,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Non-volatile PM<sub>10</sub> (Hourly measured),status.5,unit.5,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.6,unit.6,Ozone,status.7,unit.7,PM<sub>2.5</sub> particulate matter (Hourly measured),status.8,unit.8,Sulphur dioxide,status.9,unit.9,Volatile PM<sub>10</sub> (Hourly measured),status.10,unit.10,Volatile PM<sub>2.5</sub> (Hourly measured),status.11,unit.11
4624,12-07-2011,17:00,0.2,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),19.0,R,ugm-3,53.0,R,ugm-3,82.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4625,12-07-2011,18:00,0.2,R,mgm-3,19.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3,44.0,R,ugm-3,63.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4626,12-07-2011,19:00,0.2,R,mgm-3,19.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3,50.0,R,ugm-3,73.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4627,12-07-2011,20:00,0.2,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,48.0,R,ugm-3,69.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4628,12-07-2011,21:00,0.2,R,mgm-3,19.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3,46.0,R,ugm-3,69.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4629,12-07-2011,22:00,0.2,R,mgm-3,22.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3,36.0,R,ugm-3,55.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4630,12-07-2011,23:00,0.2,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3,50.0,R,ugm-3,80.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4631,12-07-2011,24:00,0.1,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,27.0,R,ugm-3,36.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4632,13-07-2011,01:00,0.1,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,17.0,R,ugm-3,23.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
4633,13-07-2011,02:00,0.1,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,13.0,R,ugm-3,17.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4634,13-07-2011,03:00,0.1,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,11.0,R,ugm-3,15.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
4635,13-07-2011,04:00,0.1,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,11.0,R,ugm-3,13.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4636,13-07-2011,05:00,0.1,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,25.0,R,ugm-3,32.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4637,13-07-2011,06:00,0.2,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3,38.0,R,ugm-3,61.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4638,13-07-2011,07:00,0.2,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,53.0,R,ugm-3,109.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
4639,13-07-2011,08:00,0.2,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,61.0,R,ugm-3,134.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4640,13-07-2011,09:00,0.2,R,mgm-3,19.0,R,ugm-3 (TEOM FDMS),66.0,R,ugm-3,63.0,R,ugm-3,164.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
4641,13-07-2011,10:00,0.2,R,mgm-3,26.0,R,ugm-3 (TEOM FDMS),73.0,R,ugm-3,69.0,R,ugm-3,180.0,R,ugm-3,23.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4642,13-07-2011,11:00,0.2,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,61.0,R,ugm-3,132.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
4643,13-07-2011,12:00,0.2,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,55.0,R,ugm-3,113.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4644,13-07-2011,13:00,0.2,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),35.0,R,ugm-3,57.0,R,ugm-3,111.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4645,13-07-2011,14:00,0.2,R,mgm-3,22.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,55.0,R,ugm-3,113.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4646,13-07-2011,15:00,0.2,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),25.0,R,ugm-3,50.0,R,ugm-3,88.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4647,13-07-2011,16:00,0.2,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,61.0,R,ugm-3,113.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4648,13-07-2011,17:00,0.2,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,61.0,R,ugm-3,113.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4649,13-07-2011,18:00,0.2,R,mgm-3,41.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,59.0,R,ugm-3,115.0,R,ugm-3,39.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4650,13-07-2011,19:00,0.2,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,59.0,R,ugm-3,115.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4651,13-07-2011,20:00,0.2,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),29.0,R,ugm-3,55.0,R,ugm-3,99.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4652,13-07-2011,21:00,0.2,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),24.0,R,ugm-3,53.0,R,ugm-3,90.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4653,13-07-2011,22:00,0.2,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,48.0,R,ugm-3,74.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4654,13-07-2011,23:00,0.2,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),29.0,R,ugm-3,48.0,R,ugm-3,92.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4655,13-07-2011,24:00,0.2,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,38.0,R,ugm-3,59.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4656,14-07-2011,01:00,0.2,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3,46.0,R,ugm-3,65.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4657,14-07-2011,02:00,0.1,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,27.0,R,ugm-3,32.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4658,14-07-2011,03:00,0.1,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,19.0,R,ugm-3,23.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4659,14-07-2011,04:00,0.2,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,21.0,R,ugm-3,27.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4660,14-07-2011,05:00,0.1,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,25.0,R,ugm-3,31.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4661,14-07-2011,06:00,0.1,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,34.0,R,ugm-3,46.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4662,14-07-2011,07:00,0.2,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3,50.0,R,ugm-3,92.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
4663,14-07-2011,08:00,0.2,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,59.0,R,ugm-3,132.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
4664,14-07-2011,09:00,0.2,R,mgm-3,24.0,R,ugm-3 (TEOM FDMS),109.0,R,ugm-3,78.0,R,ugm-3,244.0,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
4665,14-07-2011,10:00,0.2,R,mgm-3,19.0,R,ugm-3 (TEOM FDMS),58.0,R,ugm-3,69.0,R,ugm-3,157.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4666,14-07-2011,11:00,0.2,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),39.0,R,ugm-3,57.0,R,ugm-3,117.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4667,14-07-2011,12:00,0.2,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),63.0,R,ugm-3,63.0,R,ugm-3,159.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4668,14-07-2011,13:00,,,,16.0,R,ugm-3 (TEOM FDMS),,,,,,,,,,13.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),,,,3.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
4669,14-07-2011,14:00,0.2,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),31.0,R,ugm-3,59.0,R,ugm-3,107.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4670,14-07-2011,15:00,0.2,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,63.0,R,ugm-3,115.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
4671,14-07-2011,16:00,0.2,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,78.0,R,ugm-3,149.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
4672,14-07-2011,17:00,0.2,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),39.0,R,ugm-3,69.0,R,ugm-3,128.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4673,14-07-2011,18:00,0.3,R,mgm-3,19.0,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3,76.0,R,ugm-3,118.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4674,14-07-2011,19:00,0.2,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),49.0,R,ugm-3,94.0,R,ugm-3,168.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4675,14-07-2011,20:00,0.2,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),31.0,R,ugm-3,80.0,R,ugm-3,128.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4676,14-07-2011,21:00,0.2,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,88.0,R,ugm-3,155.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4677,14-07-2011,22:00,0.3,R,mgm-3,24.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,92.0,R,ugm-3,159.0,R,ugm-3,22.0,R,ugm-3 (TEOM FDMS),17.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4678,14-07-2011,23:00,0.3,R,mgm-3,22.0,R,ugm-3 (TEOM FDMS),70.0,R,ugm-3,96.0,R,ugm-3,202.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4679,14-07-2011,24:00,0.5,R,mgm-3,24.0,R,ugm-3 (TEOM FDMS),26.0,R,ugm-3,107.0,R,ugm-3,147.0,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4680,15-07-2011,01:00,0.3,R,mgm-3,22.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3,103.0,R,ugm-3,126.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4681,15-07-2011,02:00,0.3,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,57.0,R,ugm-3,59.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4682,15-07-2011,03:00,0.2,R,mgm-3,22.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,46.0,R,ugm-3,46.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4683,15-07-2011,04:00,0.3,R,mgm-3,22.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,63.0,R,ugm-3,71.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4684,15-07-2011,05:00,0.2,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,59.0,R,ugm-3,65.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4685,15-07-2011,06:00,0.3,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3,59.0,R,ugm-3,82.0,R,ugm-3,19.0,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,20.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
