,Date,time,Carbon monoxide,status,unit,PM10 particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,PM2.5 particulate matter (Hourly measured),status.6,unit.6,Sulphur dioxide,status.7,unit.7
6205,15-09-2004,14:00,0.3,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,63.0,R,ugm-3,109.0,R,ugm-3,22.0,R,ugm-3,10.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6206,15-09-2004,15:00,0.3,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,55.0,R,ugm-3,97.0,R,ugm-3,30.0,R,ugm-3,10.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6207,15-09-2004,16:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,71.0,R,ugm-3,122.0,R,ugm-3,22.0,R,ugm-3,14.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6208,15-09-2004,17:00,0.3,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),21.0,R,ugm-3,69.0,R,ugm-3,101.0,R,ugm-3,26.0,R,ugm-3,12.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6209,15-09-2004,18:00,0.5,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),23.0,R,ugm-3,80.0,R,ugm-3,115.0,R,ugm-3,18.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6210,15-09-2004,19:00,0.5,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,92.0,R,ugm-3,153.0,R,ugm-3,6.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6211,15-09-2004,20:00,0.5,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,94.0,R,ugm-3,145.0,R,ugm-3,2.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6212,15-09-2004,21:00,0.5,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,96.0,R,ugm-3,155.0,R,ugm-3,2.0,R,ugm-3,14.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6213,15-09-2004,22:00,0.3,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,84.0,R,ugm-3,111.0,R,ugm-3,2.0,R,ugm-3,18.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6214,15-09-2004,23:00,0.5,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,90.0,R,ugm-3,153.0,R,ugm-3,0.0,R,ugm-3,17.0,R,ugm-3 (TEOM),8.0,R,ugm-3
6215,15-09-2004,24:00,0.6,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),81.0,R,ugm-3,101.0,R,ugm-3,225.0,R,ugm-3,2.0,R,ugm-3,17.0,R,ugm-3 (TEOM),11.0,R,ugm-3
6216,16-09-2004,01:00,1.0,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),140.0,R,ugm-3,115.0,R,ugm-3,329.0,R,ugm-3,2.0,R,ugm-3,23.0,R,ugm-3 (TEOM),11.0,R,ugm-3
6217,16-09-2004,02:00,0.7,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),84.0,R,ugm-3,94.0,R,ugm-3,222.0,R,ugm-3,2.0,R,ugm-3,16.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6218,16-09-2004,03:00,0.9,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),118.0,R,ugm-3,86.0,R,ugm-3,265.0,R,ugm-3,2.0,R,ugm-3,19.0,R,ugm-3 (TEOM),8.0,R,ugm-3
6219,16-09-2004,04:00,0.7,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),80.0,R,ugm-3,74.0,R,ugm-3,197.0,R,ugm-3,0.0,R,ugm-3,16.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6220,16-09-2004,05:00,0.5,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,63.0,R,ugm-3,122.0,R,ugm-3,0.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6221,16-09-2004,06:00,0.3,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,61.0,R,ugm-3,109.0,R,ugm-3,0.0,R,ugm-3,12.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6222,16-09-2004,07:00,0.5,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),59.0,R,ugm-3,69.0,R,ugm-3,159.0,R,ugm-3,2.0,R,ugm-3,14.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6223,16-09-2004,08:00,0.5,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),59.0,R,ugm-3,71.0,R,ugm-3,160.0,R,ugm-3,4.0,R,ugm-3,13.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6224,16-09-2004,09:00,0.5,R,mgm-3,39.0,R,ugm-3 (GRAV EQ),39.0,R,ugm-3,71.0,R,ugm-3,130.0,R,ugm-3,10.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6225,16-09-2004,10:00,0.2,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,53.0,R,ugm-3,82.0,R,ugm-3,28.0,R,ugm-3,7.0,R,ugm-3 (TEOM),8.0,R,ugm-3
6226,16-09-2004,11:00,0.1,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,32.0,R,ugm-3,44.0,R,ugm-3,48.0,R,ugm-3,7.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6227,16-09-2004,12:00,0.1,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,31.0,R,ugm-3,40.0,R,ugm-3,52.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6228,16-09-2004,13:00,0.1,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,34.0,R,ugm-3,44.0,R,ugm-3,52.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6229,16-09-2004,14:00,0.1,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,29.0,R,ugm-3,36.0,R,ugm-3,60.0,R,ugm-3,9.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6230,16-09-2004,15:00,0.1,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,36.0,R,ugm-3,44.0,R,ugm-3,56.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6231,16-09-2004,16:00,0.1,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,31.0,R,ugm-3,36.0,R,ugm-3,60.0,R,ugm-3,9.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6232,16-09-2004,17:00,0.1,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,34.0,R,ugm-3,38.0,R,ugm-3,60.0,R,ugm-3,8.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6233,16-09-2004,18:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,40.0,R,ugm-3,44.0,R,ugm-3,52.0,R,ugm-3,10.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6234,16-09-2004,19:00,0.2,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,44.0,R,ugm-3,46.0,R,ugm-3,46.0,R,ugm-3,10.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6235,16-09-2004,20:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,57.0,R,ugm-3,61.0,R,ugm-3,34.0,R,ugm-3,11.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6236,16-09-2004,21:00,0.2,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,52.0,R,ugm-3,57.0,R,ugm-3,38.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6237,16-09-2004,22:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,50.0,R,ugm-3,53.0,R,ugm-3,40.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6238,16-09-2004,23:00,0.2,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,52.0,R,ugm-3,55.0,R,ugm-3,36.0,R,ugm-3,9.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6239,16-09-2004,24:00,0.2,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,53.0,R,ugm-3,57.0,R,ugm-3,32.0,R,ugm-3,8.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6240,17-09-2004,01:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,40.0,R,ugm-3,42.0,R,ugm-3,42.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6241,17-09-2004,02:00,0.1,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,32.0,R,ugm-3,32.0,R,ugm-3,54.0,R,ugm-3,8.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6242,17-09-2004,03:00,0.1,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,32.0,R,ugm-3,32.0,R,ugm-3,52.0,R,ugm-3,8.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6243,17-09-2004,04:00,0.1,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,27.0,R,ugm-3,27.0,R,ugm-3,58.0,R,ugm-3,8.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6244,17-09-2004,05:00,0.1,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,27.0,R,ugm-3,27.0,R,ugm-3,52.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6245,17-09-2004,06:00,0.1,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,38.0,R,ugm-3,40.0,R,ugm-3,38.0,R,ugm-3,11.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6246,17-09-2004,07:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,52.0,R,ugm-3,57.0,R,ugm-3,30.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6247,17-09-2004,08:00,0.2,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,55.0,R,ugm-3,67.0,R,ugm-3,28.0,R,ugm-3,11.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6248,17-09-2004,09:00,0.2,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,50.0,R,ugm-3,61.0,R,ugm-3,36.0,R,ugm-3,11.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6249,17-09-2004,10:00,0.1,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,40.0,R,ugm-3,46.0,R,ugm-3,44.0,R,ugm-3,10.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6250,17-09-2004,11:00,0.1,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,44.0,R,ugm-3,53.0,R,ugm-3,42.0,R,ugm-3,12.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6251,17-09-2004,12:00,0.1,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,38.0,R,ugm-3,46.0,R,ugm-3,50.0,R,ugm-3,10.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6252,17-09-2004,13:00,0.1,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,42.0,R,ugm-3,52.0,R,ugm-3,44.0,R,ugm-3,14.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6253,17-09-2004,14:00,0.1,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,36.0,R,ugm-3,44.0,R,ugm-3,48.0,R,ugm-3,12.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6254,17-09-2004,15:00,0.1,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,34.0,R,ugm-3,40.0,R,ugm-3,48.0,R,ugm-3,10.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6255,17-09-2004,16:00,0.2,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,40.0,R,ugm-3,48.0,R,ugm-3,42.0,R,ugm-3,9.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6256,17-09-2004,17:00,0.2,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,40.0,R,ugm-3,44.0,R,ugm-3,50.0,R,ugm-3,9.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6257,17-09-2004,18:00,0.3,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,42.0,R,ugm-3,46.0,R,ugm-3,48.0,R,ugm-3,9.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6258,17-09-2004,19:00,0.2,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,48.0,R,ugm-3,53.0,R,ugm-3,42.0,R,ugm-3,11.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6259,17-09-2004,20:00,0.2,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,53.0,R,ugm-3,55.0,R,ugm-3,40.0,R,ugm-3,15.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6260,17-09-2004,21:00,0.2,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,46.0,R,ugm-3,48.0,R,ugm-3,44.0,R,ugm-3,12.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6261,17-09-2004,22:00,0.2,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,32.0,R,ugm-3,34.0,R,ugm-3,52.0,R,ugm-3,8.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6262,17-09-2004,23:00,0.1,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,29.0,R,ugm-3,29.0,R,ugm-3,54.0,R,ugm-3,7.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6263,17-09-2004,24:00,0.1,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,52.0,R,ugm-3,6.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6264,18-09-2004,01:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,31.0,R,ugm-3,31.0,R,ugm-3,46.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6265,18-09-2004,02:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,23.0,R,ugm-3,23.0,R,ugm-3,52.0,R,ugm-3,7.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6266,18-09-2004,03:00,0.1,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,21.0,R,ugm-3,23.0,R,ugm-3,52.0,R,ugm-3,8.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6267,18-09-2004,04:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,21.0,R,ugm-3,21.0,R,ugm-3,54.0,R,ugm-3,7.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6268,18-09-2004,05:00,0.1,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,17.0,R,ugm-3,17.0,R,ugm-3,56.0,R,ugm-3,7.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6269,18-09-2004,06:00,0.1,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,23.0,R,ugm-3,23.0,R,ugm-3,48.0,R,ugm-3,6.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6270,18-09-2004,07:00,0.1,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,29.0,R,ugm-3,32.0,R,ugm-3,38.0,R,ugm-3,7.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6271,18-09-2004,08:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,29.0,R,ugm-3,34.0,R,ugm-3,34.0,R,ugm-3,8.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6272,18-09-2004,09:00,0.1,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,25.0,R,ugm-3,32.0,R,ugm-3,38.0,R,ugm-3,7.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6273,18-09-2004,10:00,0.1,R,mgm-3,1.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,21.0,R,ugm-3,29.0,R,ugm-3,48.0,R,ugm-3,1.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6274,18-09-2004,11:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,19.0,R,ugm-3,27.0,R,ugm-3,54.0,R,ugm-3,7.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6275,18-09-2004,12:00,0.1,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,27.0,R,ugm-3,34.0,R,ugm-3,48.0,R,ugm-3,9.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6276,18-09-2004,13:00,0.1,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,29.0,R,ugm-3,34.0,R,ugm-3,44.0,R,ugm-3,11.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6277,18-09-2004,14:00,0.1,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,32.0,R,ugm-3,38.0,R,ugm-3,42.0,R,ugm-3,14.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6278,18-09-2004,15:00,0.2,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,34.0,R,ugm-3,40.0,R,ugm-3,36.0,R,ugm-3,13.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6279,18-09-2004,16:00,0.2,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,42.0,R,ugm-3,50.0,R,ugm-3,28.0,R,ugm-3,12.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6280,18-09-2004,17:00,0.3,R,mgm-3,8.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,48.0,R,ugm-3,55.0,R,ugm-3,34.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6281,18-09-2004,18:00,0.3,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,57.0,R,ugm-3,67.0,R,ugm-3,22.0,R,ugm-3,8.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6282,18-09-2004,19:00,0.3,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,63.0,R,ugm-3,76.0,R,ugm-3,10.0,R,ugm-3,9.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6283,18-09-2004,20:00,0.3,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,63.0,R,ugm-3,80.0,R,ugm-3,6.0,R,ugm-3,9.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6284,18-09-2004,21:00,0.3,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,57.0,R,ugm-3,73.0,R,ugm-3,8.0,R,ugm-3,8.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6285,18-09-2004,22:00,0.2,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,50.0,R,ugm-3,57.0,R,ugm-3,16.0,R,ugm-3,7.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6286,18-09-2004,23:00,0.2,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,50.0,R,ugm-3,59.0,R,ugm-3,14.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6287,18-09-2004,24:00,0.2,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,50.0,R,ugm-3,61.0,R,ugm-3,14.0,R,ugm-3,7.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6288,19-09-2004,01:00,0.2,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,50.0,R,ugm-3,59.0,R,ugm-3,10.0,R,ugm-3,7.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6289,19-09-2004,02:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,40.0,R,ugm-3,46.0,R,ugm-3,16.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6290,19-09-2004,03:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,24.0,R,ugm-3,6.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6291,19-09-2004,04:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,32.0,R,ugm-3,36.0,R,ugm-3,18.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6292,19-09-2004,05:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,32.0,R,ugm-3,34.0,R,ugm-3,20.0,R,ugm-3,5.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6293,19-09-2004,06:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,25.0,R,ugm-3,31.0,R,ugm-3,22.0,R,ugm-3,6.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6294,19-09-2004,07:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,29.0,R,ugm-3,36.0,R,ugm-3,20.0,R,ugm-3,6.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6295,19-09-2004,08:00,0.1,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,40.0,R,ugm-3,61.0,R,ugm-3,14.0,R,ugm-3,8.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6296,19-09-2004,09:00,0.2,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,44.0,R,ugm-3,71.0,R,ugm-3,16.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6297,19-09-2004,10:00,0.2,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,38.0,R,ugm-3,55.0,R,ugm-3,28.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6298,19-09-2004,11:00,0.1,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,34.0,R,ugm-3,46.0,R,ugm-3,38.0,R,ugm-3,5.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6299,19-09-2004,12:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,27.0,R,ugm-3,36.0,R,ugm-3,52.0,R,ugm-3,5.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6300,19-09-2004,13:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,27.0,R,ugm-3,36.0,R,ugm-3,50.0,R,ugm-3,6.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6301,19-09-2004,14:00,0.1,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,29.0,R,ugm-3,38.0,R,ugm-3,46.0,R,ugm-3,7.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6302,19-09-2004,15:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,32.0,R,ugm-3,40.0,R,ugm-3,46.0,R,ugm-3,7.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6303,19-09-2004,16:00,0.3,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,29.0,R,ugm-3,36.0,R,ugm-3,48.0,R,ugm-3,5.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6304,19-09-2004,17:00,0.1,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,29.0,R,ugm-3,34.0,R,ugm-3,50.0,R,ugm-3,5.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6305,19-09-2004,18:00,0.2,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,32.0,R,ugm-3,34.0,R,ugm-3,44.0,R,ugm-3,7.0,R,ugm-3 (TEOM),0.0,R,ugm-3
6306,19-09-2004,19:00,0.2,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,38.0,R,ugm-3,40.0,R,ugm-3,38.0,R,ugm-3,9.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6307,19-09-2004,20:00,0.2,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,31.0,R,ugm-3,32.0,R,ugm-3,42.0,R,ugm-3,8.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6308,19-09-2004,21:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,44.0,R,ugm-3,7.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6309,19-09-2004,22:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,42.0,R,ugm-3,5.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6310,19-09-2004,23:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),1.0,R,ugm-3,25.0,R,ugm-3,27.0,R,ugm-3,44.0,R,ugm-3,5.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6311,19-09-2004,24:00,0.1,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,23.0,R,ugm-3,23.0,R,ugm-3,46.0,R,ugm-3,4.0,R,ugm-3 (TEOM),5.0,R,ugm-3
6312,20-09-2004,01:00,0.1,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,13.0,R,ugm-3,13.0,R,ugm-3,52.0,R,ugm-3,3.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6313,20-09-2004,02:00,0.1,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,13.0,R,ugm-3,13.0,R,ugm-3,56.0,R,ugm-3,4.0,R,ugm-3 (TEOM),3.0,R,ugm-3
6314,20-09-2004,03:00,0.1,R,mgm-3,8.0,R,ugm-3 (GRAV EQ),0.0,R,ugm-3,11.0,R,ugm-3,11.0,R,ugm-3,62.0,R,ugm-3,2.0,R,ugm-3 (TEOM),3.0,R,ugm-3
