,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Non-volatile PM<sub>10</sub> (Hourly measured),status.5,unit.5,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.6,unit.6,Ozone,status.7,unit.7,PM<sub>2.5</sub> particulate matter (Hourly measured),status.8,unit.8,Sulphur dioxide,status.9,unit.9,Volatile PM<sub>10</sub> (Hourly measured),status.10,unit.10,Volatile PM<sub>2.5</sub> (Hourly measured),status.11,unit.11
4159,22-06-2012,08:00,0.23,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,36.0,R,ugm-3,42.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4160,22-06-2012,09:00,0.23,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,36.0,R,ugm-3,44.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4161,22-06-2012,10:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,29.0,R,ugm-3,34.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4162,22-06-2012,11:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,33.0,R,ugm-3,36.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4163,22-06-2012,12:00,0.23,R,mgm-3,21.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,31.0,R,ugm-3,38.0,R,ugm-3,21.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
4164,22-06-2012,13:00,,,,9.0,R,ugm-3 (TEOM FDMS),,,,,,,,,,11.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),,,,-2.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
4165,22-06-2012,14:00,0.23,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,29.0,R,ugm-3,34.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4166,22-06-2012,15:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,23.0,R,ugm-3,29.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),56.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
4167,22-06-2012,16:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,25.0,R,ugm-3,29.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
4168,22-06-2012,17:00,0.23,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,29.0,R,ugm-3,33.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4169,22-06-2012,18:00,0.23,R,mgm-3,20.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,31.0,R,ugm-3,34.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4170,22-06-2012,19:00,0.23,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,34.0,R,ugm-3,38.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4171,22-06-2012,20:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4172,22-06-2012,21:00,0.23,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4173,22-06-2012,22:00,0.23,R,mgm-3,18.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,36.0,R,ugm-3,38.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,17.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4174,22-06-2012,23:00,0.23,R,mgm-3,19.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,16.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4175,22-06-2012,24:00,0.23,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,25.0,R,ugm-3,25.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4176,23-06-2012,01:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,19.0,R,ugm-3,19.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
4177,23-06-2012,02:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,15.0,R,ugm-3,15.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),50.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
4178,23-06-2012,03:00,0.23,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,15.0,R,ugm-3,15.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4179,23-06-2012,04:00,0.23,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,19.0,R,ugm-3,19.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4180,23-06-2012,05:00,0.23,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,19.0,R,ugm-3,19.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4181,23-06-2012,06:00,0.23,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,15.0,R,ugm-3,17.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4182,23-06-2012,07:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,17.0,R,ugm-3,21.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4183,23-06-2012,08:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,21.0,R,ugm-3,27.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
4184,23-06-2012,09:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,19.0,R,ugm-3,25.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),50.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),-2.0,R,ugm-3 (TEOM FDMS)
4185,23-06-2012,10:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,19.0,R,ugm-3,25.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),56.0,R,ugm-3,14.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
4186,23-06-2012,11:00,0.23,R,mgm-3,17.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,21.0,R,ugm-3,27.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),56.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
4187,23-06-2012,12:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,21.0,R,ugm-3,25.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),60.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4188,23-06-2012,13:00,0.23,R,mgm-3,19.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,23.0,R,ugm-3,27.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),62.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4189,23-06-2012,14:00,0.23,R,mgm-3,14.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,23.0,R,ugm-3,27.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),60.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4190,23-06-2012,15:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,23.0,R,ugm-3,29.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),56.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4191,23-06-2012,16:00,0.23,R,mgm-3,16.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,27.0,R,ugm-3,31.0,R,ugm-3,15.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4192,23-06-2012,17:00,0.35,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,27.0,R,ugm-3,31.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),54.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4193,23-06-2012,18:00,0.23,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,31.0,R,ugm-3,34.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),50.0,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
4194,23-06-2012,19:00,0.23,R,mgm-3,15.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),50.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4195,23-06-2012,20:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,29.0,R,ugm-3,31.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),50.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4196,23-06-2012,21:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,27.0,R,ugm-3,29.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),9.0,R,ugm-3 (TEOM FDMS),50.0,R,ugm-3,12.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4197,23-06-2012,22:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,33.0,R,ugm-3,34.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4198,23-06-2012,23:00,0.23,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,40.0,R,ugm-3,44.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
4199,23-06-2012,24:00,0.23,R,mgm-3,13.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,36.0,R,ugm-3,40.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),32.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4200,24-06-2012,01:00,0.12,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,34.0,R,ugm-3,36.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
4201,24-06-2012,02:00,0.12,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,27.0,R,ugm-3,27.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
4202,24-06-2012,03:00,0.12,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,25.0,R,ugm-3,27.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),40.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS)
4203,24-06-2012,04:00,0.12,R,mgm-3,7.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,23.0,R,ugm-3,23.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
4204,24-06-2012,05:00,0.12,R,mgm-3,6.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,21.0,R,ugm-3,21.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4205,24-06-2012,06:00,0.12,R,mgm-3,8.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,25.0,R,ugm-3,27.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),34.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
4206,24-06-2012,07:00,0.12,R,mgm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,31.0,R,ugm-3,34.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4207,24-06-2012,08:00,0.12,R,mgm-3,7.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,21.0,R,ugm-3,23.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4208,24-06-2012,09:00,0.12,R,mgm-3,4.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3,19.0,R,ugm-3,23.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,-1.0,R,ugm-3 (TEOM FDMS),-2.0,R,ugm-3 (TEOM FDMS)
4209,24-06-2012,10:00,0.12,R,mgm-3,7.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3,21.0,R,ugm-3,27.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
4210,24-06-2012,11:00,0.12,R,mgm-3,6.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3,21.0,R,ugm-3,29.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),48.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4211,24-06-2012,12:00,0.12,R,mgm-3,6.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,34.0,R,ugm-3,69.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
4212,24-06-2012,13:00,0.12,R,mgm-3,9.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3,36.0,R,ugm-3,57.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS)
4213,24-06-2012,14:00,0.23,R,mgm-3,10.0,R,ugm-3 (TEOM FDMS),36.0,R,ugm-3,48.0,R,ugm-3,103.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
4214,24-06-2012,15:00,0.12,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),30.0,R,ugm-3,46.0,R,ugm-3,92.0,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,0.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
4215,24-06-2012,16:00,0.12,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),37.0,R,ugm-3,48.0,R,ugm-3,105.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),50.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4216,24-06-2012,17:00,0.12,R,mgm-3,11.0,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3,40.0,R,ugm-3,71.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),54.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4217,24-06-2012,18:00,0.12,R,mgm-3,12.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,46.0,R,ugm-3,80.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),52.0,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4218,24-06-2012,19:00,0.12,R,mgm-3,7.0,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3,36.0,R,ugm-3,46.0,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),56.0,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
4219,24-06-2012,20:00,0.12,R,mgm-3,8.0,R,ugm-3 (TEOM FDMS),22.0,R,ugm-3,46.0,R,ugm-3,80.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,1.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
4220,24-06-2012,21:00,0.12,R,mgm-3,8.0,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3,38.0,R,ugm-3,40.0,R,ugm-3,10.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3,8.0,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3,-2.0,R,ugm-3 (TEOM FDMS),0.0,R,ugm-3 (TEOM FDMS)
