,Date,time,Carbon monoxide,status,unit,PM10 particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,Sulphur dioxide,status.6,unit.6
2457,13-04-1995,10:00,0.7,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),58.0,R,ugm-3,67.0,R,ugm-3,155.0,R,ugm-3,26.0,R,ugm-3,11.0,R,ugm-3
2458,13-04-1995,11:00,0.6,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),48.0,R,ugm-3,57.0,R,ugm-3,130.0,R,ugm-3,32.0,R,ugm-3,8.0,R,ugm-3
2459,13-04-1995,12:00,0.6,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),46.0,R,ugm-3,61.0,R,ugm-3,132.0,R,ugm-3,34.0,R,ugm-3,8.0,R,ugm-3
2460,13-04-1995,13:00,0.7,R,mgm-3,,,,53.0,R,ugm-3,73.0,R,ugm-3,153.0,R,ugm-3,32.0,R,ugm-3,8.0,R,ugm-3
2461,13-04-1995,14:00,0.6,R,mgm-3,,,,48.0,R,ugm-3,67.0,R,ugm-3,139.0,R,ugm-3,36.0,R,ugm-3,8.0,R,ugm-3
2462,13-04-1995,15:00,0.7,R,mgm-3,,,,48.0,R,ugm-3,67.0,R,ugm-3,139.0,R,ugm-3,36.0,R,ugm-3,8.0,R,ugm-3
2463,13-04-1995,16:00,0.9,R,mgm-3,,,,49.0,R,ugm-3,71.0,R,ugm-3,145.0,R,ugm-3,34.0,R,ugm-3,8.0,R,ugm-3
2464,13-04-1995,17:00,0.8,R,mgm-3,,,,41.0,R,ugm-3,63.0,R,ugm-3,126.0,R,ugm-3,36.0,R,ugm-3,8.0,R,ugm-3
2465,13-04-1995,18:00,1.2,R,mgm-3,,,,48.0,R,ugm-3,76.0,R,ugm-3,149.0,R,ugm-3,26.0,R,ugm-3,8.0,R,ugm-3
2466,13-04-1995,19:00,0.8,R,mgm-3,,,,39.0,R,ugm-3,78.0,R,ugm-3,138.0,R,ugm-3,22.0,R,ugm-3,11.0,R,ugm-3
2467,13-04-1995,20:00,0.8,R,mgm-3,,,,49.0,R,ugm-3,80.0,R,ugm-3,155.0,R,ugm-3,18.0,R,ugm-3,19.0,R,ugm-3
2468,13-04-1995,21:00,1.0,R,mgm-3,,,,80.0,R,ugm-3,94.0,R,ugm-3,216.0,R,ugm-3,4.0,R,ugm-3,24.0,R,ugm-3
2469,13-04-1995,22:00,0.7,R,mgm-3,,,,36.0,R,ugm-3,74.0,R,ugm-3,130.0,R,ugm-3,12.0,R,ugm-3,13.0,R,ugm-3
2470,13-04-1995,23:00,0.5,R,mgm-3,,,,26.0,R,ugm-3,67.0,R,ugm-3,107.0,R,ugm-3,20.0,R,ugm-3,5.0,R,ugm-3
2471,13-04-1995,24:00,0.3,R,mgm-3,,,,15.0,R,ugm-3,40.0,R,ugm-3,63.0,R,ugm-3,36.0,R,ugm-3,5.0,R,ugm-3
2472,14-04-1995,01:00,0.2,R,mgm-3,,,,10.0,R,ugm-3,36.0,R,ugm-3,52.0,R,ugm-3,40.0,R,ugm-3,5.0,R,ugm-3
2473,14-04-1995,02:00,0.1,R,mgm-3,,,,5.0,R,ugm-3,32.0,R,ugm-3,40.0,R,ugm-3,46.0,R,ugm-3,3.0,R,ugm-3
2474,14-04-1995,03:00,0.2,R,mgm-3,,,,5.0,R,ugm-3,29.0,R,ugm-3,36.0,R,ugm-3,58.0,R,ugm-3,3.0,R,ugm-3
2475,14-04-1995,04:00,0.1,R,mgm-3,,,,4.0,R,ugm-3,25.0,R,ugm-3,31.0,R,ugm-3,62.0,R,ugm-3,3.0,R,ugm-3
2476,14-04-1995,05:00,0.1,R,mgm-3,,,,6.0,R,ugm-3,29.0,R,ugm-3,38.0,R,ugm-3,60.0,R,ugm-3,3.0,R,ugm-3
2477,14-04-1995,06:00,0.2,R,mgm-3,,,,8.0,R,ugm-3,36.0,R,ugm-3,48.0,R,ugm-3,52.0,R,ugm-3,5.0,R,ugm-3
2478,14-04-1995,07:00,0.2,R,mgm-3,,,,25.0,R,ugm-3,42.0,R,ugm-3,80.0,R,ugm-3,42.0,R,ugm-3,5.0,R,ugm-3
2479,14-04-1995,08:00,0.3,R,mgm-3,,,,40.0,R,ugm-3,57.0,R,ugm-3,118.0,R,ugm-3,30.0,R,ugm-3,8.0,R,ugm-3
2480,14-04-1995,09:00,0.3,R,mgm-3,,,,43.0,R,ugm-3,55.0,R,ugm-3,120.0,R,ugm-3,38.0,R,ugm-3,11.0,R,ugm-3
2481,14-04-1995,10:00,0.3,R,mgm-3,,,,34.0,R,ugm-3,48.0,R,ugm-3,99.0,R,ugm-3,48.0,R,ugm-3,11.0,R,ugm-3
2482,14-04-1995,11:00,0.5,R,mgm-3,,,,33.0,R,ugm-3,57.0,R,ugm-3,107.0,R,ugm-3,50.0,R,ugm-3,11.0,R,ugm-3
2483,14-04-1995,12:00,0.3,R,mgm-3,,,,18.0,R,ugm-3,50.0,R,ugm-3,76.0,R,ugm-3,66.0,R,ugm-3,11.0,R,ugm-3
2484,14-04-1995,13:00,0.3,R,mgm-3,,,,14.0,R,ugm-3,53.0,R,ugm-3,74.0,R,ugm-3,74.0,R,ugm-3,11.0,R,ugm-3
2485,14-04-1995,14:00,0.3,R,mgm-3,,,,16.0,R,ugm-3,67.0,R,ugm-3,92.0,R,ugm-3,74.0,R,ugm-3,11.0,R,ugm-3
2486,14-04-1995,15:00,0.6,R,mgm-3,,,,14.0,R,ugm-3,74.0,R,ugm-3,96.0,R,ugm-3,78.0,R,ugm-3,11.0,R,ugm-3
2487,14-04-1995,16:00,0.5,R,mgm-3,,,,18.0,R,ugm-3,69.0,R,ugm-3,96.0,R,ugm-3,86.0,R,ugm-3,11.0,R,ugm-3
2488,14-04-1995,17:00,0.3,R,mgm-3,,,,6.0,R,ugm-3,57.0,R,ugm-3,67.0,R,ugm-3,66.0,R,ugm-3,5.0,R,ugm-3
2489,14-04-1995,18:00,0.5,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,57.0,R,ugm-3,74.0,R,ugm-3,46.0,R,ugm-3,8.0,R,ugm-3
2490,14-04-1995,19:00,0.6,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,80.0,R,ugm-3,122.0,R,ugm-3,24.0,R,ugm-3,8.0,R,ugm-3
2491,14-04-1995,20:00,0.3,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,67.0,R,ugm-3,78.0,R,ugm-3,32.0,R,ugm-3,5.0,R,ugm-3
2492,14-04-1995,21:00,0.3,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,80.0,R,ugm-3,90.0,R,ugm-3,18.0,R,ugm-3,5.0,R,ugm-3
2493,14-04-1995,22:00,0.5,R,mgm-3,36.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,90.0,R,ugm-3,117.0,R,ugm-3,6.0,R,ugm-3,11.0,R,ugm-3
2494,14-04-1995,23:00,0.7,R,mgm-3,43.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,94.0,R,ugm-3,157.0,R,ugm-3,4.0,R,ugm-3,16.0,R,ugm-3
2495,14-04-1995,24:00,0.5,R,mgm-3,53.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,94.0,R,ugm-3,120.0,R,ugm-3,14.0,R,ugm-3,16.0,R,ugm-3
2496,15-04-1995,01:00,0.3,R,mgm-3,52.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,76.0,R,ugm-3,84.0,R,ugm-3,34.0,R,ugm-3,19.0,R,ugm-3
2497,15-04-1995,02:00,0.2,R,mgm-3,70.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,55.0,R,ugm-3,61.0,R,ugm-3,52.0,R,ugm-3,21.0,R,ugm-3
2498,15-04-1995,03:00,0.2,R,mgm-3,77.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,46.0,R,ugm-3,52.0,R,ugm-3,58.0,R,ugm-3,29.0,R,ugm-3
2499,15-04-1995,04:00,0.2,R,mgm-3,65.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,44.0,R,ugm-3,50.0,R,ugm-3,58.0,R,ugm-3,29.0,R,ugm-3
2500,15-04-1995,05:00,0.1,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,42.0,R,ugm-3,50.0,R,ugm-3,54.0,R,ugm-3,11.0,R,ugm-3
2501,15-04-1995,06:00,0.1,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,42.0,R,ugm-3,50.0,R,ugm-3,50.0,R,ugm-3,8.0,R,ugm-3
2502,15-04-1995,07:00,0.1,R,mgm-3,33.0,R,ugm-3 (GRAV EQ),16.0,R,ugm-3,57.0,R,ugm-3,82.0,R,ugm-3,34.0,R,ugm-3,13.0,R,ugm-3
2503,15-04-1995,08:00,0.2,R,mgm-3,40.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,71.0,R,ugm-3,117.0,R,ugm-3,20.0,R,ugm-3,19.0,R,ugm-3
2504,15-04-1995,09:00,0.2,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,65.0,R,ugm-3,117.0,R,ugm-3,22.0,R,ugm-3,24.0,R,ugm-3
2505,15-04-1995,10:00,0.2,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,61.0,R,ugm-3,113.0,R,ugm-3,22.0,R,ugm-3,29.0,R,ugm-3
2506,15-04-1995,11:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,63.0,R,ugm-3,109.0,R,ugm-3,34.0,R,ugm-3,19.0,R,ugm-3
2507,15-04-1995,12:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,53.0,R,ugm-3,117.0,R,ugm-3,32.0,R,ugm-3,21.0,R,ugm-3
2508,15-04-1995,13:00,0.2,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),38.0,R,ugm-3,59.0,R,ugm-3,117.0,R,ugm-3,30.0,R,ugm-3,16.0,R,ugm-3
2509,15-04-1995,14:00,0.2,R,mgm-3,26.0,R,ugm-3 (GRAV EQ),36.0,R,ugm-3,69.0,R,ugm-3,124.0,R,ugm-3,30.0,R,ugm-3,16.0,R,ugm-3
2510,15-04-1995,15:00,0.2,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,59.0,R,ugm-3,105.0,R,ugm-3,34.0,R,ugm-3,21.0,R,ugm-3
2511,15-04-1995,16:00,0.3,R,mgm-3,49.0,R,ugm-3 (GRAV EQ),31.0,R,ugm-3,61.0,R,ugm-3,109.0,R,ugm-3,26.0,R,ugm-3,16.0,R,ugm-3
2512,15-04-1995,17:00,0.2,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),28.0,R,ugm-3,55.0,R,ugm-3,97.0,R,ugm-3,32.0,R,ugm-3,11.0,R,ugm-3
2513,15-04-1995,18:00,0.2,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),45.0,R,ugm-3,74.0,R,ugm-3,143.0,R,ugm-3,20.0,R,ugm-3,11.0,R,ugm-3
2514,15-04-1995,19:00,0.2,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),19.0,R,ugm-3,57.0,R,ugm-3,86.0,R,ugm-3,38.0,R,ugm-3,11.0,R,ugm-3
2515,15-04-1995,20:00,0.3,R,mgm-3,8.0,R,ugm-3 (GRAV EQ),26.0,R,ugm-3,67.0,R,ugm-3,107.0,R,ugm-3,34.0,R,ugm-3,11.0,R,ugm-3
2516,15-04-1995,21:00,0.3,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),29.0,R,ugm-3,73.0,R,ugm-3,117.0,R,ugm-3,24.0,R,ugm-3,8.0,R,ugm-3
2517,15-04-1995,22:00,0.2,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),38.0,R,ugm-3,69.0,R,ugm-3,126.0,R,ugm-3,26.0,R,ugm-3,8.0,R,ugm-3
2518,15-04-1995,23:00,0.3,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,80.0,R,ugm-3,132.0,R,ugm-3,22.0,R,ugm-3,11.0,R,ugm-3
2519,15-04-1995,24:00,0.3,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,55.0,R,ugm-3,69.0,R,ugm-3,36.0,R,ugm-3,8.0,R,ugm-3
2520,16-04-1995,01:00,0.2,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,50.0,R,ugm-3,59.0,R,ugm-3,38.0,R,ugm-3,8.0,R,ugm-3
2521,16-04-1995,02:00,0.1,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,42.0,R,ugm-3,48.0,R,ugm-3,48.0,R,ugm-3,11.0,R,ugm-3
2522,16-04-1995,03:00,0.1,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,29.0,R,ugm-3,34.0,R,ugm-3,56.0,R,ugm-3,8.0,R,ugm-3
2523,16-04-1995,04:00,0.1,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,27.0,R,ugm-3,31.0,R,ugm-3,58.0,R,ugm-3,8.0,R,ugm-3
2524,16-04-1995,05:00,0.1,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,23.0,R,ugm-3,27.0,R,ugm-3,56.0,R,ugm-3,13.0,R,ugm-3
2525,16-04-1995,06:00,0.1,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,29.0,R,ugm-3,32.0,R,ugm-3,46.0,R,ugm-3,13.0,R,ugm-3
2526,16-04-1995,07:00,0.1,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,36.0,R,ugm-3,53.0,R,ugm-3,34.0,R,ugm-3,11.0,R,ugm-3
2527,16-04-1995,08:00,0.1,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,38.0,R,ugm-3,53.0,R,ugm-3,40.0,R,ugm-3,32.0,R,ugm-3
2528,16-04-1995,09:00,0.2,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,50.0,R,ugm-3,88.0,R,ugm-3,32.0,R,ugm-3,13.0,R,ugm-3
2529,16-04-1995,10:00,0.2,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),33.0,R,ugm-3,55.0,R,ugm-3,105.0,R,ugm-3,36.0,R,ugm-3,11.0,R,ugm-3
2530,16-04-1995,11:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,44.0,R,ugm-3,71.0,R,ugm-3,50.0,R,ugm-3,8.0,R,ugm-3
2531,16-04-1995,12:00,0.2,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,36.0,R,ugm-3,52.0,R,ugm-3,58.0,R,ugm-3,8.0,R,ugm-3
2532,16-04-1995,13:00,0.2,R,mgm-3,46.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,34.0,R,ugm-3,46.0,R,ugm-3,64.0,R,ugm-3,8.0,R,ugm-3
2533,16-04-1995,14:00,0.3,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),15.0,R,ugm-3,40.0,R,ugm-3,63.0,R,ugm-3,58.0,R,ugm-3,8.0,R,ugm-3
2534,16-04-1995,15:00,0.2,R,mgm-3,47.0,R,ugm-3 (GRAV EQ),13.0,R,ugm-3,42.0,R,ugm-3,61.0,R,ugm-3,58.0,R,ugm-3,24.0,R,ugm-3
2535,16-04-1995,16:00,0.2,R,mgm-3,44.0,R,ugm-3 (GRAV EQ),14.0,R,ugm-3,50.0,R,ugm-3,71.0,R,ugm-3,46.0,R,ugm-3,8.0,R,ugm-3
2536,16-04-1995,17:00,0.2,R,mgm-3,38.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,52.0,R,ugm-3,67.0,R,ugm-3,44.0,R,ugm-3,8.0,R,ugm-3
2537,16-04-1995,18:00,0.3,R,mgm-3,29.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,52.0,R,ugm-3,63.0,R,ugm-3,42.0,R,ugm-3,8.0,R,ugm-3
2538,16-04-1995,19:00,0.2,R,mgm-3,30.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,55.0,R,ugm-3,65.0,R,ugm-3,34.0,R,ugm-3,8.0,R,ugm-3
2539,16-04-1995,20:00,0.2,R,mgm-3,35.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,53.0,R,ugm-3,67.0,R,ugm-3,36.0,R,ugm-3,8.0,R,ugm-3
2540,16-04-1995,21:00,0.2,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,50.0,R,ugm-3,59.0,R,ugm-3,28.0,R,ugm-3,5.0,R,ugm-3
2541,16-04-1995,22:00,0.2,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,44.0,R,ugm-3,55.0,R,ugm-3,26.0,R,ugm-3,5.0,R,ugm-3
2542,16-04-1995,23:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,42.0,R,ugm-3,55.0,R,ugm-3,30.0,R,ugm-3,8.0,R,ugm-3
2543,16-04-1995,24:00,0.1,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,46.0,R,ugm-3,52.0,R,ugm-3,24.0,R,ugm-3,11.0,R,ugm-3
2544,17-04-1995,01:00,0.2,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,34.0,R,ugm-3,40.0,R,ugm-3,32.0,R,ugm-3,11.0,R,ugm-3
2545,17-04-1995,02:00,0.1,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,25.0,R,ugm-3,32.0,R,ugm-3,44.0,R,ugm-3,8.0,R,ugm-3
2546,17-04-1995,03:00,0.1,R,mgm-3,8.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,23.0,R,ugm-3,27.0,R,ugm-3,46.0,R,ugm-3,8.0,R,ugm-3
2547,17-04-1995,04:00,0.1,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,13.0,R,ugm-3,19.0,R,ugm-3,58.0,R,ugm-3,8.0,R,ugm-3
2548,17-04-1995,05:00,0.1,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,13.0,R,ugm-3,17.0,R,ugm-3,66.0,R,ugm-3,5.0,R,ugm-3
2549,17-04-1995,06:00,0.2,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,23.0,R,ugm-3,29.0,R,ugm-3,52.0,R,ugm-3,5.0,R,ugm-3
2550,17-04-1995,07:00,0.2,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,29.0,R,ugm-3,34.0,R,ugm-3,50.0,R,ugm-3,8.0,R,ugm-3
2551,17-04-1995,08:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,36.0,R,ugm-3,50.0,R,ugm-3,40.0,R,ugm-3,37.0,R,ugm-3
2552,17-04-1995,09:00,0.2,R,mgm-3,27.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,40.0,R,ugm-3,50.0,R,ugm-3,36.0,R,ugm-3,8.0,R,ugm-3
2553,17-04-1995,10:00,0.3,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),10.0,R,ugm-3,46.0,R,ugm-3,61.0,R,ugm-3,34.0,R,ugm-3,11.0,R,ugm-3
2554,17-04-1995,11:00,0.3,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,38.0,R,ugm-3,50.0,R,ugm-3,42.0,R,ugm-3,8.0,R,ugm-3
2555,17-04-1995,12:00,0.3,R,mgm-3,25.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,40.0,R,ugm-3,50.0,R,ugm-3,50.0,R,ugm-3,8.0,R,ugm-3
2556,17-04-1995,13:00,0.3,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,42.0,R,ugm-3,53.0,R,ugm-3,58.0,R,ugm-3,8.0,R,ugm-3
2557,17-04-1995,14:00,0.5,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,46.0,R,ugm-3,57.0,R,ugm-3,52.0,R,ugm-3,8.0,R,ugm-3
2558,17-04-1995,15:00,0.5,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,52.0,R,ugm-3,65.0,R,ugm-3,46.0,R,ugm-3,8.0,R,ugm-3
2559,17-04-1995,16:00,0.5,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),9.0,R,ugm-3,55.0,R,ugm-3,69.0,R,ugm-3,42.0,R,ugm-3,8.0,R,ugm-3
2560,17-04-1995,17:00,0.5,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),8.0,R,ugm-3,52.0,R,ugm-3,63.0,R,ugm-3,46.0,R,ugm-3,8.0,R,ugm-3
2561,17-04-1995,18:00,0.5,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,48.0,R,ugm-3,57.0,R,ugm-3,46.0,R,ugm-3,5.0,R,ugm-3
2562,17-04-1995,19:00,0.3,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,44.0,R,ugm-3,52.0,R,ugm-3,48.0,R,ugm-3,8.0,R,ugm-3
2563,17-04-1995,20:00,0.3,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,38.0,R,ugm-3,46.0,R,ugm-3,48.0,R,ugm-3,5.0,R,ugm-3
2564,17-04-1995,21:00,0.3,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,40.0,R,ugm-3,50.0,R,ugm-3,40.0,R,ugm-3,8.0,R,ugm-3
2565,17-04-1995,22:00,0.3,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,46.0,R,ugm-3,55.0,R,ugm-3,32.0,R,ugm-3,8.0,R,ugm-3
2566,17-04-1995,23:00,0.3,R,mgm-3,10.0,R,ugm-3 (GRAV EQ),6.0,R,ugm-3,42.0,R,ugm-3,52.0,R,ugm-3,32.0,R,ugm-3,5.0,R,ugm-3
2567,17-04-1995,24:00,0.2,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,38.0,R,ugm-3,44.0,R,ugm-3,42.0,R,ugm-3,8.0,R,ugm-3
2568,18-04-1995,01:00,0.1,R,mgm-3,14.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,19.0,R,ugm-3,25.0,R,ugm-3,54.0,R,ugm-3,8.0,R,ugm-3
2569,18-04-1995,02:00,0.2,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,15.0,R,ugm-3,21.0,R,ugm-3,58.0,R,ugm-3,5.0,R,ugm-3
2570,18-04-1995,03:00,0.1,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,13.0,R,ugm-3,19.0,R,ugm-3,60.0,R,ugm-3,8.0,R,ugm-3
2571,18-04-1995,04:00,0.2,R,mgm-3,12.0,R,ugm-3 (GRAV EQ),4.0,R,ugm-3,15.0,R,ugm-3,21.0,R,ugm-3,60.0,R,ugm-3,8.0,R,ugm-3
2572,18-04-1995,05:00,0.1,R,mgm-3,8.0,R,ugm-3 (GRAV EQ),3.0,R,ugm-3,17.0,R,ugm-3,21.0,R,ugm-3,62.0,R,ugm-3,8.0,R,ugm-3
2573,18-04-1995,06:00,0.2,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),5.0,R,ugm-3,34.0,R,ugm-3,42.0,R,ugm-3,42.0,R,ugm-3,21.0,R,ugm-3
2574,18-04-1995,07:00,0.3,R,mgm-3,21.0,R,ugm-3 (GRAV EQ),11.0,R,ugm-3,55.0,R,ugm-3,73.0,R,ugm-3,26.0,R,ugm-3,24.0,R,ugm-3
2575,18-04-1995,08:00,0.5,R,mgm-3,31.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,63.0,R,ugm-3,101.0,R,ugm-3,26.0,R,ugm-3,146.0,R,ugm-3
2576,18-04-1995,09:00,0.6,R,mgm-3,17.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,59.0,R,ugm-3,105.0,R,ugm-3,34.0,R,ugm-3,61.0,R,ugm-3
2577,18-04-1995,10:00,0.3,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),25.0,R,ugm-3,44.0,R,ugm-3,82.0,R,ugm-3,38.0,R,ugm-3,51.0,R,ugm-3
2578,18-04-1995,11:00,0.5,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),30.0,R,ugm-3,46.0,R,ugm-3,92.0,R,ugm-3,42.0,R,ugm-3,35.0,R,ugm-3
2579,18-04-1995,12:00,0.5,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),24.0,R,ugm-3,46.0,R,ugm-3,82.0,R,ugm-3,44.0,R,ugm-3,32.0,R,ugm-3
2580,18-04-1995,13:00,0.5,R,mgm-3,5.0,R,ugm-3 (GRAV EQ),18.0,R,ugm-3,34.0,R,ugm-3,61.0,R,ugm-3,56.0,R,ugm-3,29.0,R,ugm-3
2581,18-04-1995,14:00,0.5,R,mgm-3,55.0,R,ugm-3 (GRAV EQ),34.0,R,ugm-3,53.0,R,ugm-3,105.0,R,ugm-3,38.0,R,ugm-3,21.0,R,ugm-3
2582,18-04-1995,15:00,0.6,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),43.0,R,ugm-3,57.0,R,ugm-3,122.0,R,ugm-3,32.0,R,ugm-3,21.0,R,ugm-3
2583,18-04-1995,16:00,0.6,R,mgm-3,13.0,R,ugm-3 (GRAV EQ),40.0,R,ugm-3,67.0,R,ugm-3,128.0,R,ugm-3,34.0,R,ugm-3,19.0,R,ugm-3
2584,18-04-1995,17:00,0.6,R,mgm-3,18.0,R,ugm-3 (GRAV EQ),49.0,R,ugm-3,67.0,R,ugm-3,141.0,R,ugm-3,24.0,R,ugm-3,21.0,R,ugm-3
2585,18-04-1995,18:00,0.7,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),51.0,R,ugm-3,76.0,R,ugm-3,155.0,R,ugm-3,18.0,R,ugm-3,19.0,R,ugm-3
2586,18-04-1995,19:00,0.7,R,mgm-3,16.0,R,ugm-3 (GRAV EQ),41.0,R,ugm-3,71.0,R,ugm-3,134.0,R,ugm-3,16.0,R,ugm-3,19.0,R,ugm-3
2587,18-04-1995,20:00,0.8,R,mgm-3,34.0,R,ugm-3 (GRAV EQ),64.0,R,ugm-3,84.0,R,ugm-3,181.0,R,ugm-3,6.0,R,ugm-3,19.0,R,ugm-3
2588,18-04-1995,21:00,0.7,R,mgm-3,22.0,R,ugm-3 (GRAV EQ),55.0,R,ugm-3,73.0,R,ugm-3,157.0,R,ugm-3,10.0,R,ugm-3,16.0,R,ugm-3
2589,18-04-1995,22:00,0.6,R,mgm-3,20.0,R,ugm-3 (GRAV EQ),70.0,R,ugm-3,78.0,R,ugm-3,185.0,R,ugm-3,8.0,R,ugm-3,24.0,R,ugm-3
2590,18-04-1995,23:00,0.7,R,mgm-3,23.0,R,ugm-3 (GRAV EQ),53.0,R,ugm-3,76.0,R,ugm-3,157.0,R,ugm-3,10.0,R,ugm-3,29.0,R,ugm-3
