,Unnamed: 0,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,PM<sub>2.5</sub> particulate matter (Hourly measured),status.3,unit.3
816,816,04-02-2020,01:00,1.42512,R,ugm-3,19.73107,R,ugm-3,21.91622,R,ugm-3,6.0,R,ugm-3 (BAM)
817,817,04-02-2020,02:00,0.78627,R,ugm-3,13.30445,R,ugm-3,14.51005,R,ugm-3,6.0,R,ugm-3 (BAM)
818,818,04-02-2020,03:00,0.55285,R,ugm-3,10.26157,R,ugm-3,11.10926,R,ugm-3,6.0,R,ugm-3 (BAM)
819,819,04-02-2020,04:00,0.66342,R,ugm-3,9.12848,R,ugm-3,10.1457,R,ugm-3,6.0,R,ugm-3 (BAM)
820,820,04-02-2020,05:00,0.77399,R,ugm-3,10.2059,R,ugm-3,11.39266,R,ugm-3,7.0,R,ugm-3 (BAM)
821,821,04-02-2020,06:00,1.51111,R,ugm-3,13.61004,R,ugm-3,15.92705,R,ugm-3,7.0,R,ugm-3 (BAM)
822,822,04-02-2020,07:00,3.4645,R,ugm-3,25.46501,R,ugm-3,30.77717,R,ugm-3,7.0,R,ugm-3 (BAM)
823,823,04-02-2020,08:00,5.60218,R,ugm-3,35.22366,R,ugm-3,43.81355,R,ugm-3,8.0,R,ugm-3 (BAM)
824,824,04-02-2020,09:00,7.70299,R,ugm-3,42.14815,R,ugm-3,53.95924,R,ugm-3,9.0,R,ugm-3 (BAM)
825,825,04-02-2020,10:00,14.11601,R,ugm-3,43.42425,R,ugm-3,65.0685,R,ugm-3,9.0,R,ugm-3 (BAM)
826,826,04-02-2020,11:00,12.71547,R,ugm-3,47.21544,R,ugm-3,66.71221,R,ugm-3,8.0,R,ugm-3 (BAM)
827,827,04-02-2020,12:00,12.71547,R,ugm-3,40.18713,R,ugm-3,59.68391,R,ugm-3,6.0,R,ugm-3 (BAM)
828,828,04-02-2020,13:00,8.36641,R,ugm-3,32.06215,R,ugm-3,44.89046,R,ugm-3,11.0,R,ugm-3 (BAM)
829,829,04-02-2020,14:00,9.06668,R,ugm-3,37.56328,R,ugm-3,51.46533,R,ugm-3,8.0,R,ugm-3 (BAM)
830,830,04-02-2020,15:00,9.61953,R,ugm-3,41.13662,R,ugm-3,55.88636,R,ugm-3,9.0,R,ugm-3 (BAM)
831,831,04-02-2020,16:00,9.7301,R,ugm-3,43.97112,R,ugm-3,58.89039,R,ugm-3,7.0,R,ugm-3 (BAM)
832,832,04-02-2020,17:00,9.61953,R,ugm-3,48.16493,R,ugm-3,62.91466,R,ugm-3,9.0,R,ugm-3 (BAM)
833,833,04-02-2020,18:00,6.92901,R,ugm-3,45.31871,R,ugm-3,55.94304,R,ugm-3,15.0,R,ugm-3 (BAM)
834,834,04-02-2020,19:00,12.19948,R,ugm-3,58.15231,R,ugm-3,76.85791,R,ugm-3,11.0,R,ugm-3 (BAM)
835,835,04-02-2020,20:00,12.56804,R,ugm-3,59.5143,R,ugm-3,78.78503,R,ugm-3,17.0,R,ugm-3 (BAM)
836,836,04-02-2020,21:00,10.20923,R,ugm-3,55.25259,R,ugm-3,70.90653,R,ugm-3,11.0,R,ugm-3 (BAM)
837,837,04-02-2020,22:00,6.37616,R,ugm-3,45.71295,R,ugm-3,55.4896,R,ugm-3,13.0,R,ugm-3 (BAM)
838,838,04-02-2020,23:00,3.24337,R,ugm-3,34.87286,R,ugm-3,39.84595,R,ugm-3,11.0,R,ugm-3 (BAM)
839,839,04-02-2020,24:00,3.68564,R,ugm-3,34.81819,R,ugm-3,40.46943,R,ugm-3,10.0,R,ugm-3 (BAM)
840,840,05-02-2020,01:00,2.65449,R,ugm-3,35.37004,R,ugm-3,39.4402,R,ugm-3,11.0,R,ugm-3 (BAM)
841,841,05-02-2020,02:00,2.06461,R,ugm-3,40.4301,R,ugm-3,43.59578,R,ugm-3,10.0,R,ugm-3 (BAM)
842,842,05-02-2020,03:00,1.29038,R,ugm-3,33.0983,R,ugm-3,35.07685,R,ugm-3,10.0,R,ugm-3 (BAM)
843,843,05-02-2020,04:00,1.40098,R,ugm-3,37.46206,R,ugm-3,39.6102,R,ugm-3,8.0,R,ugm-3 (BAM)
844,844,05-02-2020,05:00,2.54389,R,ugm-3,42.623,R,ugm-3,46.52357,R,ugm-3,7.0,R,ugm-3 (BAM)
845,845,05-02-2020,06:00,5.56706,R,ugm-3,50.79427,R,ugm-3,59.33031,R,ugm-3,10.0,R,ugm-3 (BAM)
846,846,05-02-2020,07:00,21.82583,R,ugm-3,58.16467,R,ugm-3,91.63047,R,ugm-3,18.0,R,ugm-3 (BAM)
847,847,05-02-2020,08:00,40.29667,R,ugm-3,69.39664,R,ugm-3,131.18401,R,ugm-3,16.0,R,ugm-3 (BAM)
848,848,05-02-2020,09:00,120.66881,R,ugm-3,82.44512,R,ugm-3,267.46804,R,ugm-3,23.0,R,ugm-3 (BAM)
849,849,05-02-2020,10:00,133.49885,R,ugm-3,78.52607,R,ugm-3,283.22146,R,ugm-3,25.0,R,ugm-3 (BAM)
850,850,05-02-2020,11:00,112.59473,R,ugm-3,75.27511,R,ugm-3,247.91794,R,ugm-3,30.0,R,ugm-3 (BAM)
851,851,05-02-2020,12:00,74.87881,R,ugm-3,66.80503,R,ugm-3,181.6176,R,ugm-3,26.0,R,ugm-3 (BAM)
852,852,05-02-2020,13:00,45.60566,R,ugm-3,60.51964,R,ugm-3,130.44734,R,ugm-3,17.0,R,ugm-3 (BAM)
853,853,05-02-2020,14:00,23.59549,R,ugm-3,57.09457,R,ugm-3,93.27382,R,ugm-3,17.0,R,ugm-3 (BAM)
854,854,05-02-2020,15:00,13.64114,R,ugm-3,47.93423,R,ugm-3,68.85035,R,ugm-3,13.0,R,ugm-3 (BAM)
855,855,05-02-2020,16:00,9.77001,R,ugm-3,50.7532,R,ugm-3,65.73367,R,ugm-3,14.0,R,ugm-3 (BAM)
856,856,05-02-2020,17:00,8.29529,R,ugm-3,67.52115,R,ugm-3,80.24041,R,ugm-3,14.0,R,ugm-3 (BAM)
857,857,05-02-2020,18:00,11.42907,R,ugm-3,75.80616,R,ugm-3,93.33048,R,ugm-3,19.0,R,ugm-3 (BAM)
858,858,05-02-2020,19:00,21.1622,R,ugm-3,77.65564,R,ugm-3,110.1039,R,ugm-3,24.0,R,ugm-3 (BAM)
859,859,05-02-2020,20:00,22.895,R,ugm-3,80.09875,R,ugm-3,115.20393,R,ugm-3,21.0,R,ugm-3 (BAM)
860,860,05-02-2020,21:00,19.94556,R,ugm-3,80.03114,R,ugm-3,110.6139,R,ugm-3,21.0,R,ugm-3 (BAM)
861,861,05-02-2020,22:00,14.59971,R,ugm-3,69.3579,R,ugm-3,91.74381,R,ugm-3,16.0,R,ugm-3 (BAM)
862,862,05-02-2020,23:00,11.09725,R,ugm-3,70.98823,R,ugm-3,88.00379,R,ugm-3,18.0,R,ugm-3 (BAM)
863,863,05-02-2020,24:00,4.09234,R,ugm-3,63.02885,R,ugm-3,69.30369,R,ugm-3,15.0,R,ugm-3 (BAM)
864,864,06-02-2020,01:00,5.65485,R,ugm-3,61.80697,R,ugm-3,70.47763,R,ugm-3,15.0,R,ugm-3 (BAM)
865,865,06-02-2020,02:00,4.1305,R,ugm-3,60.51842,R,ugm-3,66.85177,R,ugm-3,14.0,R,ugm-3 (BAM)
866,866,06-02-2020,03:00,1.84398,R,ugm-3,56.14947,R,ugm-3,58.97686,R,ugm-3,11.0,R,ugm-3 (BAM)
867,867,06-02-2020,04:00,2.91348,R,ugm-3,58.30541,R,ugm-3,62.77268,R,ugm-3,13.0,R,ugm-3 (BAM)
868,868,06-02-2020,05:00,8.03973,R,ugm-3,61.54946,R,ugm-3,73.87687,R,ugm-3,15.0,R,ugm-3 (BAM)
869,869,06-02-2020,06:00,12.28087,R,ugm-3,60.08868,R,ugm-3,78.91908,R,ugm-3,14.0,R,ugm-3 (BAM)
870,870,06-02-2020,07:00,31.97451,R,ugm-3,63.48803,R,ugm-3,112.51493,R,ugm-3,16.0,R,ugm-3 (BAM)
871,871,06-02-2020,08:00,76.96747,R,ugm-3,70.35954,R,ugm-3,188.37469,R,ugm-3,19.0,R,ugm-3 (BAM)
872,872,06-02-2020,09:00,119.56327,R,ugm-3,78.7538,R,ugm-3,262.0816,R,ugm-3,23.0,R,ugm-3 (BAM)
873,873,06-02-2020,10:00,153.41864,R,ugm-3,85.70652,R,ugm-3,320.94514,R,ugm-3,34.0,R,ugm-3 (BAM)
874,874,06-02-2020,11:00,100.27531,R,ugm-3,79.60467,R,ugm-3,233.35799,R,ugm-3,27.0,R,ugm-3 (BAM)
875,875,06-02-2020,12:00,71.80435,R,ugm-3,74.14048,R,ugm-3,184.23894,R,ugm-3,26.0,R,ugm-3 (BAM)
876,876,06-02-2020,13:00,60.15043,R,ugm-3,75.97647,R,ugm-3,168.20585,R,ugm-3,26.0,R,ugm-3 (BAM)
877,877,06-02-2020,14:00,36.40005,R,ugm-3,69.95935,R,ugm-3,125.77197,R,ugm-3,29.0,R,ugm-3 (BAM)
878,878,06-02-2020,15:00,20.50499,R,ugm-3,61.75535,R,ugm-3,93.1959,R,ugm-3,21.0,R,ugm-3 (BAM)
879,879,06-02-2020,16:00,7.56029,R,ugm-3,43.36213,R,ugm-3,54.95442,R,ugm-3,26.0,R,ugm-3 (BAM)
880,880,06-02-2020,17:00,5.34752,R,ugm-3,46.64169,R,ugm-3,54.84111,R,ugm-3,14.0,R,ugm-3 (BAM)
881,881,06-02-2020,18:00,6.04824,R,ugm-3,62.62015,R,ugm-3,71.89398,R,ugm-3,14.0,R,ugm-3 (BAM)
882,882,06-02-2020,19:00,18.95605,R,ugm-3,78.91706,R,ugm-3,107.9826,R,ugm-3,20.0,R,ugm-3 (BAM)
883,883,06-02-2020,20:00,20.09932,R,ugm-3,79.43024,R,ugm-3,110.24877,R,ugm-3,21.0,R,ugm-3 (BAM)
884,884,06-02-2020,21:00,20.32059,R,ugm-3,77.5613,R,ugm-3,108.71911,R,ugm-3,22.0,R,ugm-3 (BAM)
885,885,06-02-2020,22:00,13.97732,R,ugm-3,75.39016,R,ugm-3,96.82176,R,ugm-3,19.0,R,ugm-3 (BAM)
886,886,06-02-2020,23:00,10.51065,R,ugm-3,68.0718,R,ugm-3,84.18791,R,ugm-3,20.0,R,ugm-3 (BAM)
887,887,06-02-2020,24:00,11.28512,R,ugm-3,65.86452,R,ugm-3,83.16813,R,ugm-3,30.0,R,ugm-3 (BAM)
888,888,07-02-2020,01:00,18.24875,R,ugm-3,67.70471,R,ugm-3,95.68574,R,ugm-3,28.0,R,ugm-3 (BAM)
889,889,07-02-2020,02:00,22.47892,R,ugm-3,68.16652,R,ugm-3,102.63372,R,ugm-3,27.0,R,ugm-3 (BAM)
890,890,07-02-2020,03:00,13.72345,R,ugm-3,63.35294,R,ugm-3,84.39527,R,ugm-3,24.0,R,ugm-3 (BAM)
891,891,07-02-2020,04:00,14.05547,R,ugm-3,60.86141,R,ugm-3,82.41283,R,ugm-3,26.0,R,ugm-3 (BAM)
892,892,07-02-2020,05:00,10.21881,R,ugm-3,56.26561,R,ugm-3,71.93423,R,ugm-3,29.0,R,ugm-3 (BAM)
893,893,07-02-2020,06:00,9.14897,R,ugm-3,51.95869,R,ugm-3,65.98691,R,ugm-3,29.0,R,ugm-3 (BAM)
894,894,07-02-2020,07:00,24.68008,R,ugm-3,59.3539,R,ugm-3,97.19617,R,ugm-3,27.0,R,ugm-3 (BAM)
895,895,07-02-2020,08:00,64.59615,R,ugm-3,65.8929,R,ugm-3,164.93895,R,ugm-3,27.0,R,ugm-3 (BAM)
896,896,07-02-2020,09:00,69.79779,R,ugm-3,68.05593,R,ugm-3,175.07771,R,ugm-3,33.0,R,ugm-3 (BAM)
897,897,07-02-2020,10:00,72.82285,R,ugm-3,70.49771,R,ugm-3,182.15786,R,ugm-3,33.0,R,ugm-3 (BAM)
898,898,07-02-2020,11:00,39.73162,R,ugm-3,59.61135,R,ugm-3,120.53231,R,ugm-3,24.0,R,ugm-3 (BAM)
899,899,07-02-2020,12:00,16.89608,R,ugm-3,40.13659,R,ugm-3,66.04355,R,ugm-3,17.0,R,ugm-3 (BAM)
900,900,07-02-2020,13:00,8.89073,R,ugm-3,32.24704,R,ugm-3,45.87931,R,ugm-3,16.0,R,ugm-3 (BAM)
901,901,07-02-2020,14:00,11.73134,R,ugm-3,34.17867,R,ugm-3,52.16648,R,ugm-3,16.0,R,ugm-3 (BAM)
902,902,07-02-2020,15:00,7.45198,R,ugm-3,36.49218,R,ugm-3,47.91839,R,ugm-3,15.0,R,ugm-3 (BAM)
903,903,07-02-2020,16:00,6.30836,R,ugm-3,34.84724,R,ugm-3,44.51992,R,ugm-3,13.0,R,ugm-3 (BAM)
904,904,07-02-2020,17:00,5.97634,R,ugm-3,38.35831,R,ugm-3,47.5219,R,ugm-3,16.0,R,ugm-3 (BAM)
905,905,07-02-2020,18:00,5.64432,R,ugm-3,41.98266,R,ugm-3,50.63717,R,ugm-3,16.0,R,ugm-3 (BAM)
906,906,07-02-2020,19:00,4.02112,R,ugm-3,40.16681,R,ugm-3,46.33244,R,ugm-3,19.0,R,ugm-3 (BAM)
907,907,07-02-2020,20:00,3.79977,R,ugm-3,37.56086,R,ugm-3,43.3871,R,ugm-3,19.0,R,ugm-3 (BAM)
908,908,07-02-2020,21:00,2.84061,R,ugm-3,34.89676,R,ugm-3,39.2523,R,ugm-3,20.0,R,ugm-3 (BAM)
909,909,07-02-2020,22:00,3.17263,R,ugm-3,30.13959,R,ugm-3,35.00421,R,ugm-3,23.0,R,ugm-3 (BAM)
910,910,07-02-2020,23:00,1.6601,R,ugm-3,21.7536,R,ugm-3,24.29904,R,ugm-3,21.0,R,ugm-3 (BAM)
911,911,07-02-2020,24:00,2.36102,R,ugm-3,21.47183,R,ugm-3,25.09202,R,ugm-3,20.0,R,ugm-3 (BAM)
912,912,08-02-2020,01:00,1.13168,R,ugm-3,17.59388,R,ugm-3,19.32909,R,ugm-3,20.0,R,ugm-3 (BAM)
913,913,08-02-2020,02:00,0.49203,R,ugm-3,14.34641,R,ugm-3,15.10086,R,ugm-3,17.0,R,ugm-3 (BAM)
914,914,08-02-2020,03:00,0.36903,R,ugm-3,11.21284,R,ugm-3,11.77867,R,ugm-3,18.0,R,ugm-3 (BAM)
915,915,08-02-2020,04:00,0.36903,R,ugm-3,10.36341,R,ugm-3,10.92924,R,ugm-3,14.0,R,ugm-3 (BAM)
916,916,08-02-2020,05:00,0.40593,R,ugm-3,10.2502,R,ugm-3,10.87262,R,ugm-3,11.0,R,ugm-3 (BAM)
917,917,08-02-2020,06:00,0.40593,R,ugm-3,13.81778,R,ugm-3,14.44019,R,ugm-3,6.0,R,ugm-3 (BAM)
918,918,08-02-2020,07:00,3.65335,R,ugm-3,25.94018,R,ugm-3,31.54191,R,ugm-3,6.0,R,ugm-3 (BAM)
919,919,08-02-2020,08:00,1.4392,R,ugm-3,26.3905,R,ugm-3,28.59724,R,ugm-3,8.0,R,ugm-3 (BAM)
920,920,08-02-2020,09:00,1.91893,R,ugm-3,30.41169,R,ugm-3,33.35401,R,ugm-3,5.0,R,ugm-3 (BAM)
921,921,08-02-2020,10:00,4.09618,R,ugm-3,30.18784,R,ugm-3,36.46857,R,ugm-3,11.0,R,ugm-3 (BAM)
922,922,08-02-2020,11:00,3.61645,R,ugm-3,23.0521,R,ugm-3,28.59724,R,ugm-3,10.0,R,ugm-3 (BAM)
923,923,08-02-2020,12:00,2.76769,R,ugm-3,15.91591,R,ugm-3,20.15964,R,ugm-3,12.0,R,ugm-3 (BAM)
924,924,08-02-2020,13:00,4.28069,R,ugm-3,23.84571,R,ugm-3,30.40935,R,ugm-3,8.0,R,ugm-3 (BAM)
925,925,08-02-2020,14:00,3.13672,R,ugm-3,16.5959,R,ugm-3,21.40546,R,ugm-3,6.0,R,ugm-3 (BAM)
926,926,08-02-2020,15:00,2.58318,R,ugm-3,17.16151,R,ugm-3,21.12232,R,ugm-3,6.0,R,ugm-3 (BAM)
927,927,08-02-2020,16:00,1.88203,R,ugm-3,15.8582,R,ugm-3,18.74394,R,ugm-3,7.0,R,ugm-3 (BAM)
928,928,08-02-2020,17:00,1.513,R,ugm-3,20.7844,R,ugm-3,23.10431,R,ugm-3,7.0,R,ugm-3 (BAM)
929,929,08-02-2020,18:00,1.29159,R,ugm-3,28.1458,R,ugm-3,30.12621,R,ugm-3,7.0,R,ugm-3 (BAM)
930,930,08-02-2020,19:00,2.58318,R,ugm-3,28.88354,R,ugm-3,32.84436,R,ugm-3,10.0,R,ugm-3 (BAM)
931,931,08-02-2020,20:00,1.62371,R,ugm-3,22.87978,R,ugm-3,25.36944,R,ugm-3,10.0,R,ugm-3 (BAM)
932,932,08-02-2020,21:00,1.80823,R,ugm-3,21.80407,R,ugm-3,24.57664,R,ugm-3,10.0,R,ugm-3 (BAM)
933,933,08-02-2020,22:00,0.92256,R,ugm-3,15.63051,R,ugm-3,17.04509,R,ugm-3,9.0,R,ugm-3 (BAM)
934,934,08-02-2020,23:00,2.10344,R,ugm-3,13.98974,R,ugm-3,17.21498,R,ugm-3,6.0,R,ugm-3 (BAM)
935,935,08-02-2020,24:00,0.73805,R,ugm-3,9.79758,R,ugm-3,10.92924,R,ugm-3,6.0,R,ugm-3 (BAM)
936,936,09-02-2020,01:00,0.59063,R,ugm-3,8.98319,R,ugm-3,9.8888,R,ugm-3,8.0,R,ugm-3 (BAM)
937,937,09-02-2020,02:00,0.49219,R,ugm-3,6.71854,R,ugm-3,7.47322,R,ugm-3,8.0,R,ugm-3 (BAM)
938,938,09-02-2020,03:00,0.33223,R,ugm-3,5.71828,R,ugm-3,6.22768,R,ugm-3,7.0,R,ugm-3 (BAM)
939,939,09-02-2020,04:00,0.40606,R,ugm-3,5.15215,R,ugm-3,5.77476,R,ugm-3,7.0,R,ugm-3 (BAM)
940,940,09-02-2020,05:00,0.33223,R,ugm-3,4.30289,R,ugm-3,4.8123,R,ugm-3,7.0,R,ugm-3 (BAM)
941,941,09-02-2020,06:00,0.36914,R,ugm-3,4.18968,R,ugm-3,4.75568,R,ugm-3,6.0,R,ugm-3 (BAM)
942,942,09-02-2020,07:00,0.33223,R,ugm-3,5.03889,R,ugm-3,5.5483,R,ugm-3,4.0,R,ugm-3 (BAM)
943,943,09-02-2020,08:00,0.55371,R,ugm-3,6.2279,R,ugm-3,7.07691,R,ugm-3,1.0,R,ugm-3 (BAM)
944,944,09-02-2020,09:00,0.66445,R,ugm-3,6.62425,R,ugm-3,7.64306,R,ugm-3,3.0,R,ugm-3 (BAM)
945,945,09-02-2020,10:00,0.70137,R,ugm-3,6.05811,R,ugm-3,7.13353,R,ugm-3,6.0,R,ugm-3 (BAM)
946,946,09-02-2020,11:00,0.81211,R,ugm-3,6.39785,R,ugm-3,7.64306,R,ugm-3,6.0,R,ugm-3 (BAM)
947,947,09-02-2020,12:00,0.7752,R,ugm-3,6.96399,R,ugm-3,8.1526,R,ugm-3,2.0,R,ugm-3 (BAM)
948,948,09-02-2020,13:00,0.95977,R,ugm-3,8.20959,R,ugm-3,9.68122,R,ugm-3,1.0,R,ugm-3 (BAM)
949,949,09-02-2020,14:00,0.81211,R,ugm-3,9.5683,R,ugm-3,10.81352,R,ugm-3,2.0,R,ugm-3 (BAM)
950,950,09-02-2020,15:00,1.40274,R,ugm-3,8.26638,R,ugm-3,10.41721,R,ugm-3,0.0,R,ugm-3 (BAM)
951,951,09-02-2020,16:00,0.88594,R,ugm-3,7.64341,R,ugm-3,9.00183,R,ugm-3,3.0,R,ugm-3 (BAM)
952,952,09-02-2020,17:00,1.32891,R,ugm-3,9.85158,R,ugm-3,11.88921,R,ugm-3,4.0,R,ugm-3 (BAM)
953,953,09-02-2020,18:00,1.55039,R,ugm-3,11.83321,R,ugm-3,14.21044,R,ugm-3,7.0,R,ugm-3 (BAM)
954,954,09-02-2020,19:00,1.58731,R,ugm-3,11.71999,R,ugm-3,14.15382,R,ugm-3,9.0,R,ugm-3 (BAM)
955,955,09-02-2020,20:00,1.21816,R,ugm-3,10.53092,R,ugm-3,12.39875,R,ugm-3,10.0,R,ugm-3 (BAM)
956,956,09-02-2020,21:00,2.3625,R,ugm-3,11.21076,R,ugm-3,14.83321,R,ugm-3,15.0,R,ugm-3 (BAM)
957,957,09-02-2020,22:00,0.99668,R,ugm-3,7.64346,R,ugm-3,9.17168,R,ugm-3,13.0,R,ugm-3 (BAM)
958,958,09-02-2020,23:00,0.81211,R,ugm-3,7.19046,R,ugm-3,8.43568,R,ugm-3,13.0,R,ugm-3 (BAM)
959,959,09-02-2020,24:00,0.84902,R,ugm-3,6.62432,R,ugm-3,7.92614,R,ugm-3,12.0,R,ugm-3 (BAM)
960,960,10-02-2020,01:00,0.59081,R,ugm-3,4.52793,R,ugm-3,5.43383,R,ugm-3,14.0,R,ugm-3 (BAM)
961,961,10-02-2020,02:00,0.54158,R,ugm-3,4.98077,R,ugm-3,5.81118,R,ugm-3,9.0,R,ugm-3 (BAM)
962,962,10-02-2020,03:00,0.44311,R,ugm-3,3.84877,R,ugm-3,4.52819,R,ugm-3,5.0,R,ugm-3 (BAM)
963,963,10-02-2020,04:00,0.59081,R,ugm-3,4.69774,R,ugm-3,5.60364,R,ugm-3,5.0,R,ugm-3 (BAM)
964,964,10-02-2020,05:00,0.59081,R,ugm-3,5.60338,R,ugm-3,6.50927,R,ugm-3,6.0,R,ugm-3 (BAM)
965,965,10-02-2020,06:00,1.14469,R,ugm-3,9.22569,R,ugm-3,10.98086,R,ugm-3,6.0,R,ugm-3 (BAM)
966,966,10-02-2020,07:00,2.25246,R,ugm-3,15.67788,R,ugm-3,19.1316,R,ugm-3,6.0,R,ugm-3 (BAM)
967,967,10-02-2020,08:00,3.69256,R,ugm-3,19.97903,R,ugm-3,25.64087,R,ugm-3,7.0,R,ugm-3 (BAM)
968,968,10-02-2020,09:00,3.54486,R,ugm-3,22.29979,R,ugm-3,27.73516,R,ugm-3,7.0,R,ugm-3 (BAM)
969,969,10-02-2020,10:00,4.24644,R,ugm-3,20.48821,R,ugm-3,26.99933,R,ugm-3,10.0,R,ugm-3 (BAM)
970,970,10-02-2020,11:00,3.84026,R,ugm-3,14.65834,R,ugm-3,20.54666,R,ugm-3,11.0,R,ugm-3 (BAM)
971,971,10-02-2020,12:00,3.13868,R,ugm-3,14.65865,R,ugm-3,19.47122,R,ugm-3,,,
972,972,10-02-2020,13:00,,,,,,,,,,,,
973,973,10-02-2020,14:00,,,,,,,,,,,,
974,974,10-02-2020,15:00,,,,,,,,,,,,
975,975,10-02-2020,16:00,,,,,,,,,,,,
976,976,10-02-2020,17:00,3.43776,R,ugm-3,22.87045,R,ugm-3,28.14161,R,ugm-3,9.0,R,ugm-3 (BAM)
977,977,10-02-2020,18:00,3.02395,R,ugm-3,25.20746,R,ugm-3,29.84412,R,ugm-3,9.0,R,ugm-3 (BAM)
978,978,10-02-2020,19:00,5.34762,R,ugm-3,35.91565,R,ugm-3,44.11522,R,ugm-3,8.0,R,ugm-3 (BAM)
979,979,10-02-2020,20:00,4.36086,R,ugm-3,40.58333,R,ugm-3,47.26989,R,ugm-3,8.0,R,ugm-3 (BAM)
980,980,10-02-2020,21:00,2.3555,R,ugm-3,22.47685,R,ugm-3,26.08857,R,ugm-3,6.0,R,ugm-3 (BAM)
981,981,10-02-2020,22:00,1.75071,R,ugm-3,17.24508,R,ugm-3,19.92946,R,ugm-3,6.0,R,ugm-3 (BAM)
982,982,10-02-2020,23:00,1.68705,R,ugm-3,17.44284,R,ugm-3,20.02961,R,ugm-3,9.0,R,ugm-3 (BAM)
983,983,10-02-2020,24:00,0.76395,R,ugm-3,12.1984,R,ugm-3,13.36977,R,ugm-3,7.0,R,ugm-3 (BAM)
984,984,11-02-2020,01:00,0.46686,R,ugm-3,10.03339,R,ugm-3,10.74923,R,ugm-3,11.0,R,ugm-3 (BAM)
985,985,11-02-2020,02:00,0.33953,R,ugm-3,6.95712,R,ugm-3,7.47772,R,ugm-3,8.0,R,ugm-3 (BAM)
986,986,11-02-2020,03:00,0.22282,R,ugm-3,7.01924,R,ugm-3,7.36088,R,ugm-3,7.0,R,ugm-3 (BAM)
987,987,11-02-2020,04:00,0.25465,R,ugm-3,6.51976,R,ugm-3,6.91022,R,ugm-3,9.0,R,ugm-3 (BAM)
988,988,11-02-2020,05:00,0.25465,R,ugm-3,7.47117,R,ugm-3,7.86162,R,ugm-3,10.0,R,ugm-3 (BAM)
989,989,11-02-2020,06:00,0.63662,R,ugm-3,10.59096,R,ugm-3,11.5671,R,ugm-3,10.0,R,ugm-3 (BAM)
990,990,11-02-2020,07:00,1.55972,R,ugm-3,18.5394,R,ugm-3,20.93095,R,ugm-3,8.0,R,ugm-3 (BAM)
991,991,11-02-2020,08:00,3.3741,R,ugm-3,29.57784,R,ugm-3,34.75138,R,ugm-3,16.0,R,ugm-3 (BAM)
992,992,11-02-2020,09:00,5.28396,R,ugm-3,36.06333,R,ugm-3,44.1653,R,ugm-3,9.0,R,ugm-3 (BAM)
993,993,11-02-2020,10:00,10.40877,R,ugm-3,35.01548,R,ugm-3,50.97536,R,ugm-3,10.0,R,ugm-3 (BAM)
994,994,11-02-2020,11:00,7.79862,R,ugm-3,22.84374,R,ugm-3,34.80145,R,ugm-3,10.0,R,ugm-3 (BAM)
995,995,11-02-2020,12:00,5.47495,R,ugm-3,21.0988,R,ugm-3,29.49361,R,ugm-3,8.0,R,ugm-3 (BAM)
996,996,11-02-2020,13:00,9.32651,R,ugm-3,28.2124,R,ugm-3,42.51285,R,ugm-3,6.0,R,ugm-3 (BAM)
997,997,11-02-2020,14:00,8.40341,R,ugm-3,31.48054,R,ugm-3,44.36559,R,ugm-3,6.0,R,ugm-3 (BAM)
998,998,11-02-2020,15:00,7.98961,R,ugm-3,26.95741,R,ugm-3,39.20797,R,ugm-3,7.0,R,ugm-3 (BAM)
999,999,11-02-2020,16:00,7.60763,R,ugm-3,26.24117,R,ugm-3,37.90604,R,ugm-3,5.0,R,ugm-3 (BAM)
1000,1000,11-02-2020,17:00,6.11157,R,ugm-3,30.23762,R,ugm-3,39.60856,R,ugm-3,5.0,R,ugm-3 (BAM)
1001,1001,11-02-2020,18:00,5.12481,R,ugm-3,33.15271,R,ugm-3,41.01063,R,ugm-3,7.0,R,ugm-3 (BAM)
1002,1002,11-02-2020,19:00,4.01072,R,ugm-3,27.80051,R,ugm-3,33.95019,R,ugm-3,9.0,R,ugm-3 (BAM)
1003,1003,11-02-2020,20:00,3.62875,R,ugm-3,26.43331,R,ugm-3,31.99731,R,ugm-3,9.0,R,ugm-3 (BAM)
1004,1004,11-02-2020,21:00,1.97353,R,ugm-3,22.06106,R,ugm-3,25.08709,R,ugm-3,9.0,R,ugm-3 (BAM)
1005,1005,11-02-2020,22:00,1.40057,R,ugm-3,17.83203,R,ugm-3,19.97954,R,ugm-3,11.0,R,ugm-3 (BAM)
1006,1006,11-02-2020,23:00,1.46423,R,ugm-3,15.63131,R,ugm-3,17.87643,R,ugm-3,8.0,R,ugm-3 (BAM)
1007,1007,11-02-2020,24:00,1.36874,R,ugm-3,11.42129,R,ugm-3,13.51999,R,ugm-3,6.0,R,ugm-3 (BAM)
1008,1008,12-02-2020,01:00,0.5093,R,ugm-3,8.56624,R,ugm-3,9.34715,R,ugm-3,6.0,R,ugm-3 (BAM)
1009,1009,12-02-2020,02:00,0.5093,R,ugm-3,7.89859,R,ugm-3,8.6795,R,ugm-3,7.0,R,ugm-3 (BAM)
1010,1010,12-02-2020,03:00,0.31831,R,ugm-3,8.17474,R,ugm-3,8.66281,R,ugm-3,6.0,R,ugm-3 (BAM)
