,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5,Volatile PM<sub>2.5</sub> (Hourly measured),status.6,unit.6
7748,7748,18-11-2020,21:00,15.5,R,ugm-3 (FIDAS),0.65039,R,ugm-3,8.45779,R,ugm-3,9.45503,R,ugm-3,,,,7.429,R,ugm-3 (Ref.eq),,,
7749,7749,18-11-2020,22:00,14.825,R,ugm-3 (FIDAS),0.65039,R,ugm-3,8.00755,R,ugm-3,9.00479,R,ugm-3,,,,7.83,R,ugm-3 (Ref.eq),,,
7750,7750,18-11-2020,23:00,14.425,R,ugm-3 (FIDAS),0.39746,R,ugm-3,5.58137,R,ugm-3,6.19079,R,ugm-3,,,,7.217,R,ugm-3 (Ref.eq),,,
7751,7751,18-11-2020,24:00,13.675,R,ugm-3 (FIDAS),0.50586,R,ugm-3,2.88256,R,ugm-3,3.6582,R,ugm-3,,,,6.816,R,ugm-3 (Ref.eq),,,
7752,7752,19-11-2020,01:00,13.65,R,ugm-3 (FIDAS),0.57882,R,ugm-3,2.11719,R,ugm-3,3.0047,R,ugm-3,,,,6.604,R,ugm-3 (Ref.eq),,,
7753,7753,19-11-2020,02:00,12.45,R,ugm-3 (FIDAS),0.50647,R,ugm-3,1.81498,R,ugm-3,2.59155,R,ugm-3,,,,6.203,R,ugm-3 (Ref.eq),,,
7754,7754,19-11-2020,03:00,11.475,R,ugm-3 (FIDAS),1.01293,R,ugm-3,2.10883,R,ugm-3,3.66198,R,ugm-3,,,,5.991,R,ugm-3 (Ref.eq),,,
7755,7755,19-11-2020,04:00,9.625,R,ugm-3 (FIDAS),0.68735,R,ugm-3,1.81932,R,ugm-3,2.87324,R,ugm-3,,,,5.542,R,ugm-3 (Ref.eq),,,
7756,7756,19-11-2020,05:00,9.05,R,ugm-3 (FIDAS),0.43411,R,ugm-3,1.98226,R,ugm-3,2.64789,R,ugm-3,,,,5.401,R,ugm-3 (Ref.eq),,,
7757,7757,19-11-2020,06:00,8.55,R,ugm-3 (FIDAS),0.72352,R,ugm-3,5.03146,R,ugm-3,6.14085,R,ugm-3,,,,4.835,R,ugm-3 (Ref.eq),,,
7758,7758,19-11-2020,07:00,7.275,R,ugm-3 (FIDAS),1.12146,R,ugm-3,9.32271,R,ugm-3,11.04226,R,ugm-3,,,,4.222,R,ugm-3 (Ref.eq),,,
7759,7759,19-11-2020,08:00,6.225,R,ugm-3 (FIDAS),1.6641,R,ugm-3,13.84278,R,ugm-3,16.39438,R,ugm-3,,,,3.373,R,ugm-3 (Ref.eq),,,
7760,7760,19-11-2020,09:00,5.25,R,ugm-3 (FIDAS),2.38763,R,ugm-3,16.17002,R,ugm-3,19.831,R,ugm-3,,,,2.712,R,ugm-3 (Ref.eq),,,
7761,7761,19-11-2020,10:00,4.925,R,ugm-3 (FIDAS),3.50909,R,ugm-3,21.99977,R,ugm-3,27.3803,R,ugm-3,,,,2.264,R,ugm-3 (Ref.eq),,,
7762,7762,19-11-2020,11:00,4.875,R,ugm-3 (FIDAS),3.29203,R,ugm-3,21.88188,R,ugm-3,26.92959,R,ugm-3,,,,2.123,R,ugm-3 (Ref.eq),,,
7763,7763,19-11-2020,12:00,4.4,R,ugm-3 (FIDAS),3.65379,R,ugm-3,23.01733,R,ugm-3,28.61973,R,ugm-3,,,,2.217,R,ugm-3 (Ref.eq),,,
7764,7764,19-11-2020,13:00,4.775,R,ugm-3 (FIDAS),4.99231,R,ugm-3,23.8382,R,ugm-3,31.49298,R,ugm-3,,,,2.594,R,ugm-3 (Ref.eq),,,
7765,7765,19-11-2020,14:00,7.775,R,ugm-3 (FIDAS),4.05173,R,ugm-3,23.13956,R,ugm-3,29.35213,R,ugm-3,,,,4.198,R,ugm-3 (Ref.eq),,,
7766,7766,19-11-2020,15:00,7.35,R,ugm-3 (FIDAS),6.00525,R,ugm-3,21.8907,R,ugm-3,31.09861,R,ugm-3,,,,4.009,R,ugm-3 (Ref.eq),,,
7767,7767,19-11-2020,16:00,6.875,R,ugm-3 (FIDAS),9.73139,R,ugm-3,40.2337,R,ugm-3,55.15496,R,ugm-3,,,,3.797,R,ugm-3 (Ref.eq),,,
7768,7768,19-11-2020,17:00,8.15,R,ugm-3 (FIDAS),7.30759,R,ugm-3,45.75297,R,ugm-3,56.95778,R,ugm-3,,,,4.929,R,ugm-3 (Ref.eq),,,
7769,7769,19-11-2020,18:00,8.75,R,ugm-3 (FIDAS),5.13702,R,ugm-3,44.7431,R,ugm-3,52.61975,R,ugm-3,,,,4.859,R,ugm-3 (Ref.eq),,,
7770,7770,19-11-2020,19:00,6.5,R,ugm-3 (FIDAS),3.21968,R,ugm-3,39.51396,R,ugm-3,44.45073,R,ugm-3,,,,3.774,R,ugm-3 (Ref.eq),,,
7771,7771,19-11-2020,20:00,9.15,R,ugm-3 (FIDAS),12.33608,R,ugm-3,57.93006,R,ugm-3,76.84511,R,ugm-3,,,,5.849,R,ugm-3 (Ref.eq),,,
7772,7772,19-11-2020,21:00,11.05,R,ugm-3 (FIDAS),7.23524,R,ugm-3,51.7794,R,ugm-3,62.87328,R,ugm-3,,,,7.264,R,ugm-3 (Ref.eq),,,
7773,7773,19-11-2020,22:00,10.65,R,ugm-3 (FIDAS),4.23261,R,ugm-3,50.35519,R,ugm-3,56.8451,R,ugm-3,,,,7.076,R,ugm-3 (Ref.eq),,,
7774,7774,19-11-2020,23:00,10.6,R,ugm-3 (FIDAS),2.24292,R,ugm-3,42.25107,R,ugm-3,45.69017,R,ugm-3,,,,6.722,R,ugm-3 (Ref.eq),,,
7775,7775,19-11-2020,24:00,10.1,R,ugm-3 (FIDAS),1.6641,R,ugm-3,37.73012,R,ugm-3,40.28171,R,ugm-3,,,,6.533,R,ugm-3 (Ref.eq),,,
7776,7776,20-11-2020,01:00,11.15,R,ugm-3 (FIDAS),3.33222,R,ugm-3,46.17359,R,ugm-3,51.28292,R,ugm-3,,,,7.547,R,ugm-3 (Ref.eq),,,
7777,7777,20-11-2020,02:00,13.1,R,ugm-3 (FIDAS),2.93381,R,ugm-3,44.34065,R,ugm-3,48.83909,R,ugm-3,,,,8.821,R,ugm-3 (Ref.eq),,,
7778,7778,20-11-2020,03:00,12.1,R,ugm-3 (FIDAS),3.76686,R,ugm-3,38.60802,R,ugm-3,44.38379,R,ugm-3,,,,9.528,R,ugm-3 (Ref.eq),,,
7779,7779,20-11-2020,04:00,10.05,R,ugm-3 (FIDAS),2.64405,R,ugm-3,36.5511,R,ugm-3,40.60525,R,ugm-3,,,,7.618,R,ugm-3 (Ref.eq),,,
7780,7780,20-11-2020,05:00,8.825,R,ugm-3 (FIDAS),3.8393,R,ugm-3,32.29336,R,ugm-3,38.18021,R,ugm-3,,,,6.604,R,ugm-3 (Ref.eq),,,
7781,7781,20-11-2020,06:00,10.05,R,ugm-3 (FIDAS),26.15072,R,ugm-3,36.88357,R,ugm-3,76.98078,R,ugm-3,,,,6.651,R,ugm-3 (Ref.eq),,,
7782,7782,20-11-2020,07:00,11.575,R,ugm-3 (FIDAS),53.49669,R,ugm-3,47.79688,R,ugm-3,129.824,R,ugm-3,,,,6.533,R,ugm-3 (Ref.eq),,,
7783,7783,20-11-2020,08:00,9.65,R,ugm-3 (FIDAS),38.06704,R,ugm-3,55.72082,R,ugm-3,114.08947,R,ugm-3,,,,5.283,R,ugm-3 (Ref.eq),,,
7784,7784,20-11-2020,09:00,13.65,R,ugm-3 (FIDAS),106.55875,R,ugm-3,62.3661,R,ugm-3,225.7539,R,ugm-3,,,,7.17,R,ugm-3 (Ref.eq),,,
7785,7785,20-11-2020,10:00,19.925,R,ugm-3 (FIDAS),83.84891,R,ugm-3,61.43219,R,ugm-3,189.99872,R,ugm-3,,,,9.127,R,ugm-3 (Ref.eq),,,
7786,7786,20-11-2020,11:00,13.375,R,ugm-3 (FIDAS),19.23273,R,ugm-3,43.09211,R,ugm-3,72.58188,R,ugm-3,,,,6.321,R,ugm-3 (Ref.eq),,,
7787,7787,20-11-2020,12:00,10.45,R,ugm-3 (FIDAS),7.38885,R,ugm-3,25.61009,R,ugm-3,36.9395,R,ugm-3,,,,5.33,R,ugm-3 (Ref.eq),,,
7788,7788,20-11-2020,13:00,8.525,R,ugm-3 (FIDAS),6.73689,R,ugm-3,20.01139,R,ugm-3,30.34114,R,ugm-3,,,,4.764,R,ugm-3 (Ref.eq),,,
7789,7789,20-11-2020,14:00,7.675,R,ugm-3 (FIDAS),5.61407,R,ugm-3,22.18419,R,ugm-3,30.79231,R,ugm-3,,,,5.071,R,ugm-3 (Ref.eq),,,
7790,7790,20-11-2020,15:00,6.9,R,ugm-3 (FIDAS),6.62823,R,ugm-3,23.05421,R,ugm-3,33.21735,R,ugm-3,,,,5.0,R,ugm-3 (Ref.eq),,,
7791,7791,20-11-2020,16:00,7.225,R,ugm-3 (FIDAS),5.54163,R,ugm-3,23.42318,R,ugm-3,31.92024,R,ugm-3,,,,4.859,R,ugm-3 (Ref.eq),,,
7792,7792,20-11-2020,17:00,5.35,R,ugm-3 (FIDAS),6.59201,R,ugm-3,23.39172,R,ugm-3,33.49933,R,ugm-3,,,,4.292,R,ugm-3 (Ref.eq),,,
7793,7793,20-11-2020,18:00,4.45,R,ugm-3 (FIDAS),5.61407,R,ugm-3,23.25571,R,ugm-3,31.86384,R,ugm-3,,,,3.726,R,ugm-3 (Ref.eq),,,
7794,7794,20-11-2020,19:00,4.625,R,ugm-3 (FIDAS),3.18735,R,ugm-3,22.63414,R,ugm-3,27.52134,R,ugm-3,,,,3.75,R,ugm-3 (Ref.eq),,,
7795,7795,20-11-2020,20:00,3.675,R,ugm-3 (FIDAS),1.73855,R,ugm-3,13.68915,R,ugm-3,16.35489,R,ugm-3,,,,3.019,R,ugm-3 (Ref.eq),,,
7796,7796,20-11-2020,21:00,3.175,R,ugm-3 (FIDAS),1.44879,R,ugm-3,12.55435,R,ugm-3,14.7758,R,ugm-3,,,,2.571,R,ugm-3 (Ref.eq),,,
7797,7797,20-11-2020,22:00,2.125,R,ugm-3 (FIDAS),0.94172,R,ugm-3,10.23007,R,ugm-3,11.67401,R,ugm-3,,,,1.675,R,ugm-3 (Ref.eq),,,
7798,7798,20-11-2020,23:00,1.975,R,ugm-3 (FIDAS),0.61574,R,ugm-3,6.04901,R,ugm-3,6.99313,R,ugm-3,,,,1.509,R,ugm-3 (Ref.eq),,,
7799,7799,20-11-2020,24:00,2.75,R,ugm-3 (FIDAS),0.43464,R,ugm-3,4.35283,R,ugm-3,5.01926,R,ugm-3,,,,1.651,R,ugm-3 (Ref.eq),,,
7800,7800,21-11-2020,01:00,6.2,R,ugm-3 (FIDAS),0.53187,R,ugm-3,4.15246,R,ugm-3,4.96798,R,ugm-3,,,,3.538,R,ugm-3 (Ref.eq),,,
7801,7801,21-11-2020,02:00,7.9,R,ugm-3 (FIDAS),0.50769,R,ugm-3,3.06045,R,ugm-3,3.83889,R,ugm-3,,,,4.316,R,ugm-3 (Ref.eq),,,
7802,7802,21-11-2020,03:00,8.775,R,ugm-3 (FIDAS),0.50769,R,ugm-3,3.17336,R,ugm-3,3.9518,R,ugm-3,,,,4.481,R,ugm-3 (Ref.eq),,,
7803,7803,21-11-2020,04:00,5.1,R,ugm-3 (FIDAS),0.29011,R,ugm-3,1.53108,R,ugm-3,1.9759,R,ugm-3,,,,2.807,R,ugm-3 (Ref.eq),,,
7804,7804,21-11-2020,05:00,3.675,R,ugm-3 (FIDAS),0.36264,R,ugm-3,1.19405,R,ugm-3,1.75008,R,ugm-3,,,,1.934,R,ugm-3 (Ref.eq),,,
7805,7805,21-11-2020,06:00,2.525,R,ugm-3 (FIDAS),0.7978,R,ugm-3,2.95435,R,ugm-3,4.17762,R,ugm-3,,,,1.415,R,ugm-3 (Ref.eq),,,
7806,7806,21-11-2020,07:00,2.275,R,ugm-3 (FIDAS),0.68901,R,ugm-3,3.85506,R,ugm-3,4.91152,R,ugm-3,,,,1.203,R,ugm-3 (Ref.eq),,,
7807,7807,21-11-2020,08:00,3.1,R,ugm-3 (FIDAS),0.65274,R,ugm-3,7.01565,R,ugm-3,8.01651,R,ugm-3,,,,1.58,R,ugm-3 (Ref.eq),,,
7808,7808,21-11-2020,09:00,4.225,R,ugm-3 (FIDAS),0.7978,R,ugm-3,6.68033,R,ugm-3,7.9036,R,ugm-3,,,,2.429,R,ugm-3 (Ref.eq),,,
7809,7809,21-11-2020,10:00,6.0,R,ugm-3 (FIDAS),0.94285,R,ugm-3,6.62728,R,ugm-3,8.07297,R,ugm-3,,,,3.184,R,ugm-3 (Ref.eq),,,
7810,7810,21-11-2020,11:00,6.975,R,ugm-3 (FIDAS),1.26922,R,ugm-3,5.95749,R,ugm-3,7.9036,R,ugm-3,,,,3.892,R,ugm-3 (Ref.eq),,,
7811,7811,21-11-2020,12:00,7.125,R,ugm-3 (FIDAS),1.4868,R,ugm-3,6.41423,R,ugm-3,8.69396,R,ugm-3,,,,4.104,R,ugm-3 (Ref.eq),,,
7812,7812,21-11-2020,13:00,8.175,R,ugm-3 (FIDAS),1.16043,R,ugm-3,7.59211,R,ugm-3,9.37141,R,ugm-3,,,,4.363,R,ugm-3 (Ref.eq),,,
7813,7813,21-11-2020,14:00,7.775,R,ugm-3 (FIDAS),1.01538,R,ugm-3,8.2097,R,ugm-3,9.76659,R,ugm-3,,,,4.458,R,ugm-3 (Ref.eq),,,
7814,7814,21-11-2020,15:00,9.0,R,ugm-3 (FIDAS),1.05164,R,ugm-3,8.94446,R,ugm-3,10.55695,R,ugm-3,,,,4.764,R,ugm-3 (Ref.eq),,,
7815,7815,21-11-2020,16:00,5.825,R,ugm-3 (FIDAS),0.97911,R,ugm-3,7.70076,R,ugm-3,9.20205,R,ugm-3,,,,3.16,R,ugm-3 (Ref.eq),,,
7816,7816,21-11-2020,17:00,4.925,R,ugm-3 (FIDAS),0.87032,R,ugm-3,9.39184,R,ugm-3,10.72632,R,ugm-3,,,,3.349,R,ugm-3 (Ref.eq),,,
7817,7817,21-11-2020,18:00,6.375,R,ugm-3 (FIDAS),0.76153,R,ugm-3,11.70391,R,ugm-3,12.87158,R,ugm-3,,,,4.575,R,ugm-3 (Ref.eq),,,
7818,7818,21-11-2020,19:00,7.975,R,ugm-3 (FIDAS),1.70438,R,ugm-3,14.77457,R,ugm-3,17.38792,R,ugm-3,,,,5.236,R,ugm-3 (Ref.eq),,,
7819,7819,21-11-2020,20:00,8.075,R,ugm-3 (FIDAS),0.7978,R,ugm-3,12.55158,R,ugm-3,13.77485,R,ugm-3,,,,5.66,R,ugm-3 (Ref.eq),,,
7820,7820,21-11-2020,21:00,7.9,R,ugm-3 (FIDAS),0.94285,R,ugm-3,9.90163,R,ugm-3,11.34731,R,ugm-3,,,,5.189,R,ugm-3 (Ref.eq),,,
7821,7821,21-11-2020,22:00,6.675,R,ugm-3 (FIDAS),0.7978,R,ugm-3,8.31751,R,ugm-3,9.54078,R,ugm-3,,,,4.434,R,ugm-3 (Ref.eq),,,
7822,7822,21-11-2020,23:00,5.725,R,ugm-3 (FIDAS),0.72527,R,ugm-3,7.01736,R,ugm-3,8.12942,R,ugm-3,,,,4.057,R,ugm-3 (Ref.eq),,,
7823,7823,21-11-2020,24:00,4.7,R,ugm-3 (FIDAS),0.53187,R,ugm-3,4.75464,R,ugm-3,5.57016,R,ugm-3,,,,3.113,R,ugm-3 (Ref.eq),,,
7824,7824,22-11-2020,01:00,4.825,R,ugm-3 (FIDAS),0.38728,R,ugm-3,5.13278,R,ugm-3,5.72659,R,ugm-3,,,,3.113,R,ugm-3 (Ref.eq),,,
7825,7825,22-11-2020,02:00,4.6,R,ugm-3 (FIDAS),0.32676,R,ugm-3,4.98067,R,ugm-3,5.48171,R,ugm-3,,,,2.972,R,ugm-3 (Ref.eq),,,
7826,7826,22-11-2020,03:00,4.4,R,ugm-3 (FIDAS),0.5083,R,ugm-3,3.06346,R,ugm-3,3.84284,R,ugm-3,,,,2.642,R,ugm-3 (Ref.eq),,,
7827,7827,22-11-2020,04:00,4.475,R,ugm-3 (FIDAS),0.36307,R,ugm-3,2.83404,R,ugm-3,3.39075,R,ugm-3,,,,2.665,R,ugm-3 (Ref.eq),,,
7828,7828,22-11-2020,05:00,3.8,R,ugm-3 (FIDAS),0.5083,R,ugm-3,3.91115,R,ugm-3,4.69053,R,ugm-3,,,,2.453,R,ugm-3 (Ref.eq),,,
7829,7829,22-11-2020,06:00,1.9,R,ugm-3 (FIDAS),0.29046,R,ugm-3,8.25755,R,ugm-3,8.70291,R,ugm-3,,,,1.085,R,ugm-3 (Ref.eq),,,
7830,7830,22-11-2020,07:00,1.75,R,ugm-3 (FIDAS),0.61722,R,ugm-3,17.36363,R,ugm-3,18.31002,R,ugm-3,,,,1.085,R,ugm-3 (Ref.eq),,,
7831,7831,22-11-2020,08:00,3.375,R,ugm-3 (FIDAS),1.56121,R,ugm-3,25.57983,R,ugm-3,27.97365,R,ugm-3,,,,1.745,R,ugm-3 (Ref.eq),,,
7832,7832,22-11-2020,09:00,3.65,R,ugm-3 (FIDAS),4.86516,R,ugm-3,32.49448,R,ugm-3,39.95428,R,ugm-3,,,,2.311,R,ugm-3 (Ref.eq),,,
7833,7833,22-11-2020,10:00,4.75,R,ugm-3 (FIDAS),6.57159,R,ugm-3,31.23428,R,ugm-3,41.31058,R,ugm-3,,,,2.972,R,ugm-3 (Ref.eq),,,
7834,7834,22-11-2020,11:00,7.05,R,ugm-3 (FIDAS),4.53839,R,ugm-3,24.23608,R,ugm-3,31.19485,R,ugm-3,,,,3.349,R,ugm-3 (Ref.eq),,,
7835,7835,22-11-2020,12:00,7.175,R,ugm-3 (FIDAS),3.73964,R,ugm-3,16.07977,R,ugm-3,21.81379,R,ugm-3,,,,3.514,R,ugm-3 (Ref.eq),,,
7836,7836,22-11-2020,13:00,8.0,R,ugm-3 (FIDAS),4.71993,R,ugm-3,20.51047,R,ugm-3,27.7476,R,ugm-3,,,,4.198,R,ugm-3 (Ref.eq),,,
7837,7837,22-11-2020,14:00,7.3,R,ugm-3 (FIDAS),3.48549,R,ugm-3,16.18689,R,ugm-3,21.53123,R,ugm-3,,,,4.104,R,ugm-3 (Ref.eq),,,
7838,7838,22-11-2020,15:00,6.975,R,ugm-3 (FIDAS),2.39627,R,ugm-3,13.67508,R,ugm-3,17.34931,R,ugm-3,,,,4.104,R,ugm-3 (Ref.eq),,,
7839,7839,22-11-2020,16:00,8.125,R,ugm-3 (FIDAS),2.21474,R,ugm-3,24.63428,R,ugm-3,28.03016,R,ugm-3,,,,4.788,R,ugm-3 (Ref.eq),,,
7840,7840,22-11-2020,17:00,11.475,R,ugm-3 (FIDAS),2.32366,R,ugm-3,38.08676,R,ugm-3,41.64965,R,ugm-3,,,,7.406,R,ugm-3 (Ref.eq),,,
7841,7841,22-11-2020,18:00,16.55,R,ugm-3 (FIDAS),7.84234,R,ugm-3,51.66473,R,ugm-3,63.68949,R,ugm-3,,,,12.123,R,ugm-3 (Ref.eq),,,
7842,7842,22-11-2020,19:00,31.475,R,ugm-3 (FIDAS),45.63808,R,ugm-3,61.58349,R,ugm-3,131.56091,R,ugm-3,,,,23.915,R,ugm-3 (Ref.eq),,,
7843,7843,22-11-2020,20:00,51.4,R,ugm-3 (FIDAS),29.9897,R,ugm-3,62.23771,R,ugm-3,108.22128,R,ugm-3,,,,44.387,R,ugm-3 (Ref.eq),,,
7844,7844,22-11-2020,21:00,35.05,R,ugm-3 (FIDAS),52.60905,R,ugm-3,61.01054,R,ugm-3,141.67663,R,ugm-3,,,,28.939,R,ugm-3 (Ref.eq),,,
7845,7845,22-11-2020,22:00,25.0,R,ugm-3 (FIDAS),40.1194,R,ugm-3,60.38173,R,ugm-3,121.89728,R,ugm-3,,,,19.175,R,ugm-3 (Ref.eq),,,
7846,7846,22-11-2020,23:00,23.4,R,ugm-3 (FIDAS),28.53742,R,ugm-3,55.87463,R,ugm-3,99.63139,R,ugm-3,,,,18.561,R,ugm-3 (Ref.eq),,,
7847,7847,22-11-2020,24:00,23.55,R,ugm-3 (FIDAS),21.27599,R,ugm-3,49.48982,R,ugm-3,82.11254,R,ugm-3,,,,18.632,R,ugm-3 (Ref.eq),,,
7848,7848,23-11-2020,01:00,25.425,R,ugm-3 (FIDAS),30.92242,R,ugm-3,44.00428,R,ugm-3,91.41799,R,ugm-3,,,,20.448,R,ugm-3 (Ref.eq),,,
7849,7849,23-11-2020,02:00,23.1,R,ugm-3 (FIDAS),25.99082,R,ugm-3,40.02556,R,ugm-3,79.8776,R,ugm-3,,,,18.349,R,ugm-3 (Ref.eq),,,
7850,7850,23-11-2020,03:00,18.65,R,ugm-3 (FIDAS),20.50185,R,ugm-3,30.11301,R,ugm-3,61.54874,R,ugm-3,,,,15.401,R,ugm-3 (Ref.eq),,,
7851,7851,23-11-2020,04:00,16.075,R,ugm-3 (FIDAS),10.57808,R,ugm-3,30.39462,R,ugm-3,46.61412,R,ugm-3,,,,12.406,R,ugm-3 (Ref.eq),,,
7852,7852,23-11-2020,05:00,14.325,R,ugm-3 (FIDAS),10.28728,R,ugm-3,27.84228,R,ugm-3,43.61588,R,ugm-3,,,,11.156,R,ugm-3 (Ref.eq),,,
7853,7853,23-11-2020,06:00,14.05,R,ugm-3 (FIDAS),20.42915,R,ugm-3,32.82673,R,ugm-3,64.15099,R,ugm-3,,,,10.472,R,ugm-3 (Ref.eq),,,
7854,7854,23-11-2020,07:00,13.7,R,ugm-3 (FIDAS),61.83271,R,ugm-3,41.01702,R,ugm-3,135.82586,R,ugm-3,,,,10.543,R,ugm-3 (Ref.eq),,,
7855,7855,23-11-2020,08:00,13.275,R,ugm-3 (FIDAS),67.13993,R,ugm-3,45.38149,R,ugm-3,148.32794,R,ugm-3,,,,9.363,R,ugm-3 (Ref.eq),,,
7856,7856,23-11-2020,09:00,12.75,R,ugm-3 (FIDAS),82.22551,R,ugm-3,48.10332,R,ugm-3,174.18068,R,ugm-3,,,,8.208,R,ugm-3 (Ref.eq),,,
7857,7857,23-11-2020,10:00,19.85,R,ugm-3 (FIDAS),139.69613,R,ugm-3,56.94483,R,ugm-3,271.14258,R,ugm-3,,,,10.637,R,ugm-3 (Ref.eq),,,
7858,7858,23-11-2020,11:00,24.1,R,ugm-3 (FIDAS),107.99823,R,ugm-3,55.25639,R,ugm-3,220.85137,R,ugm-3,,,,13.609,R,ugm-3 (Ref.eq),,,
7859,7859,23-11-2020,12:00,15.05,R,ugm-3 (FIDAS),28.38998,R,ugm-3,41.83425,R,ugm-3,85.36494,R,ugm-3,,,,9.222,R,ugm-3 (Ref.eq),,,
7860,7860,23-11-2020,13:00,4.775,R,ugm-3 (FIDAS),4.98006,R,ugm-3,25.40121,R,ugm-3,33.03719,R,ugm-3,,,,1.934,R,ugm-3 (Ref.eq),,,
7861,7861,23-11-2020,14:00,6.075,R,ugm-3 (FIDAS),3.52603,R,ugm-3,21.12508,R,ugm-3,26.53158,R,ugm-3,,,,3.066,R,ugm-3 (Ref.eq),,,
7862,7862,23-11-2020,15:00,8.475,R,ugm-3 (FIDAS),5.12546,R,ugm-3,25.91368,R,ugm-3,33.77261,R,ugm-3,,,,4.646,R,ugm-3 (Ref.eq),,,
7863,7863,23-11-2020,16:00,11.325,R,ugm-3 (FIDAS),8.39704,R,ugm-3,34.87026,R,ugm-3,47.74553,R,ugm-3,,,,7.099,R,ugm-3 (Ref.eq),,,
7864,7864,23-11-2020,17:00,14.275,R,ugm-3 (FIDAS),11.12335,R,ugm-3,46.64287,R,ugm-3,63.69842,R,ugm-3,,,,9.623,R,ugm-3 (Ref.eq),,,
7865,7865,23-11-2020,18:00,16.425,R,ugm-3 (FIDAS),14.54032,R,ugm-3,53.11368,R,ugm-3,75.40853,R,ugm-3,,,,12.193,R,ugm-3 (Ref.eq),,,
7866,7866,23-11-2020,19:00,15.275,R,ugm-3 (FIDAS),8.90595,R,ugm-3,46.81831,R,ugm-3,60.4739,R,ugm-3,,,,11.25,R,ugm-3 (Ref.eq),,,
7867,7867,23-11-2020,20:00,9.025,R,ugm-3 (FIDAS),2.10835,R,ugm-3,31.33185,R,ugm-3,34.5646,R,ugm-3,,,,6.816,R,ugm-3 (Ref.eq),,,
7868,7868,23-11-2020,21:00,9.3,R,ugm-3 (FIDAS),2.03565,R,ugm-3,34.49813,R,ugm-3,37.61941,R,ugm-3,,,,7.311,R,ugm-3 (Ref.eq),,,
7869,7869,23-11-2020,22:00,8.4,R,ugm-3 (FIDAS),3.96224,R,ugm-3,40.82163,R,ugm-3,46.89698,R,ugm-3,,,,6.604,R,ugm-3 (Ref.eq),,,
7870,7870,23-11-2020,23:00,11.175,R,ugm-3 (FIDAS),13.55885,R,ugm-3,45.96329,R,ugm-3,66.75323,R,ugm-3,,,,8.892,R,ugm-3 (Ref.eq),,,
7871,7871,23-11-2020,24:00,7.825,R,ugm-3 (FIDAS),6.5795,R,ugm-3,28.6624,R,ugm-3,38.75082,R,ugm-3,,,,5.967,R,ugm-3 (Ref.eq),,,
7872,7872,24-11-2020,01:00,5.45,R,ugm-3 (FIDAS),11.45212,R,ugm-3,25.85563,R,ugm-3,43.4153,R,ugm-3,,,,4.175,R,ugm-3 (Ref.eq),,,
7873,7873,24-11-2020,02:00,3.425,R,ugm-3 (FIDAS),0.69149,R,ugm-3,10.09557,R,ugm-3,11.15585,R,ugm-3,,,,1.981,R,ugm-3 (Ref.eq),,,
7874,7874,24-11-2020,03:00,3.15,R,ugm-3 (FIDAS),4.80407,R,ugm-3,8.94292,R,ugm-3,16.30905,R,ugm-3,,,,1.863,R,ugm-3 (Ref.eq),,,
7875,7875,24-11-2020,04:00,3.7,R,ugm-3 (FIDAS),5.16801,R,ugm-3,8.04511,R,ugm-3,15.96928,R,ugm-3,,,,2.17,R,ugm-3 (Ref.eq),,,
7876,7876,24-11-2020,05:00,5.6,R,ugm-3 (FIDAS),3.3119,R,ugm-3,7.04036,R,ugm-3,12.11853,R,ugm-3,,,,3.325,R,ugm-3 (Ref.eq),,,
7877,7877,24-11-2020,06:00,6.725,R,ugm-3 (FIDAS),4.47652,R,ugm-3,9.67167,R,ugm-3,16.53557,R,ugm-3,,,,3.726,R,ugm-3 (Ref.eq),,,
7878,7878,24-11-2020,07:00,7.45,R,ugm-3 (FIDAS),5.31359,R,ugm-3,15.46676,R,ugm-3,23.61415,R,ugm-3,,,,3.986,R,ugm-3 (Ref.eq),,,
7879,7879,24-11-2020,08:00,7.525,R,ugm-3 (FIDAS),4.47652,R,ugm-3,15.90082,R,ugm-3,22.76472,R,ugm-3,,,,4.198,R,ugm-3 (Ref.eq),,,
7880,7880,24-11-2020,09:00,8.775,R,ugm-3 (FIDAS),5.56835,R,ugm-3,20.05945,R,ugm-3,28.59747,R,ugm-3,,,,5.613,R,ugm-3 (Ref.eq),,,
7881,7881,24-11-2020,10:00,9.85,R,ugm-3 (FIDAS),4.91325,R,ugm-3,16.13723,R,ugm-3,23.67078,R,ugm-3,,,,5.495,R,ugm-3 (Ref.eq),,,
7882,7882,24-11-2020,11:00,10.025,R,ugm-3 (FIDAS),3.82142,R,ugm-3,9.88334,R,ugm-3,15.74277,R,ugm-3,,,,5.896,R,ugm-3 (Ref.eq),,,
7883,7883,24-11-2020,12:00,10.375,R,ugm-3 (FIDAS),4.51291,R,ugm-3,10.74844,R,ugm-3,17.66814,R,ugm-3,,,,6.439,R,ugm-3 (Ref.eq),,,
