,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3
1188,1188,19-02-2020,13:00,,,,9.14746,R,ugm-3,30.66243,R,ugm-3,44.68834,R,ugm-3
1189,1189,19-02-2020,14:00,9.662,R,ugm-3 (Ref.eq),7.22517,R,ugm-3,29.73053,R,ugm-3,40.80897,R,ugm-3
1190,1190,19-02-2020,15:00,11.594,R,ugm-3 (Ref.eq),8.9486,R,ugm-3,33.03298,R,ugm-3,46.75397,R,ugm-3
1191,1191,19-02-2020,16:00,18.358,R,ugm-3 (Ref.eq),7.29145,R,ugm-3,30.73728,R,ugm-3,41.91736,R,ugm-3
1192,1192,19-02-2020,17:00,15.459,R,ugm-3 (Ref.eq),5.83316,R,ugm-3,30.75652,R,ugm-3,39.70057,R,ugm-3
1193,1193,19-02-2020,18:00,11.594,R,ugm-3 (Ref.eq),4.57373,R,ugm-3,28.60672,R,ugm-3,35.61968,R,ugm-3
1194,1194,19-02-2020,19:00,20.29,R,ugm-3 (Ref.eq),6.72802,R,ugm-3,24.49742,R,ugm-3,34.81357,R,ugm-3
1195,1195,19-02-2020,20:00,19.324,R,ugm-3 (Ref.eq),8.98175,R,ugm-3,19.47993,R,ugm-3,33.25175,R,ugm-3
1196,1196,19-02-2020,21:00,13.527,R,ugm-3 (Ref.eq),11.50061,R,ugm-3,25.74439,R,ugm-3,43.37842,R,ugm-3
1197,1197,19-02-2020,22:00,8.696,R,ugm-3 (Ref.eq),190.34007,R,ugm-3,174.58064,R,ugm-3,466.43135,R,ugm-3
1198,1198,19-02-2020,23:00,8.696,R,ugm-3 (Ref.eq),1.59086,R,ugm-3,11.06294,R,ugm-3,13.50223,R,ugm-3
1199,1199,19-02-2020,24:00,10.628,R,ugm-3 (Ref.eq),4.67316,R,ugm-3,12.98717,R,ugm-3,20.15258,R,ugm-3
1200,1200,20-02-2020,01:00,11.594,R,ugm-3 (Ref.eq),1.1501,R,ugm-3,7.1094,R,ugm-3,8.87285,R,ugm-3
1201,1201,20-02-2020,02:00,9.662,R,ugm-3 (Ref.eq),0.92892,R,ugm-3,5.76806,R,ugm-3,7.19239,R,ugm-3
1202,1202,20-02-2020,03:00,7.73,R,ugm-3 (Ref.eq),1.06163,R,ugm-3,5.88387,R,ugm-3,7.51168,R,ugm-3
1203,1203,20-02-2020,04:00,5.797,R,ugm-3 (Ref.eq),0.63034,R,ugm-3,4.83109,R,ugm-3,5.7976,R,ugm-3
1204,1204,20-02-2020,05:00,4.831,R,ugm-3 (Ref.eq),0.86257,R,ugm-3,5.07998,R,ugm-3,6.40257,R,ugm-3
1205,1205,20-02-2020,06:00,4.831,R,ugm-3 (Ref.eq),0.86257,R,ugm-3,7.04612,R,ugm-3,8.36872,R,ugm-3
1206,1206,20-02-2020,07:00,6.763,R,ugm-3 (Ref.eq),1.62562,R,ugm-3,10.86712,R,ugm-3,13.3597,R,ugm-3
1207,1207,20-02-2020,08:00,7.73,R,ugm-3 (Ref.eq),2.68725,R,ugm-3,14.2807,R,ugm-3,18.40109,R,ugm-3
1208,1208,20-02-2020,09:00,6.763,R,ugm-3 (Ref.eq),3.81523,R,ugm-3,14.8702,R,ugm-3,20.72013,R,ugm-3
1209,1209,20-02-2020,10:00,3.865,R,ugm-3 (Ref.eq),3.08536,R,ugm-3,12.15786,R,ugm-3,16.88867,R,ugm-3
1210,1210,20-02-2020,11:00,4.831,R,ugm-3 (Ref.eq),3.51664,R,ugm-3,12.05112,R,ugm-3,17.44322,R,ugm-3
1211,1211,20-02-2020,12:00,5.797,R,ugm-3 (Ref.eq),4.27969,R,ugm-3,14.15804,R,ugm-3,20.72013,R,ugm-3
1212,1212,20-02-2020,13:00,2.899,R,ugm-3 (Ref.eq),4.6778,R,ugm-3,17.07658,R,ugm-3,24.24911,R,ugm-3
1213,1213,20-02-2020,14:00,1.932,R,ugm-3 (Ref.eq),7.13281,R,ugm-3,21.22727,R,ugm-3,32.1641,R,ugm-3
1214,1214,20-02-2020,15:00,5.797,R,ugm-3 (Ref.eq),13.10447,R,ugm-3,28.25373,R,ugm-3,48.34697,R,ugm-3
1215,1215,20-02-2020,16:00,7.73,R,ugm-3 (Ref.eq),9.88641,R,ugm-3,30.06236,R,ugm-3,45.22131,R,ugm-3
1216,1216,20-02-2020,17:00,7.73,R,ugm-3 (Ref.eq),16.75382,R,ugm-3,37.58068,R,ugm-3,63.2695,R,ugm-3
1217,1217,20-02-2020,18:00,7.73,R,ugm-3 (Ref.eq),12.70636,R,ugm-3,35.36756,R,ugm-3,54.85037,R,ugm-3
1218,1218,20-02-2020,19:00,11.594,R,ugm-3 (Ref.eq),6.63517,R,ugm-3,34.74503,R,ugm-3,44.91882,R,ugm-3
1219,1219,20-02-2020,20:00,7.73,R,ugm-3 (Ref.eq),3.7157,R,ugm-3,27.37423,R,ugm-3,33.07155,R,ugm-3
1220,1220,20-02-2020,21:00,10.628,R,ugm-3 (Ref.eq),3.28441,R,ugm-3,28.03552,R,ugm-3,33.07155,R,ugm-3
1221,1221,20-02-2020,22:00,9.662,R,ugm-3 (Ref.eq),3.11853,R,ugm-3,22.74433,R,ugm-3,27.52601,R,ugm-3
1222,1222,20-02-2020,23:00,11.594,R,ugm-3 (Ref.eq),1.9242,R,ugm-3,18.52594,R,ugm-3,21.47634,R,ugm-3
1223,1223,20-02-2020,24:00,15.459,R,ugm-3 (Ref.eq),1.95738,R,ugm-3,15.04692,R,ugm-3,18.04819,R,ugm-3
1224,1224,21-02-2020,01:00,16.425,R,ugm-3 (Ref.eq),1.99253,R,ugm-3,13.22222,R,ugm-3,16.27739,R,ugm-3
1225,1225,21-02-2020,02:00,8.696,R,ugm-3 (Ref.eq),1.54974,R,ugm-3,14.70829,R,ugm-3,17.08453,R,ugm-3
1226,1226,21-02-2020,03:00,12.561,R,ugm-3 (Ref.eq),1.59402,R,ugm-3,11.52954,R,ugm-3,13.97367,R,ugm-3
1227,1227,21-02-2020,04:00,13.527,R,ugm-3 (Ref.eq),1.02947,R,ugm-3,12.39517,R,ugm-3,13.97367,R,ugm-3
1228,1228,21-02-2020,05:00,14.493,R,ugm-3 (Ref.eq),1.59402,R,ugm-3,11.32775,R,ugm-3,13.77188,R,ugm-3
1229,1229,21-02-2020,06:00,16.425,R,ugm-3 (Ref.eq),1.72686,R,ugm-3,15.81559,R,ugm-3,18.4634,R,ugm-3
1230,1230,21-02-2020,07:00,17.392,R,ugm-3 (Ref.eq),2.68991,R,ugm-3,21.95634,R,ugm-3,26.08082,R,ugm-3
1231,1231,21-02-2020,08:00,16.425,R,ugm-3 (Ref.eq),3.91864,R,ugm-3,23.40179,R,ugm-3,29.41028,R,ugm-3
1232,1232,21-02-2020,09:00,15.459,R,ugm-3 (Ref.eq),5.3134,R,ugm-3,20.65782,R,ugm-3,28.80492,R,ugm-3
1233,1233,21-02-2020,10:00,17.392,R,ugm-3 (Ref.eq),4.84848,R,ugm-3,16.37649,R,ugm-3,23.81072,R,ugm-3
1234,1234,21-02-2020,11:00,13.527,R,ugm-3 (Ref.eq),5.3134,R,ugm-3,17.63103,R,ugm-3,25.77814,R,ugm-3
1235,1235,21-02-2020,12:00,16.425,R,ugm-3 (Ref.eq),3.35409,R,ugm-3,12.86652,R,ugm-3,18.00938,R,ugm-3
1236,1236,21-02-2020,13:00,18.358,R,ugm-3 (Ref.eq),5.11415,R,ugm-3,15.8178,R,ugm-3,23.65939,R,ugm-3
1237,1237,21-02-2020,14:00,20.29,R,ugm-3 (Ref.eq),4.51639,R,ugm-3,14.16158,R,ugm-3,21.08662,R,ugm-3
1238,1238,21-02-2020,15:00,20.29,R,ugm-3 (Ref.eq),3.32088,R,ugm-3,13.62369,R,ugm-3,18.71563,R,ugm-3
1239,1239,21-02-2020,16:00,23.189,R,ugm-3 (Ref.eq),3.45371,R,ugm-3,14.83252,R,ugm-3,20.12814,R,ugm-3
1240,1240,21-02-2020,17:00,26.087,R,ugm-3 (Ref.eq),2.62349,R,ugm-3,16.25684,R,ugm-3,20.27947,R,ugm-3
1241,1241,21-02-2020,18:00,26.087,R,ugm-3 (Ref.eq),2.52387,R,ugm-3,18.62924,R,ugm-3,22.49912,R,ugm-3
1242,1242,21-02-2020,19:00,26.087,R,ugm-3 (Ref.eq),2.72312,R,ugm-3,14.3889,R,ugm-3,18.56429,R,ugm-3
1243,1243,21-02-2020,20:00,23.189,R,ugm-3 (Ref.eq),2.42424,R,ugm-3,12.98066,R,ugm-3,16.69778,R,ugm-3
1244,1244,21-02-2020,21:00,19.324,R,ugm-3 (Ref.eq),1.95932,R,ugm-3,11.37299,R,ugm-3,14.37724,R,ugm-3
1245,1245,21-02-2020,22:00,23.189,R,ugm-3 (Ref.eq),1.66044,R,ugm-3,9.81341,R,ugm-3,12.35938,R,ugm-3
1246,1246,21-02-2020,23:00,20.29,R,ugm-3 (Ref.eq),0.99626,R,ugm-3,7.35099,R,ugm-3,8.87858,R,ugm-3
1247,1247,21-02-2020,24:00,22.223,R,ugm-3 (Ref.eq),1.32835,R,ugm-3,6.13555,R,ugm-3,8.17233,R,ugm-3
1248,1248,22-02-2020,01:00,17.392,R,ugm-3 (Ref.eq),1.32967,R,ugm-3,5.4994,R,ugm-3,7.53819,R,ugm-3
1249,1249,22-02-2020,02:00,20.29,R,ugm-3 (Ref.eq),1.24102,R,ugm-3,4.82765,R,ugm-3,6.73053,R,ugm-3
1250,1250,22-02-2020,03:00,21.256,R,ugm-3 (Ref.eq),0.93077,R,ugm-3,4.98367,R,ugm-3,6.41083,R,ugm-3
1251,1251,22-02-2020,04:00,24.155,R,ugm-3 (Ref.eq),1.06373,R,ugm-3,4.17405,R,ugm-3,5.80508,R,ugm-3
1252,1252,22-02-2020,05:00,28.986,R,ugm-3 (Ref.eq),0.76456,R,ugm-3,4.12798,R,ugm-3,5.30029,R,ugm-3
1253,1253,22-02-2020,06:00,21.256,R,ugm-3 (Ref.eq),1.26318,R,ugm-3,4.57493,R,ugm-3,6.51179,R,ugm-3
1254,1254,22-02-2020,07:00,21.256,R,ugm-3 (Ref.eq),0.7978,R,ugm-3,4.98564,R,ugm-3,6.20891,R,ugm-3
1255,1255,22-02-2020,08:00,18.358,R,ugm-3 (Ref.eq),1.22994,R,ugm-3,6.34219,R,ugm-3,8.22807,R,ugm-3
1256,1256,22-02-2020,09:00,11.594,R,ugm-3 (Ref.eq),1.96126,R,ugm-3,8.95629,R,ugm-3,11.96351,R,ugm-3
1257,1257,22-02-2020,10:00,8.696,R,ugm-3 (Ref.eq),2.42664,R,ugm-3,9.959,R,ugm-3,13.6798,R,ugm-3
1258,1258,22-02-2020,11:00,5.797,R,ugm-3 (Ref.eq),2.99175,R,ugm-3,10.15257,R,ugm-3,14.73986,R,ugm-3
1259,1259,22-02-2020,12:00,10.628,R,ugm-3 (Ref.eq),3.12472,R,ugm-3,11.76593,R,ugm-3,16.5571,R,ugm-3
1260,1260,22-02-2020,13:00,16.425,R,ugm-3 (Ref.eq),3.5901,R,ugm-3,9.7399,R,ugm-3,15.24465,R,ugm-3
1261,1261,22-02-2020,14:00,18.358,R,ugm-3 (Ref.eq),4.42114,R,ugm-3,12.04966,R,ugm-3,18.82865,R,ugm-3
1262,1262,22-02-2020,15:00,23.189,R,ugm-3 (Ref.eq),4.28818,R,ugm-3,14.42413,R,ugm-3,20.99925,R,ugm-3
1263,1263,22-02-2020,16:00,19.324,R,ugm-3 (Ref.eq),4.02224,R,ugm-3,12.86322,R,ugm-3,19.03057,R,ugm-3
1264,1264,22-02-2020,17:00,26.087,R,ugm-3 (Ref.eq),3.45713,R,ugm-3,13.27539,R,ugm-3,18.57626,R,ugm-3
1265,1265,22-02-2020,18:00,25.121,R,ugm-3 (Ref.eq),2.69258,R,ugm-3,13.64003,R,ugm-3,17.76859,R,ugm-3
1266,1266,22-02-2020,19:00,19.324,R,ugm-3 (Ref.eq),2.42664,R,ugm-3,12.12959,R,ugm-3,15.85039,R,ugm-3
1267,1267,22-02-2020,20:00,17.392,R,ugm-3 (Ref.eq),2.69258,R,ugm-3,10.81321,R,ugm-3,14.94177,R,ugm-3
1268,1268,22-02-2020,21:00,13.527,R,ugm-3 (Ref.eq),2.45988,R,ugm-3,11.37192,R,ugm-3,15.14369,R,ugm-3
1269,1269,22-02-2020,22:00,15.459,R,ugm-3 (Ref.eq),2.06098,R,ugm-3,10.6711,R,ugm-3,13.83123,R,ugm-3
1270,1270,22-02-2020,23:00,15.459,R,ugm-3 (Ref.eq),1.46263,R,ugm-3,10.12467,R,ugm-3,12.36735,R,ugm-3
1271,1271,22-02-2020,24:00,14.493,R,ugm-3 (Ref.eq),1.46263,R,ugm-3,9.46845,R,ugm-3,11.71112,R,ugm-3
1272,1272,23-02-2020,01:00,24.155,R,ugm-3 (Ref.eq),1.19788,R,ugm-3,10.15132,R,ugm-3,11.98806,R,ugm-3
1273,1273,23-02-2020,02:00,14.493,R,ugm-3 (Ref.eq),1.41972,R,ugm-3,5.29883,R,ugm-3,7.4757,R,ugm-3
1274,1274,23-02-2020,03:00,22.223,R,ugm-3 (Ref.eq),0.66549,R,ugm-3,6.96041,R,ugm-3,7.98081,R,ugm-3
1275,1275,23-02-2020,04:00,2.899,R,ugm-3 (Ref.eq),0.89841,R,ugm-3,5.84559,R,ugm-3,7.22314,R,ugm-3
1276,1276,23-02-2020,05:00,1.932,R,ugm-3 (Ref.eq),0.83186,R,ugm-3,4.07871,R,ugm-3,5.35422,R,ugm-3
1277,1277,23-02-2020,06:00,0.966,R,ugm-3 (Ref.eq),1.03151,R,ugm-3,4.47975,R,ugm-3,6.06138,R,ugm-3
1278,1278,23-02-2020,07:00,-1.932,R,ugm-3 (Ref.eq),1.19788,R,ugm-3,5.68948,R,ugm-3,7.52621,R,ugm-3
1279,1279,23-02-2020,08:00,0.0,R,ugm-3 (Ref.eq),1.06479,R,ugm-3,5.94407,R,ugm-3,7.57672,R,ugm-3
1280,1280,23-02-2020,09:00,1.932,R,ugm-3 (Ref.eq),1.09806,R,ugm-3,6.44868,R,ugm-3,8.13235,R,ugm-3
1281,1281,23-02-2020,10:00,0.0,R,ugm-3 (Ref.eq),1.23116,R,ugm-3,5.8405,R,ugm-3,7.72825,R,ugm-3
1282,1282,23-02-2020,11:00,-0.966,R,ugm-3 (Ref.eq),1.76355,R,ugm-3,5.73134,R,ugm-3,8.43541,R,ugm-3
1283,1283,23-02-2020,12:00,0.0,R,ugm-3 (Ref.eq),2.82834,R,ugm-3,6.97784,R,ugm-3,11.31457,R,ugm-3
1284,1284,23-02-2020,13:00,5.797,R,ugm-3 (Ref.eq),5.95615,R,ugm-3,11.47604,R,ugm-3,20.60868,R,ugm-3
1285,1285,23-02-2020,14:00,6.763,R,ugm-3 (Ref.eq),13.64258,R,ugm-3,23.38023,R,ugm-3,44.29856,R,ugm-3
1286,1286,23-02-2020,15:00,7.73,R,ugm-3 (Ref.eq),14.17497,R,ugm-3,25.79664,R,ugm-3,47.53129,R,ugm-3
1287,1287,23-02-2020,16:00,21.256,R,ugm-3 (Ref.eq),20.39732,R,ugm-3,34.23792,R,ugm-3,65.51337,R,ugm-3
1288,1288,23-02-2020,17:00,21.256,R,ugm-3 (Ref.eq),28.18357,R,ugm-3,51.44428,R,ugm-3,94.65849,R,ugm-3
1289,1289,23-02-2020,18:00,17.392,R,ugm-3 (Ref.eq),22.29397,R,ugm-3,39.81569,R,ugm-3,73.9993,R,ugm-3
1290,1290,23-02-2020,19:00,13.527,R,ugm-3 (Ref.eq),20.26422,R,ugm-3,46.91833,R,ugm-3,77.9897,R,ugm-3
1291,1291,23-02-2020,20:00,11.594,R,ugm-3 (Ref.eq),16.93676,R,ugm-3,47.97945,R,ugm-3,73.94878,R,ugm-3
1292,1292,23-02-2020,21:00,6.763,R,ugm-3 (Ref.eq),4.02623,R,ugm-3,31.35656,R,ugm-3,37.53002,R,ugm-3
1293,1293,23-02-2020,22:00,11.594,R,ugm-3 (Ref.eq),4.42552,R,ugm-3,40.99814,R,ugm-3,47.78385,R,ugm-3
1294,1294,23-02-2020,23:00,9.662,R,ugm-3 (Ref.eq),2.72852,R,ugm-3,37.58932,R,ugm-3,41.77298,R,ugm-3
1295,1295,23-02-2020,24:00,10.628,R,ugm-3 (Ref.eq),3.42728,R,ugm-3,44.24615,R,ugm-3,49.50124,R,ugm-3
1296,1296,24-02-2020,01:00,12.561,R,ugm-3 (Ref.eq),3.5528,R,ugm-3,50.01604,R,ugm-3,55.46358,R,ugm-3
1297,1297,24-02-2020,02:00,6.763,R,ugm-3 (Ref.eq),1.19907,R,ugm-3,12.8529,R,ugm-3,14.69145,R,ugm-3
1298,1298,24-02-2020,03:00,6.763,R,ugm-3 (Ref.eq),1.66537,R,ugm-3,7.04982,R,ugm-3,9.60336,R,ugm-3
1299,1299,24-02-2020,04:00,4.831,R,ugm-3 (Ref.eq),4.69636,R,ugm-3,14.12858,R,ugm-3,21.32956,R,ugm-3
1300,1300,24-02-2020,05:00,2.899,R,ugm-3 (Ref.eq),8.69325,R,ugm-3,23.76981,R,ugm-3,37.09928,R,ugm-3
1301,1301,24-02-2020,06:00,1.932,R,ugm-3 (Ref.eq),5.76219,R,ugm-3,20.02537,R,ugm-3,28.86061,R,ugm-3
1302,1302,24-02-2020,07:00,3.865,R,ugm-3 (Ref.eq),2.76452,R,ugm-3,17.44449,R,ugm-3,21.68337,R,ugm-3
1303,1303,24-02-2020,08:00,7.73,R,ugm-3 (Ref.eq),2.6646,R,ugm-3,13.70582,R,ugm-3,17.79148,R,ugm-3
1304,1304,24-02-2020,09:00,9.662,R,ugm-3 (Ref.eq),2.6646,R,ugm-3,10.97644,R,ugm-3,15.0621,R,ugm-3
1305,1305,24-02-2020,10:00,5.797,R,ugm-3 (Ref.eq),3.29744,R,ugm-3,11.32024,R,ugm-3,16.37625,R,ugm-3
1306,1306,24-02-2020,11:00,6.763,R,ugm-3 (Ref.eq),2.56468,R,ugm-3,11.07911,R,ugm-3,15.01156,R,ugm-3
1307,1307,24-02-2020,12:00,2.899,R,ugm-3 (Ref.eq),4.36328,R,ugm-3,13.17351,R,ugm-3,19.86378,R,ugm-3
1308,1308,24-02-2020,13:00,1.932,R,ugm-3 (Ref.eq),3.63052,R,ugm-3,11.9215,R,ugm-3,17.48821,R,ugm-3
1309,1309,24-02-2020,14:00,3.865,R,ugm-3 (Ref.eq),2.69791,R,ugm-3,12.29006,R,ugm-3,16.42679,R,ugm-3
1310,1310,24-02-2020,15:00,3.865,R,ugm-3 (Ref.eq),3.19752,R,ugm-3,12.38325,R,ugm-3,17.28604,R,ugm-3
1311,1311,24-02-2020,16:00,4.831,R,ugm-3 (Ref.eq),2.76452,R,ugm-3,13.04717,R,ugm-3,17.28604,R,ugm-3
1312,1312,24-02-2020,17:00,7.73,R,ugm-3 (Ref.eq),2.73121,R,ugm-3,14.6651,R,ugm-3,18.8529,R,ugm-3
1313,1313,24-02-2020,18:00,5.797,R,ugm-3 (Ref.eq),2.93106,R,ugm-3,14.56085,R,ugm-3,19.05508,R,ugm-3
1314,1314,24-02-2020,19:00,8.696,R,ugm-3 (Ref.eq),3.43067,R,ugm-3,16.97906,R,ugm-3,22.23935,R,ugm-3
1315,1315,24-02-2020,20:00,11.594,R,ugm-3 (Ref.eq),1.56545,R,ugm-3,12.61123,R,ugm-3,15.01156,R,ugm-3
1316,1316,24-02-2020,21:00,16.425,R,ugm-3 (Ref.eq),2.09837,R,ugm-3,11.64247,R,ugm-3,14.85993,R,ugm-3
1317,1317,24-02-2020,22:00,12.561,R,ugm-3 (Ref.eq),2.06506,R,ugm-3,15.73706,R,ugm-3,18.90345,R,ugm-3
1318,1318,24-02-2020,23:00,13.527,R,ugm-3 (Ref.eq),2.09837,R,ugm-3,17.90992,R,ugm-3,21.12738,R,ugm-3
1319,1319,24-02-2020,24:00,11.594,R,ugm-3 (Ref.eq),1.3323,R,ugm-3,11.77252,R,ugm-3,13.81535,R,ugm-3
1320,1320,25-02-2020,01:00,6.763,R,ugm-3 (Ref.eq),1.51143,R,ugm-3,10.02317,R,ugm-3,12.34066,R,ugm-3
1321,1321,25-02-2020,02:00,5.797,R,ugm-3 (Ref.eq),1.1558,R,ugm-3,7.87105,R,ugm-3,9.64325,R,ugm-3
1322,1322,25-02-2020,03:00,9.662,R,ugm-3 (Ref.eq),1.33362,R,ugm-3,5.74393,R,ugm-3,7.78878,R,ugm-3
1323,1323,25-02-2020,04:00,8.696,R,ugm-3 (Ref.eq),0.96687,R,ugm-3,6.71088,R,ugm-3,8.19339,R,ugm-3
1324,1324,25-02-2020,05:00,8.696,R,ugm-3 (Ref.eq),1.06689,R,ugm-3,6.50694,R,ugm-3,8.14281,R,ugm-3
1325,1325,25-02-2020,06:00,5.797,R,ugm-3 (Ref.eq),1.96708,R,ugm-3,10.53835,R,ugm-3,13.5545,R,ugm-3
1326,1326,25-02-2020,07:00,6.763,R,ugm-3 (Ref.eq),2.83393,R,ugm-3,18.16123,R,ugm-3,22.50653,R,ugm-3
1327,1327,25-02-2020,08:00,6.763,R,ugm-3 (Ref.eq),3.06732,R,ugm-3,22.05181,R,ugm-3,26.75496,R,ugm-3
1328,1328,25-02-2020,09:00,6.763,R,ugm-3 (Ref.eq),5.73455,R,ugm-3,23.77841,R,ugm-3,32.57125,R,ugm-3
1329,1329,25-02-2020,10:00,11.594,R,ugm-3 (Ref.eq),5.43448,R,ugm-3,18.82681,R,ugm-3,27.15957,R,ugm-3
1330,1330,25-02-2020,11:00,8.696,R,ugm-3 (Ref.eq),6.26799,R,ugm-3,17.85224,R,ugm-3,27.46303,R,ugm-3
1331,1331,25-02-2020,12:00,6.763,R,ugm-3 (Ref.eq),5.73455,R,ugm-3,15.02867,R,ugm-3,23.82152,R,ugm-3
1332,1332,25-02-2020,13:00,11.594,R,ugm-3 (Ref.eq),5.5345,R,ugm-3,14.32387,R,ugm-3,22.80999,R,ugm-3
1333,1333,25-02-2020,14:00,10.628,R,ugm-3 (Ref.eq),6.73476,R,ugm-3,14.25369,R,ugm-3,24.58017,R,ugm-3
1334,1334,25-02-2020,15:00,,,,3.91194,R,ugm-3,14.50211,R,ugm-3,20.50033,R,ugm-3
1335,1335,25-02-2020,16:00,2.899,R,ugm-3 (Ref.eq),5.26778,R,ugm-3,15.54207,R,ugm-3,23.61922,R,ugm-3
1336,1336,25-02-2020,17:00,11.594,R,ugm-3 (Ref.eq),4.20089,R,ugm-3,21.07233,R,ugm-3,27.5136,R,ugm-3
1337,1337,25-02-2020,18:00,5.797,R,ugm-3 (Ref.eq),3.93417,R,ugm-3,20.92496,R,ugm-3,26.95726,R,ugm-3
1338,1338,25-02-2020,19:00,2.899,R,ugm-3 (Ref.eq),3.56742,R,ugm-3,20.17231,R,ugm-3,25.64227,R,ugm-3
1339,1339,25-02-2020,20:00,4.831,R,ugm-3 (Ref.eq),2.63389,R,ugm-3,21.45197,R,ugm-3,25.49055,R,ugm-3
1340,1340,25-02-2020,21:00,7.73,R,ugm-3 (Ref.eq),2.70057,R,ugm-3,19.4784,R,ugm-3,23.61922,R,ugm-3
1341,1341,25-02-2020,22:00,5.797,R,ugm-3 (Ref.eq),2.86727,R,ugm-3,18.81818,R,ugm-3,23.2146,R,ugm-3
1342,1342,25-02-2020,23:00,8.696,R,ugm-3 (Ref.eq),2.56721,R,ugm-3,20.39095,R,ugm-3,24.32729,R,ugm-3
1343,1343,25-02-2020,24:00,7.73,R,ugm-3 (Ref.eq),2.20047,R,ugm-3,17.66582,R,ugm-3,21.03982,R,ugm-3
1344,1344,26-02-2020,01:00,5.797,R,ugm-3 (Ref.eq),3.08319,R,ugm-3,14.79786,R,ugm-3,19.52535,R,ugm-3
1345,1345,26-02-2020,02:00,7.73,R,ugm-3 (Ref.eq),1.29583,R,ugm-3,11.09778,R,ugm-3,13.0847,R,ugm-3
1346,1346,26-02-2020,03:00,5.797,R,ugm-3 (Ref.eq),1.50808,R,ugm-3,10.50115,R,ugm-3,12.81351,R,ugm-3
1347,1347,26-02-2020,04:00,6.763,R,ugm-3 (Ref.eq),1.64213,R,ugm-3,11.61764,R,ugm-3,14.13554,R,ugm-3
1348,1348,26-02-2020,05:00,7.73,R,ugm-3 (Ref.eq),1.50808,R,ugm-3,11.97572,R,ugm-3,14.28808,R,ugm-3
1349,1349,26-02-2020,06:00,13.527,R,ugm-3 (Ref.eq),2.37942,R,ugm-3,16.38543,R,ugm-3,20.03382,R,ugm-3
1350,1350,26-02-2020,07:00,9.662,R,ugm-3 (Ref.eq),7.27231,R,ugm-3,28.66269,R,ugm-3,39.81341,R,ugm-3
1351,1351,26-02-2020,08:00,8.696,R,ugm-3 (Ref.eq),9.0485,R,ugm-3,39.61715,R,ugm-3,53.49132,R,ugm-3
1352,1352,26-02-2020,09:00,8.696,R,ugm-3 (Ref.eq),9.85281,R,ugm-3,34.11273,R,ugm-3,49.22015,R,ugm-3
1353,1353,26-02-2020,10:00,11.594,R,ugm-3 (Ref.eq),16.45486,R,ugm-3,35.12527,R,ugm-3,60.3557,R,ugm-3
1354,1354,26-02-2020,11:00,19.324,R,ugm-3 (Ref.eq),19.33697,R,ugm-3,36.40099,R,ugm-3,66.0506,R,ugm-3
1355,1355,26-02-2020,12:00,22.223,R,ugm-3 (Ref.eq),22.75529,R,ugm-3,40.1596,R,ugm-3,75.05056,R,ugm-3
1356,1356,26-02-2020,13:00,20.29,R,ugm-3 (Ref.eq),14.47759,R,ugm-3,29.20792,R,ugm-3,51.40659,R,ugm-3
1357,1357,26-02-2020,14:00,19.324,R,ugm-3 (Ref.eq),18.26456,R,ugm-3,27.26571,R,ugm-3,55.27098,R,ugm-3
1358,1358,26-02-2020,15:00,12.561,R,ugm-3 (Ref.eq),16.72296,R,ugm-3,30.54471,R,ugm-3,56.18623,R,ugm-3
1359,1359,26-02-2020,16:00,16.425,R,ugm-3 (Ref.eq),24.36391,R,ugm-3,35.15072,R,ugm-3,72.5082,R,ugm-3
1360,1360,26-02-2020,17:00,19.324,R,ugm-3 (Ref.eq),19.47102,R,ugm-3,33.70393,R,ugm-3,63.55908,R,ugm-3
1361,1361,26-02-2020,18:00,12.561,R,ugm-3 (Ref.eq),12.19871,R,ugm-3,33.7191,R,ugm-3,52.42353,R,ugm-3
1362,1362,26-02-2020,19:00,13.527,R,ugm-3 (Ref.eq),6.60205,R,ugm-3,42.60561,R,ugm-3,52.72861,R,ugm-3
1363,1363,26-02-2020,20:00,20.29,R,ugm-3 (Ref.eq),10.22145,R,ugm-3,39.34407,R,ugm-3,55.01674,R,ugm-3
1364,1364,26-02-2020,21:00,18.358,R,ugm-3 (Ref.eq),5.6972,R,ugm-3,48.21335,R,ugm-3,56.94894,R,ugm-3
1365,1365,26-02-2020,22:00,22.223,R,ugm-3 (Ref.eq),4.55776,R,ugm-3,54.58757,R,ugm-3,61.57604,R,ugm-3
1366,1366,26-02-2020,23:00,17.392,R,ugm-3 (Ref.eq),2.98265,R,ugm-3,33.56211,R,ugm-3,38.13545,R,ugm-3
1367,1367,26-02-2020,24:00,15.459,R,ugm-3 (Ref.eq),2.17834,R,ugm-3,24.47338,R,ugm-3,27.81345,R,ugm-3
1368,1368,27-02-2020,01:00,8.696,R,ugm-3 (Ref.eq),2.5601,R,ugm-3,22.65596,R,ugm-3,26.58139,R,ugm-3
1369,1369,27-02-2020,02:00,8.696,R,ugm-3 (Ref.eq),2.2457,R,ugm-3,21.16146,R,ugm-3,24.60482,R,ugm-3
1370,1370,27-02-2020,03:00,12.561,R,ugm-3 (Ref.eq),2.35799,R,ugm-3,20.76778,R,ugm-3,24.38331,R,ugm-3
