,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Ozone,status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5
658,658,28-01-2020,11:00,5.967,R,ugm-3 (FIDAS),2.2823,R,ugm-3,12.06349,R,ugm-3,15.56297,R,ugm-3,61.66713,R,ugm-3,2.866,R,ugm-3 (Ref.eq)
659,659,28-01-2020,12:00,,,,,,,,,,,,,,,,,,
660,660,28-01-2020,13:00,,,,,,,,,,,,,,,,,,
661,661,28-01-2020,14:00,4.754,R,ugm-3 (FIDAS),,,,,,,,,,,,,2.216,R,ugm-3 (Ref.eq)
662,662,28-01-2020,15:00,4.584,R,ugm-3 (FIDAS),1.85845,R,ugm-3,13.11502,R,ugm-3,15.96459,R,ugm-3,63.16391,R,ugm-3,2.107,R,ugm-3 (Ref.eq)
663,663,28-01-2020,16:00,4.378,R,ugm-3 (FIDAS),0.97813,R,ugm-3,12.30608,R,ugm-3,13.80586,R,ugm-3,66.60649,R,ugm-3,2.032,R,ugm-3 (Ref.eq)
664,664,28-01-2020,17:00,3.416,R,ugm-3 (FIDAS),1.07594,R,ugm-3,14.36504,R,ugm-3,16.0148,R,ugm-3,62.36563,R,ugm-3,1.876,R,ugm-3 (Ref.eq)
665,665,28-01-2020,18:00,3.539,R,ugm-3 (FIDAS),0.65209,R,ugm-3,16.82226,R,ugm-3,17.82211,R,ugm-3,61.06842,R,ugm-3,2.139,R,ugm-3 (Ref.eq)
666,666,28-01-2020,19:00,5.132,R,ugm-3 (FIDAS),0.7825,R,ugm-3,23.80134,R,ugm-3,25.00116,R,ugm-3,54.43272,R,ugm-3,3.048,R,ugm-3 (Ref.eq)
667,667,28-01-2020,20:00,7.656,R,ugm-3 (FIDAS),0.61948,R,ugm-3,18.22774,R,ugm-3,19.17759,R,ugm-3,56.92734,R,ugm-3,4.317,R,ugm-3 (Ref.eq)
668,668,28-01-2020,21:00,9.679,R,ugm-3 (FIDAS),0.81511,R,ugm-3,19.03225,R,ugm-3,20.28206,R,ugm-3,53.93379,R,ugm-3,5.261,R,ugm-3 (Ref.eq)
669,669,28-01-2020,22:00,9.425,R,ugm-3 (FIDAS),0.81511,R,ugm-3,21.04037,R,ugm-3,22.29019,R,ugm-3,52.73637,R,ugm-3,5.345,R,ugm-3 (Ref.eq)
670,670,28-01-2020,23:00,10.33,R,ugm-3 (FIDAS),0.7173,R,ugm-3,17.37491,R,ugm-3,18.47475,R,ugm-3,55.97939,R,ugm-3,5.736,R,ugm-3 (Ref.eq)
671,671,28-01-2020,24:00,10.753,R,ugm-3 (FIDAS),0.48906,R,ugm-3,15.51593,R,ugm-3,16.26581,R,ugm-3,55.38068,R,ugm-3,5.829,R,ugm-3 (Ref.eq)
672,672,29-01-2020,01:00,9.712,R,ugm-3 (FIDAS),0.9557,R,ugm-3,13.72275,R,ugm-3,15.18814,R,ugm-3,55.28089,R,ugm-3,5.418,R,ugm-3 (Ref.eq)
673,673,29-01-2020,02:00,10.056,R,ugm-3 (FIDAS),0.47785,R,ugm-3,9.03589,R,ugm-3,9.76858,R,ugm-3,61.46756,R,ugm-3,5.392,R,ugm-3 (Ref.eq)
674,674,29-01-2020,03:00,11.778,R,ugm-3 (FIDAS),0.35839,R,ugm-3,7.12818,R,ugm-3,7.6777,R,ugm-3,62.36563,R,ugm-3,6.205,R,ugm-3 (Ref.eq)
675,675,29-01-2020,04:00,12.333,R,ugm-3 (FIDAS),0.61904,R,ugm-3,4.82165,R,ugm-3,5.77082,R,ugm-3,65.25939,R,ugm-3,6.448,R,ugm-3 (Ref.eq)
676,676,29-01-2020,05:00,12.19,R,ugm-3 (FIDAS),0.61904,R,ugm-3,5.17292,R,ugm-3,6.12209,R,ugm-3,67.40477,R,ugm-3,6.61,R,ugm-3 (Ref.eq)
677,677,29-01-2020,06:00,12.16,R,ugm-3 (FIDAS),0.52129,R,ugm-3,11.29434,R,ugm-3,12.09364,R,ugm-3,59.42197,R,ugm-3,6.506,R,ugm-3 (Ref.eq)
678,678,29-01-2020,07:00,12.958,R,ugm-3 (FIDAS),1.95485,R,ugm-3,38.00055,R,ugm-3,40.99794,R,ugm-3,35.47357,R,ugm-3,6.717,R,ugm-3 (Ref.eq)
679,679,29-01-2020,08:00,12.858,R,ugm-3 (FIDAS),3.35582,R,ugm-3,53.86742,R,ugm-3,59.01295,R,ugm-3,24.04819,R,ugm-3,6.441,R,ugm-3 (Ref.eq)
680,680,29-01-2020,09:00,13.058,R,ugm-3 (FIDAS),3.29066,R,ugm-3,33.69418,R,ugm-3,38.73979,R,ugm-3,38.76647,R,ugm-3,6.286,R,ugm-3 (Ref.eq)
681,681,29-01-2020,10:00,11.163,R,ugm-3 (FIDAS),5.27809,R,ugm-3,29.49267,R,ugm-3,37.58563,R,ugm-3,44.554,R,ugm-3,5.63,R,ugm-3 (Ref.eq)
682,682,29-01-2020,11:00,,,,8.3081,R,ugm-3,28.81102,R,ugm-3,41.54993,R,ugm-3,47.29809,R,ugm-3,,,
683,683,29-01-2020,12:00,10.797,R,ugm-3 (FIDAS),6.09261,R,ugm-3,19.76315,R,ugm-3,29.10503,R,ugm-3,53.8839,R,ugm-3,5.435,R,ugm-3 (Ref.eq)
684,684,29-01-2020,13:00,11.445,R,ugm-3 (FIDAS),3.9097,R,ugm-3,13.57584,R,ugm-3,19.57062,R,ugm-3,60.71917,R,ugm-3,5.688,R,ugm-3 (Ref.eq)
685,685,29-01-2020,14:00,10.826,R,ugm-3 (FIDAS),3.51873,R,ugm-3,14.42622,R,ugm-3,19.82153,R,ugm-3,60.22025,R,ugm-3,5.759,R,ugm-3 (Ref.eq)
686,686,29-01-2020,15:00,11.73,R,ugm-3 (FIDAS),3.61647,R,ugm-3,18.64211,R,ugm-3,24.18728,R,ugm-3,56.97724,R,ugm-3,5.703,R,ugm-3 (Ref.eq)
687,687,29-01-2020,16:00,12.908,R,ugm-3 (FIDAS),2.11775,R,ugm-3,17.92924,R,ugm-3,21.17641,R,ugm-3,59.17251,R,ugm-3,5.953,R,ugm-3 (Ref.eq)
688,688,29-01-2020,17:00,14.215,R,ugm-3 (FIDAS),2.83453,R,ugm-3,42.62327,R,ugm-3,46.96949,R,ugm-3,39.16561,R,ugm-3,6.782,R,ugm-3 (Ref.eq)
689,689,29-01-2020,18:00,12.68,R,ugm-3 (FIDAS),2.47614,R,ugm-3,48.74289,R,ugm-3,52.53959,R,ugm-3,34.52561,R,ugm-3,7.668,R,ugm-3 (Ref.eq)
690,690,29-01-2020,19:00,14.055,R,ugm-3 (FIDAS),3.2255,R,ugm-3,56.12467,R,ugm-3,61.07037,R,ugm-3,26.79227,R,ugm-3,9.173,R,ugm-3 (Ref.eq)
691,691,29-01-2020,20:00,15.198,R,ugm-3 (FIDAS),3.3884,R,ugm-3,51.76004,R,ugm-3,56.95552,R,ugm-3,32.33034,R,ugm-3,9.264,R,ugm-3 (Ref.eq)
692,692,29-01-2020,21:00,14.718,R,ugm-3 (FIDAS),2.76937,R,ugm-3,53.16085,R,ugm-3,57.40715,R,ugm-3,32.33034,R,ugm-3,9.154,R,ugm-3 (Ref.eq)
693,693,29-01-2020,22:00,14.303,R,ugm-3 (FIDAS),3.77937,R,ugm-3,52.41509,R,ugm-3,58.21005,R,ugm-3,28.08948,R,ugm-3,8.499,R,ugm-3 (Ref.eq)
694,694,29-01-2020,23:00,12.29,R,ugm-3 (FIDAS),2.93227,R,ugm-3,43.5272,R,ugm-3,48.02329,R,ugm-3,36.07228,R,ugm-3,7.485,R,ugm-3 (Ref.eq)
695,695,29-01-2020,24:00,10.668,R,ugm-3 (FIDAS),0.94484,R,ugm-3,19.62731,R,ugm-3,21.07605,R,ugm-3,56.92734,R,ugm-3,6.382,R,ugm-3 (Ref.eq)
696,696,30-01-2020,01:00,9.468,R,ugm-3 (FIDAS),0.73797,R,ugm-3,11.50854,R,ugm-3,12.64008,R,ugm-3,64.59416,R,ugm-3,5.523,R,ugm-3 (Ref.eq)
697,697,30-01-2020,02:00,10.111,R,ugm-3 (FIDAS),0.39069,R,ugm-3,7.35952,R,ugm-3,7.95857,R,ugm-3,67.98685,R,ugm-3,5.32,R,ugm-3 (Ref.eq)
698,698,30-01-2020,03:00,11.583,R,ugm-3 (FIDAS),0.42325,R,ugm-3,11.53968,R,ugm-3,12.18864,R,ugm-3,59.92089,R,ugm-3,5.925,R,ugm-3 (Ref.eq)
699,699,30-01-2020,04:00,11.303,R,ugm-3 (FIDAS),0.52092,R,ugm-3,12.1423,R,ugm-3,12.94103,R,ugm-3,57.2267,R,ugm-3,6.289,R,ugm-3 (Ref.eq)
700,700,30-01-2020,05:00,10.93,R,ugm-3 (FIDAS),0.71626,R,ugm-3,13.79898,R,ugm-3,14.89723,R,ugm-3,55.97939,R,ugm-3,6.062,R,ugm-3 (Ref.eq)
701,701,30-01-2020,06:00,10.948,R,ugm-3 (FIDAS),0.65115,R,ugm-3,14.60105,R,ugm-3,15.59946,R,ugm-3,54.78197,R,ugm-3,6.138,R,ugm-3 (Ref.eq)
702,702,30-01-2020,07:00,11.02,R,ugm-3 (FIDAS),1.04184,R,ugm-3,23.03063,R,ugm-3,24.62808,R,ugm-3,48.5454,R,ugm-3,6.562,R,ugm-3 (Ref.eq)
703,703,30-01-2020,08:00,9.532,R,ugm-3 (FIDAS),3.97199,R,ugm-3,43.61729,R,ugm-3,49.7076,R,ugm-3,29.38668,R,ugm-3,6.255,R,ugm-3 (Ref.eq)
704,704,30-01-2020,09:00,8.036,R,ugm-3 (FIDAS),4.85104,R,ugm-3,41.51706,R,ugm-3,48.95521,R,ugm-3,29.63615,R,ugm-3,5.64,R,ugm-3 (Ref.eq)
705,705,30-01-2020,10:00,6.471,R,ugm-3 (FIDAS),29.23647,R,ugm-3,57.79675,R,ugm-3,102.62537,R,ugm-3,13.87012,R,ugm-3,4.965,R,ugm-3 (Ref.eq)
706,706,30-01-2020,11:00,3.835,R,ugm-3 (FIDAS),18.75301,R,ugm-3,52.15229,R,ugm-3,80.90652,R,ugm-3,21.00474,R,ugm-3,2.76,R,ugm-3 (Ref.eq)
707,707,30-01-2020,12:00,3.165,R,ugm-3 (FIDAS),14.29266,R,ugm-3,41.93734,R,ugm-3,63.85244,R,ugm-3,22.95055,R,ugm-3,1.986,R,ugm-3 (Ref.eq)
708,708,30-01-2020,13:00,3.641,R,ugm-3 (FIDAS),19.56695,R,ugm-3,45.28647,R,ugm-3,75.2887,R,ugm-3,15.317,R,ugm-3,2.353,R,ugm-3 (Ref.eq)
709,709,30-01-2020,14:00,4.362,R,ugm-3 (FIDAS),21.97619,R,ugm-3,45.60507,R,ugm-3,79.30142,R,ugm-3,13.92001,R,ugm-3,2.98,R,ugm-3 (Ref.eq)
710,710,30-01-2020,15:00,3.934,R,ugm-3 (FIDAS),15.13915,R,ugm-3,46.05658,R,ugm-3,69.26962,R,ugm-3,15.51657,R,ugm-3,2.786,R,ugm-3 (Ref.eq)
711,711,30-01-2020,16:00,2.69,R,ugm-3 (FIDAS),4.4278,R,ugm-3,31.23135,R,ugm-3,38.02054,R,ugm-3,31.58195,R,ugm-3,1.963,R,ugm-3 (Ref.eq)
712,712,30-01-2020,17:00,2.324,R,ugm-3 (FIDAS),1.53019,R,ugm-3,22.13134,R,ugm-3,24.47761,R,ugm-3,36.27185,R,ugm-3,1.348,R,ugm-3 (Ref.eq)
713,713,30-01-2020,18:00,1.783,R,ugm-3 (FIDAS),0.81393,R,ugm-3,20.37053,R,ugm-3,21.61854,R,ugm-3,38.31744,R,ugm-3,1.205,R,ugm-3 (Ref.eq)
714,714,30-01-2020,19:00,2.263,R,ugm-3 (FIDAS),1.36741,R,ugm-3,22.18031,R,ugm-3,24.27697,R,ugm-3,36.37163,R,ugm-3,1.68,R,ugm-3 (Ref.eq)
715,715,30-01-2020,20:00,1.419,R,ugm-3 (FIDAS),0.6837,R,ugm-3,13.8489,R,ugm-3,14.89723,R,ugm-3,47.74712,R,ugm-3,0.977,R,ugm-3 (Ref.eq)
716,716,30-01-2020,21:00,1.175,R,ugm-3 (FIDAS),0.71626,R,ugm-3,15.30375,R,ugm-3,16.402,R,ugm-3,49.79272,R,ugm-3,0.779,R,ugm-3 (Ref.eq)
717,717,30-01-2020,22:00,1.466,R,ugm-3 (FIDAS),0.52092,R,ugm-3,9.78483,R,ugm-3,10.58356,R,ugm-3,53.58455,R,ugm-3,0.998,R,ugm-3 (Ref.eq)
718,718,30-01-2020,23:00,1.432,R,ugm-3 (FIDAS),0.81393,R,ugm-3,8.73363,R,ugm-3,9.98165,R,ugm-3,58.5239,R,ugm-3,0.84,R,ugm-3 (Ref.eq)
719,719,30-01-2020,24:00,1.124,R,ugm-3 (FIDAS),0.65115,R,ugm-3,5.9737,R,ugm-3,6.97211,R,ugm-3,64.36133,R,ugm-3,0.538,R,ugm-3 (Ref.eq)
720,720,31-01-2020,01:00,0.695,R,ugm-3 (FIDAS),0.34703,R,ugm-3,4.4816,R,ugm-3,5.0137,R,ugm-3,65.99115,R,ugm-3,0.462,R,ugm-3 (Ref.eq)
721,721,31-01-2020,02:00,0.991,R,ugm-3 (FIDAS),0.69406,R,ugm-3,4.81854,R,ugm-3,5.88274,R,ugm-3,63.99545,R,ugm-3,0.605,R,ugm-3 (Ref.eq)
722,722,31-01-2020,03:00,0.924,R,ugm-3 (FIDAS),0.71574,R,ugm-3,5.37021,R,ugm-3,6.46767,R,ugm-3,61.41767,R,ugm-3,0.572,R,ugm-3 (Ref.eq)
723,723,31-01-2020,04:00,1.436,R,ugm-3 (FIDAS),1.07362,R,ugm-3,11.43956,R,ugm-3,13.08575,R,ugm-3,53.28519,R,ugm-3,0.832,R,ugm-3 (Ref.eq)
724,724,31-01-2020,05:00,1.062,R,ugm-3 (FIDAS),1.13868,R,ugm-3,11.44007,R,ugm-3,13.18603,R,ugm-3,54.73207,R,ugm-3,0.661,R,ugm-3 (Ref.eq)
725,725,31-01-2020,06:00,1.42,R,ugm-3 (FIDAS),1.00855,R,ugm-3,15.24947,R,ugm-3,16.79589,R,ugm-3,49.2439,R,ugm-3,1.027,R,ugm-3 (Ref.eq)
726,726,31-01-2020,07:00,2.281,R,ugm-3 (FIDAS),1.88696,R,ugm-3,32.10231,R,ugm-3,34.99561,R,ugm-3,35.67314,R,ugm-3,1.646,R,ugm-3 (Ref.eq)
727,727,31-01-2020,08:00,3.336,R,ugm-3 (FIDAS),5.17288,R,ugm-3,45.51439,R,ugm-3,53.44602,R,ugm-3,25.89421,R,ugm-3,2.472,R,ugm-3 (Ref.eq)
728,728,31-01-2020,09:00,3.103,R,ugm-3 (FIDAS),5.14035,R,ugm-3,38.04372,R,ugm-3,45.92548,R,ugm-3,32.28045,R,ugm-3,2.484,R,ugm-3 (Ref.eq)
729,729,31-01-2020,10:00,3.369,R,ugm-3 (FIDAS),8.36119,R,ugm-3,40.92653,R,ugm-3,53.74684,R,ugm-3,32.08088,R,ugm-3,2.718,R,ugm-3 (Ref.eq)
730,730,31-01-2020,11:00,1.917,R,ugm-3 (FIDAS),11.38684,R,ugm-3,42.95548,R,ugm-3,60.41506,R,ugm-3,31.98109,R,ugm-3,0.93,R,ugm-3 (Ref.eq)
731,731,31-01-2020,12:00,2.687,R,ugm-3 (FIDAS),9.59748,R,ugm-3,31.61064,R,ugm-3,46.32657,R,ugm-3,41.76002,R,ugm-3,1.326,R,ugm-3 (Ref.eq)
732,732,31-01-2020,13:00,2.656,R,ugm-3 (FIDAS),9.63001,R,ugm-3,35.17062,R,ugm-3,49.93643,R,ugm-3,38.06798,R,ugm-3,1.312,R,ugm-3 (Ref.eq)
733,733,31-01-2020,14:00,3.304,R,ugm-3 (FIDAS),6.79957,R,ugm-3,33.0429,R,ugm-3,43.46876,R,ugm-3,38.46712,R,ugm-3,1.835,R,ugm-3 (Ref.eq)
734,734,31-01-2020,15:00,2.99,R,ugm-3 (FIDAS),6.05129,R,ugm-3,29.02614,R,ugm-3,38.30465,R,ugm-3,40.96174,R,ugm-3,1.695,R,ugm-3 (Ref.eq)
735,735,31-01-2020,16:00,1.887,R,ugm-3 (FIDAS),4.94514,R,ugm-3,33.42961,R,ugm-3,41.01205,R,ugm-3,35.67314,R,ugm-3,0.935,R,ugm-3 (Ref.eq)
736,736,31-01-2020,17:00,2.605,R,ugm-3 (FIDAS),2.63524,R,ugm-3,30.70428,R,ugm-3,34.74493,R,ugm-3,37.86841,R,ugm-3,1.578,R,ugm-3 (Ref.eq)
737,737,31-01-2020,18:00,1.356,R,ugm-3 (FIDAS),2.2123,R,ugm-3,27.14127,R,ugm-3,30.53342,R,ugm-3,38.86626,R,ugm-3,1.019,R,ugm-3 (Ref.eq)
738,738,31-01-2020,19:00,1.075,R,ugm-3 (FIDAS),1.43149,R,ugm-3,24.97933,R,ugm-3,27.17424,R,ugm-3,39.36518,R,ugm-3,0.804,R,ugm-3 (Ref.eq)
739,739,31-01-2020,20:00,1.381,R,ugm-3 (FIDAS),3.09071,R,ugm-3,32.51275,R,ugm-3,37.25178,R,ugm-3,33.22841,R,ugm-3,0.888,R,ugm-3 (Ref.eq)
740,740,31-01-2020,21:00,1.424,R,ugm-3 (FIDAS),2.70031,R,ugm-3,34.76588,R,ugm-3,38.9063,R,ugm-3,32.92905,R,ugm-3,0.83,R,ugm-3 (Ref.eq)
741,741,31-01-2020,22:00,1.0,R,ugm-3 (FIDAS),3.70886,R,ugm-3,39.637,R,ugm-3,45.32383,R,ugm-3,26.94195,R,ugm-3,0.733,R,ugm-3 (Ref.eq)
742,742,31-01-2020,23:00,1.708,R,ugm-3 (FIDAS),3.02565,R,ugm-3,35.06923,R,ugm-3,39.70849,R,ugm-3,31.53206,R,ugm-3,1.037,R,ugm-3 (Ref.eq)
743,743,31-01-2020,24:00,1.993,R,ugm-3 (FIDAS),1.56162,R,ugm-3,21.82171,R,ugm-3,24.21616,R,ugm-3,42.25895,R,ugm-3,1.278,R,ugm-3 (Ref.eq)
744,744,01-02-2020,01:00,4.215,R,ugm-3 (FIDAS),0.8236,R,ugm-3,10.49748,R,ugm-3,11.76031,R,ugm-3,52.35386,R,ugm-3,1.873,R,ugm-3 (Ref.eq)
745,745,01-02-2020,02:00,6.273,R,ugm-3 (FIDAS),0.60686,R,ugm-3,11.23072,R,ugm-3,12.16122,R,ugm-3,49.8925,R,ugm-3,2.279,R,ugm-3 (Ref.eq)
746,746,01-02-2020,03:00,3.204,R,ugm-3 (FIDAS),0.6177,R,ugm-3,7.97334,R,ugm-3,8.92046,R,ugm-3,53.68433,R,ugm-3,1.645,R,ugm-3 (Ref.eq)
747,747,01-02-2020,04:00,3.264,R,ugm-3 (FIDAS),0.81276,R,ugm-3,7.72436,R,ugm-3,8.97057,R,ugm-3,56.22885,R,ugm-3,2.009,R,ugm-3 (Ref.eq)
748,748,01-02-2020,05:00,4.297,R,ugm-3 (FIDAS),1.20288,R,ugm-3,9.5317,R,ugm-3,11.37609,R,ugm-3,56.12906,R,ugm-3,2.852,R,ugm-3 (Ref.eq)
749,749,01-02-2020,06:00,6.321,R,ugm-3 (FIDAS),0.9428,R,ugm-3,17.79853,R,ugm-3,19.24414,R,ugm-3,50.591,R,ugm-3,3.718,R,ugm-3 (Ref.eq)
750,750,01-02-2020,07:00,7.491,R,ugm-3 (FIDAS),1.65803,R,ugm-3,25.27152,R,ugm-3,27.81379,R,ugm-3,44.65379,R,ugm-3,4.608,R,ugm-3 (Ref.eq)
751,751,01-02-2020,08:00,11.349,R,ugm-3 (FIDAS),2.14568,R,ugm-3,28.08195,R,ugm-3,31.37195,R,ugm-3,46.25035,R,ugm-3,6.812,R,ugm-3 (Ref.eq)
752,752,01-02-2020,09:00,13.44,R,ugm-3 (FIDAS),2.95844,R,ugm-3,30.19344,R,ugm-3,34.72965,R,ugm-3,43.75572,R,ugm-3,8.252,R,ugm-3 (Ref.eq)
753,753,01-02-2020,10:00,15.153,R,ugm-3 (FIDAS),3.64116,R,ugm-3,19.12363,R,ugm-3,24.70666,R,ugm-3,55.08132,R,ugm-3,9.213,R,ugm-3 (Ref.eq)
754,754,01-02-2020,11:00,16.518,R,ugm-3 (FIDAS),3.60865,R,ugm-3,15.71555,R,ugm-3,21.24873,R,ugm-3,60.22025,R,ugm-3,9.304,R,ugm-3 (Ref.eq)
755,755,01-02-2020,12:00,15.87,R,ugm-3 (FIDAS),1.8856,R,ugm-3,8.43476,R,ugm-3,11.32597,R,ugm-3,67.30498,R,ugm-3,8.558,R,ugm-3 (Ref.eq)
756,756,01-02-2020,13:00,13.678,R,ugm-3 (FIDAS),1.39795,R,ugm-3,8.13008,R,ugm-3,10.27356,R,ugm-3,67.65423,R,ugm-3,7.661,R,ugm-3 (Ref.eq)
757,757,01-02-2020,14:00,11.355,R,ugm-3 (FIDAS),2.04815,R,ugm-3,7.93495,R,ugm-3,11.0754,R,ugm-3,68.60219,R,ugm-3,6.055,R,ugm-3 (Ref.eq)
758,758,01-02-2020,15:00,10.651,R,ugm-3 (FIDAS),1.23539,R,ugm-3,6.37472,R,ugm-3,8.26896,R,ugm-3,71.34628,R,ugm-3,5.53,R,ugm-3 (Ref.eq)
759,759,01-02-2020,16:00,12.563,R,ugm-3 (FIDAS),1.20288,R,ugm-3,7.57721,R,ugm-3,9.42161,R,ugm-3,71.74542,R,ugm-3,6.464,R,ugm-3 (Ref.eq)
760,760,01-02-2020,17:00,11.475,R,ugm-3 (FIDAS),0.39012,R,ugm-3,4.11262,R,ugm-3,4.7108,R,ugm-3,75.68692,R,ugm-3,6.063,R,ugm-3 (Ref.eq)
761,761,01-02-2020,18:00,13.188,R,ugm-3 (FIDAS),0.71523,R,ugm-3,4.96724,R,ugm-3,6.06391,R,ugm-3,74.63918,R,ugm-3,7.172,R,ugm-3 (Ref.eq)
762,762,01-02-2020,19:00,13.7,R,ugm-3 (FIDAS),0.39012,R,ugm-3,5.46572,R,ugm-3,6.06391,R,ugm-3,73.74112,R,ugm-3,7.393,R,ugm-3 (Ref.eq)
763,763,01-02-2020,20:00,15.075,R,ugm-3 (FIDAS),0.52017,R,ugm-3,8.07277,R,ugm-3,8.87034,R,ugm-3,69.69982,R,ugm-3,8.103,R,ugm-3 (Ref.eq)
764,764,01-02-2020,21:00,14.74,R,ugm-3 (FIDAS),0.9428,R,ugm-3,13.43853,R,ugm-3,14.88414,R,ugm-3,63.01423,R,ugm-3,8.028,R,ugm-3 (Ref.eq)
765,765,01-02-2020,22:00,13.598,R,ugm-3 (FIDAS),0.84527,R,ugm-3,18.34899,R,ugm-3,19.64506,R,ugm-3,56.07917,R,ugm-3,7.762,R,ugm-3 (Ref.eq)
766,766,01-02-2020,23:00,13.08,R,ugm-3 (FIDAS),1.20288,R,ugm-3,28.92617,R,ugm-3,30.77057,R,ugm-3,46.20046,R,ugm-3,7.303,R,ugm-3 (Ref.eq)
767,767,01-02-2020,24:00,14.745,R,ugm-3 (FIDAS),1.5605,R,ugm-3,25.27072,R,ugm-3,27.66344,R,ugm-3,50.5411,R,ugm-3,7.656,R,ugm-3 (Ref.eq)
768,768,02-02-2020,01:00,14.598,R,ugm-3 (FIDAS),0.47647,R,ugm-3,10.49022,R,ugm-3,11.22081,R,ugm-3,60.66928,R,ugm-3,7.945,R,ugm-3 (Ref.eq)
769,769,02-02-2020,02:00,16.35,R,ugm-3 (FIDAS),0.56311,R,ugm-3,9.35553,R,ugm-3,10.21895,R,ugm-3,59.33881,R,ugm-3,8.429,R,ugm-3 (Ref.eq)
770,770,02-02-2020,03:00,15.725,R,ugm-3 (FIDAS),8.1542,R,ugm-3,23.36357,R,ugm-3,35.86651,R,ugm-3,40.81207,R,ugm-3,8.677,R,ugm-3 (Ref.eq)
771,771,02-02-2020,04:00,10.959,R,ugm-3 (FIDAS),1.03958,R,ugm-3,17.19083,R,ugm-3,18.78483,R,ugm-3,48.44562,R,ugm-3,7.014,R,ugm-3 (Ref.eq)
772,772,02-02-2020,05:00,7.783,R,ugm-3 (FIDAS),0.77969,R,ugm-3,9.57447,R,ugm-3,10.76997,R,ugm-3,57.67573,R,ugm-3,5.801,R,ugm-3 (Ref.eq)
773,773,02-02-2020,06:00,4.902,R,ugm-3 (FIDAS),0.64974,R,ugm-3,10.17446,R,ugm-3,11.17071,R,ugm-3,57.8753,R,ugm-3,3.95,R,ugm-3 (Ref.eq)
774,774,02-02-2020,07:00,2.405,R,ugm-3 (FIDAS),14.8465,R,ugm-3,44.36016,R,ugm-3,67.12447,R,ugm-3,25.59485,R,ugm-3,1.683,R,ugm-3 (Ref.eq)
775,775,02-02-2020,08:00,2.027,R,ugm-3 (FIDAS),11.40289,R,ugm-3,64.21731,R,ugm-3,81.7015,R,ugm-3,9.28001,R,ugm-3,1.023,R,ugm-3 (Ref.eq)
776,776,02-02-2020,09:00,1.573,R,ugm-3 (FIDAS),4.51567,R,ugm-3,30.64573,R,ugm-3,37.56966,R,ugm-3,39.76432,R,ugm-3,0.787,R,ugm-3 (Ref.eq)
777,777,02-02-2020,10:00,2.751,R,ugm-3 (FIDAS),0.94212,R,ugm-3,5.36807,R,ugm-3,6.81263,R,ugm-3,61.66713,R,ugm-3,1.366,R,ugm-3 (Ref.eq)
778,778,02-02-2020,11:00,8.896,R,ugm-3 (FIDAS),1.10455,R,ugm-3,5.67003,R,ugm-3,7.36366,R,ugm-3,66.20735,R,ugm-3,5.486,R,ugm-3 (Ref.eq)
779,779,02-02-2020,12:00,13.263,R,ugm-3 (FIDAS),1.13704,R,ugm-3,4.96901,R,ugm-3,6.71245,R,ugm-3,68.05337,R,ugm-3,7.97,R,ugm-3 (Ref.eq)
780,780,02-02-2020,13:00,14.578,R,ugm-3 (FIDAS),1.42942,R,ugm-3,7.12553,R,ugm-3,9.31728,R,ugm-3,67.80391,R,ugm-3,8.603,R,ugm-3 (Ref.eq)
781,781,02-02-2020,14:00,12.758,R,ugm-3 (FIDAS),1.33196,R,ugm-3,5.47162,R,ugm-3,7.51393,R,ugm-3,69.30068,R,ugm-3,7.963,R,ugm-3 (Ref.eq)
782,782,02-02-2020,15:00,13.895,R,ugm-3 (FIDAS),1.29948,R,ugm-3,14.8888,R,ugm-3,16.8813,R,ugm-3,56.62799,R,ugm-3,8.354,R,ugm-3 (Ref.eq)
783,783,02-02-2020,16:00,15.4,R,ugm-3 (FIDAS),1.91673,R,ugm-3,19.00175,R,ugm-3,21.94068,R,ugm-3,56.67788,R,ugm-3,9.509,R,ugm-3 (Ref.eq)
784,784,02-02-2020,17:00,17.098,R,ugm-3 (FIDAS),1.07207,R,ugm-3,19.94622,R,ugm-3,21.59003,R,ugm-3,55.58025,R,ugm-3,10.547,R,ugm-3 (Ref.eq)
785,785,02-02-2020,18:00,17.88,R,ugm-3 (FIDAS),2.92382,R,ugm-3,43.35558,R,ugm-3,47.83871,R,ugm-3,35.72303,R,ugm-3,11.387,R,ugm-3 (Ref.eq)
786,786,02-02-2020,19:00,18.718,R,ugm-3 (FIDAS),1.9817,R,ugm-3,33.8799,R,ugm-3,36.91846,R,ugm-3,42.30884,R,ugm-3,12.151,R,ugm-3 (Ref.eq)
787,787,02-02-2020,20:00,18.83,R,ugm-3 (FIDAS),1.68932,R,ugm-3,32.67514,R,ugm-3,35.26539,R,ugm-3,43.80562,R,ugm-3,12.333,R,ugm-3 (Ref.eq)
788,788,02-02-2020,21:00,19.948,R,ugm-3 (FIDAS),1.94921,R,ugm-3,29.42135,R,ugm-3,32.4101,R,ugm-3,44.50411,R,ugm-3,12.788,R,ugm-3 (Ref.eq)
