,Unnamed: 0,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Volatile PM<sub>10</sub> (Hourly measured),status.7,unit.7,Volatile PM<sub>2.5</sub> (Hourly measured),status.8,unit.8
3291,3291,17-05-2020,04:00,14.3,R,ugm-3 (TEOM FDMS),1.5071,R,ugm-3,28.48111,R,ugm-3,30.79196,R,ugm-3,14.4,R,ugm-3 (TEOM FDMS),12.3,R,ugm-3 (TEOM FDMS),14.879,R,ugm-3 (TEOM FDMS),-0.1,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
3292,3292,17-05-2020,05:00,14.5,R,ugm-3 (TEOM FDMS),2.43454,R,ugm-3,26.41018,R,ugm-3,30.14309,R,ugm-3,10.4,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS),11.747,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
3293,3293,17-05-2020,06:00,13.5,R,ugm-3 (TEOM FDMS),6.29889,R,ugm-3,32.99048,R,ugm-3,42.64864,R,ugm-3,12.1,R,ugm-3 (TEOM FDMS),9.5,R,ugm-3 (TEOM FDMS),11.062,R,ugm-3 (TEOM FDMS),1.4,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
3294,3294,17-05-2020,07:00,19.4,R,ugm-3 (TEOM FDMS),5.37145,R,ugm-3,17.7778,R,ugm-3,26.0139,R,ugm-3,15.2,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),10.278,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
3295,3295,17-05-2020,08:00,10.6,R,ugm-3 (TEOM FDMS),4.09621,R,ugm-3,21.67975,R,ugm-3,27.96052,R,ugm-3,8.9,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS),11.453,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
3296,3296,17-05-2020,09:00,11.5,R,ugm-3 (TEOM FDMS),2.85962,R,ugm-3,16.37924,R,ugm-3,20.76393,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),9.397,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
3297,3297,17-05-2020,10:00,12.5,R,ugm-3 (TEOM FDMS),4.1735,R,ugm-3,18.84778,R,ugm-3,25.24705,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),6.852,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
3298,3298,17-05-2020,11:00,5.7,R,ugm-3 (TEOM FDMS),5.91246,R,ugm-3,18.54095,R,ugm-3,27.60659,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),7.048,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
3299,3299,17-05-2020,12:00,11.1,R,ugm-3 (TEOM FDMS),3.16877,R,ugm-3,13.89962,R,ugm-3,18.75832,R,ugm-3,5.1,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),6.363,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
3300,3300,17-05-2020,13:00,10.2,R,ugm-3 (TEOM FDMS),2.47318,R,ugm-3,10.89596,R,ugm-3,14.68812,R,ugm-3,5.4,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),6.363,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
3301,3301,17-05-2020,14:00,12.3,R,ugm-3 (TEOM FDMS),2.31861,R,ugm-3,10.24814,R,ugm-3,13.8033,R,ugm-3,10.2,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),6.754,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
3302,3302,17-05-2020,15:00,8.5,R,ugm-3 (TEOM FDMS),3.70978,R,ugm-3,11.47739,R,ugm-3,17.16564,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),5.873,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
3303,3303,17-05-2020,16:00,11.2,R,ugm-3 (TEOM FDMS),1.85489,R,ugm-3,9.89738,R,ugm-3,12.7415,R,ugm-3,14.3,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),4.992,R,ugm-3 (TEOM FDMS),-3.1,R,ugm-3 (TEOM FDMS),-0.7,R,ugm-3 (TEOM FDMS)
3304,3304,17-05-2020,17:00,8.7,R,ugm-3 (TEOM FDMS),2.08675,R,ugm-3,10.54467,R,ugm-3,13.74431,R,ugm-3,9.9,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS),4.699,R,ugm-3 (TEOM FDMS),-1.2,R,ugm-3 (TEOM FDMS),-0.2,R,ugm-3 (TEOM FDMS)
3305,3305,17-05-2020,18:00,10.4,R,ugm-3 (TEOM FDMS),1.5071,R,ugm-3,10.96155,R,ugm-3,13.2724,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),6.852,R,ugm-3 (TEOM FDMS),3.8,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
3306,3306,17-05-2020,19:00,7.5,R,ugm-3 (TEOM FDMS),0.92744,R,ugm-3,9.60878,R,ugm-3,11.03084,R,ugm-3,5.1,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),8.419,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
3307,3307,17-05-2020,20:00,9.5,R,ugm-3 (TEOM FDMS),1.39117,R,ugm-3,9.60561,R,ugm-3,11.7387,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),6.754,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
3308,3308,17-05-2020,21:00,8.6,R,ugm-3 (TEOM FDMS),0.85016,R,ugm-3,9.72728,R,ugm-3,11.03084,R,ugm-3,4.1,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),4.601,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
3309,3309,17-05-2020,22:00,10.8,R,ugm-3 (TEOM FDMS),1.08202,R,ugm-3,11.08243,R,ugm-3,12.7415,R,ugm-3,12.1,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),5.776,R,ugm-3 (TEOM FDMS),-1.3,R,ugm-3 (TEOM FDMS),0.4,R,ugm-3 (TEOM FDMS)
3310,3310,17-05-2020,23:00,8.4,R,ugm-3 (TEOM FDMS),1.15931,R,ugm-3,12.08471,R,ugm-3,13.86228,R,ugm-3,6.8,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),4.992,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
3311,3311,17-05-2020,24:00,11.1,R,ugm-3 (TEOM FDMS),0.8888,R,ugm-3,13.44329,R,ugm-3,14.8061,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),6.069,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
3312,3312,18-05-2020,01:00,9.9,R,ugm-3 (TEOM FDMS),0.61865,R,ugm-3,13.14338,R,ugm-3,14.09195,R,ugm-3,10.9,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),6.068,R,ugm-3 (TEOM FDMS),-1.0,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
3313,3313,18-05-2020,02:00,16.4,R,ugm-3 (TEOM FDMS),0.61865,R,ugm-3,6.68785,R,ugm-3,7.63642,R,ugm-3,15.3,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),6.753,R,ugm-3 (TEOM FDMS),1.1,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS)
3314,3314,18-05-2020,03:00,12.9,R,ugm-3 (TEOM FDMS),0.50265,R,ugm-3,7.14125,R,ugm-3,7.91196,R,ugm-3,10.6,R,ugm-3 (TEOM FDMS),7.3,R,ugm-3 (TEOM FDMS),9.494,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),2.4,R,ugm-3 (TEOM FDMS)
3315,3315,18-05-2020,04:00,15.4,R,ugm-3 (TEOM FDMS),0.85064,R,ugm-3,7.78856,R,ugm-3,9.09285,R,ugm-3,12.2,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),5.383,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS),0.8,R,ugm-3 (TEOM FDMS)
3316,3316,18-05-2020,05:00,6.3,R,ugm-3 (TEOM FDMS),0.69598,R,ugm-3,11.03698,R,ugm-3,12.10412,R,ugm-3,8.1,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),8.026,R,ugm-3 (TEOM FDMS),-1.8,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
3317,3317,18-05-2020,06:00,14.1,R,ugm-3 (TEOM FDMS),2.31992,R,ugm-3,13.97906,R,ugm-3,17.53622,R,ugm-3,12.3,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),7.243,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS),1.0,R,ugm-3 (TEOM FDMS)
3318,3318,18-05-2020,07:00,8.6,R,ugm-3 (TEOM FDMS),4.63984,R,ugm-3,18.03864,R,ugm-3,25.15296,R,ugm-3,8.3,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),6.46,R,ugm-3 (TEOM FDMS),0.3,R,ugm-3 (TEOM FDMS),0.2,R,ugm-3 (TEOM FDMS)
3319,3319,18-05-2020,08:00,8.6,R,ugm-3 (TEOM FDMS),6.99842,R,ugm-3,23.45601,R,ugm-3,34.18677,R,ugm-3,9.5,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS),9.885,R,ugm-3 (TEOM FDMS),-0.9,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
3320,3320,18-05-2020,09:00,12.7,R,ugm-3 (TEOM FDMS),5.60647,R,ugm-3,19.44967,R,ugm-3,28.04614,R,ugm-3,9.3,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS),8.417,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
3321,3321,18-05-2020,10:00,9.9,R,ugm-3 (TEOM FDMS),12.83688,R,ugm-3,23.8919,R,ugm-3,43.57484,R,ugm-3,5.9,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),7.341,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
3322,3322,18-05-2020,11:00,10.2,R,ugm-3 (TEOM FDMS),5.21982,R,ugm-3,19.45209,R,ugm-3,27.45569,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),5.677,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS)
