,Date,time,Carbon monoxide,status,unit,PM<sub>10</sub> particulate matter (Hourly measured),status.1,unit.1,Nitric oxide,status.2,unit.2,Nitrogen dioxide,status.3,unit.3,Nitrogen oxides as nitrogen dioxide,status.4,unit.4,Ozone,status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Sulphur dioxide,status.7,unit.7,Black carbon,status.8,unit.8,UV Particulate Matter,status.9,unit.9
89,04-01-2019,18:00,0.153858,R,mgm-3,23.825,R,ugm-3 (FIDAS),6.27164,R,ugm-3,63.74514,R,ugm-3,73.36153,R,ugm-3,6.18667,R,ugm-3,17.689,R,ugm-3 (Ref.eq),0.68521,R,ugm-3,1.6,R,ugm-3,0.5,R,ugm-3
90,04-01-2019,19:00,0.162568,R,mgm-3,31.05,R,ugm-3 (FIDAS),4.8819,R,ugm-3,55.79161,R,ugm-3,63.27709,R,ugm-3,8.48173,R,ugm-3,25.118,R,ugm-3 (Ref.eq),0.68521,R,ugm-3,1.9,R,ugm-3,0.9,R,ugm-3
91,04-01-2019,20:00,0.20321,R,mgm-3,34.7,R,ugm-3 (FIDAS),6.30728,R,ugm-3,57.04142,R,ugm-3,66.71245,R,ugm-3,5.18882,R,ugm-3,28.396,R,ugm-3 (Ref.eq),0.53294,R,ugm-3,2.2,R,ugm-3,1.1,R,ugm-3
92,04-01-2019,21:00,0.211918,R,mgm-3,34.075,R,ugm-3 (FIDAS),8.58787,R,ugm-3,57.42319,R,ugm-3,70.59108,R,ugm-3,3.79183,R,ugm-3,28.184,R,ugm-3 (Ref.eq),1.14201,R,ugm-3,2.3,R,ugm-3,1.1,R,ugm-3
93,04-01-2019,22:00,0.240949,R,mgm-3,35.3,R,ugm-3 (FIDAS),16.53433,R,ugm-3,61.36281,R,ugm-3,86.7151,R,ugm-3,1.49678,R,ugm-3,28.774,R,ugm-3 (Ref.eq),1.37041,R,ugm-3,2.5,R,ugm-3,1.6,R,ugm-3
94,04-01-2019,23:00,0.243851,R,mgm-3,37.575,R,ugm-3 (FIDAS),20.1334,R,ugm-3,61.10817,R,ugm-3,91.97895,R,ugm-3,1.24731,R,ugm-3,30.094,R,ugm-3 (Ref.eq),1.82722,R,ugm-3,2.6,R,ugm-3,1.5,R,ugm-3
95,04-01-2019,24:00,0.272881,R,mgm-3,37.025,R,ugm-3 (FIDAS),21.2737,R,ugm-3,59.80301,R,ugm-3,92.42222,R,ugm-3,1.14753,R,ugm-3,30.684,R,ugm-3 (Ref.eq),1.29428,R,ugm-3,3.0,R,ugm-3,1.6,R,ugm-3
96,05-01-2019,01:00,0.267377,R,mgm-3,36.575,R,ugm-3 (FIDAS),21.18139,R,ugm-3,58.71514,R,ugm-3,91.19281,R,ugm-3,1.06437,R,ugm-3,30.212,R,ugm-3 (Ref.eq),1.11619,R,ugm-3,2.5,R,ugm-3,1.8,R,ugm-3
97,05-01-2019,02:00,0.248001,R,mgm-3,34.375,R,ugm-3 (FIDAS),30.63228,R,ugm-3,55.61383,R,ugm-3,102.58267,R,ugm-3,1.06437,R,ugm-3,29.293,R,ugm-3 (Ref.eq),1.72503,R,ugm-3,2.5,R,ugm-3,1.7,R,ugm-3
98,05-01-2019,03:00,0.229595,R,mgm-3,33.5,R,ugm-3 (FIDAS),22.83174,R,ugm-3,52.02439,R,ugm-3,87.03256,R,ugm-3,0.89807,R,ugm-3,28.514,R,ugm-3 (Ref.eq),1.9026,R,ugm-3,2.1,R,ugm-3,1.7,R,ugm-3
99,05-01-2019,04:00,0.203439,R,mgm-3,31.675,R,ugm-3 (FIDAS),11.32682,R,ugm-3,48.47544,R,ugm-3,65.84299,R,ugm-3,0.79828,R,ugm-3,27.217,R,ugm-3 (Ref.eq),1.44598,R,ugm-3,2.2,R,ugm-3,1.6,R,ugm-3
100,05-01-2019,05:00,0.168563,R,mgm-3,29.575,R,ugm-3 (FIDAS),5.55655,R,ugm-3,45.72981,R,ugm-3,54.24974,R,ugm-3,2.6942,R,ugm-3,25.543,R,ugm-3 (Ref.eq),1.14156,R,ugm-3,1.8,R,ugm-3,1.5,R,ugm-3
101,05-01-2019,06:00,0.191814,R,mgm-3,35.1,R,ugm-3 (FIDAS),19.62603,R,ugm-3,49.3958,R,ugm-3,79.48863,R,ugm-3,0.84817,R,ugm-3,25.755,R,ugm-3 (Ref.eq),1.67429,R,ugm-3,2.3,R,ugm-3,1.3,R,ugm-3
102,05-01-2019,07:00,0.191814,R,mgm-3,28.775,R,ugm-3 (FIDAS),20.94393,R,ugm-3,50.37043,R,ugm-3,82.48401,R,ugm-3,1.14753,R,ugm-3,24.01,R,ugm-3 (Ref.eq),1.36987,R,ugm-3,2.3,R,ugm-3,1.3,R,ugm-3
103,05-01-2019,08:00,0.110438,R,mgm-3,26.45,R,ugm-3 (FIDAS),9.54587,R,ugm-3,33.95499,R,ugm-3,48.59179,R,ugm-3,25.84432,R,ugm-3,21.934,R,ugm-3 (Ref.eq),1.29377,R,ugm-3,1.2,R,ugm-3,0.5,R,ugm-3
104,05-01-2019,09:00,0.093001,R,mgm-3,24.35,R,ugm-3 (FIDAS),4.48799,R,ugm-3,23.34971,R,ugm-3,30.2312,R,ugm-3,39.96389,R,ugm-3,20.307,R,ugm-3 (Ref.eq),1.29377,R,ugm-3,0.9,R,ugm-3,0.3,R,ugm-3
105,05-01-2019,10:00,0.093001,R,mgm-3,24.25,R,ugm-3 (FIDAS),4.80856,R,ugm-3,22.30348,R,ugm-3,29.67649,R,ugm-3,42.70798,R,ugm-3,20.613,R,ugm-3 (Ref.eq),0.98935,R,ugm-3,0.8,R,ugm-3,0.3,R,ugm-3
106,05-01-2019,11:00,0.078469,R,mgm-3,23.825,R,ugm-3 (FIDAS),2.0659,R,ugm-3,19.68601,R,ugm-3,22.85367,R,ugm-3,44.45422,R,ugm-3,20.613,R,ugm-3 (Ref.eq),1.06546,R,ugm-3,0.8,R,ugm-3,0.2,R,ugm-3
107,05-01-2019,12:00,0.072657,R,mgm-3,17.575,R,ugm-3 (FIDAS),2.84951,R,ugm-3,17.81884,R,ugm-3,22.18803,R,ugm-3,50.64089,R,ugm-3,14.528,R,ugm-3 (Ref.eq),0.98935,R,ugm-3,0.7,R,ugm-3,0.2,R,ugm-3
108,05-01-2019,13:00,0.075564,R,mgm-3,15.3,R,ugm-3 (FIDAS),1.3179,R,ugm-3,17.50472,R,ugm-3,19.52547,R,ugm-3,52.83616,R,ugm-3,12.665,R,ugm-3 (Ref.eq),0.45662,R,ugm-3,0.6,R,ugm-3,0.2,R,ugm-3
109,05-01-2019,14:00,0.072657,R,mgm-3,16.075,R,ugm-3 (FIDAS),1.38914,R,ugm-3,18.44942,R,ugm-3,20.5794,R,ugm-3,52.5368,R,ugm-3,13.066,R,ugm-3 (Ref.eq),0.76104,R,ugm-3,0.7,R,ugm-3,0.1,R,ugm-3
110,05-01-2019,15:00,0.110438,R,mgm-3,16.525,R,ugm-3 (FIDAS),3.77561,R,ugm-3,24.71936,R,ugm-3,30.50854,R,ugm-3,47.29809,R,ugm-3,13.42,R,ugm-3 (Ref.eq),1.06546,R,ugm-3,0.9,R,ugm-3,0.3,R,ugm-3
111,05-01-2019,16:00,0.116251,R,mgm-3,17.675,R,ugm-3 (FIDAS),1.53162,R,ugm-3,24.8319,R,ugm-3,27.18034,R,ugm-3,46.25035,R,ugm-3,13.349,R,ugm-3 (Ref.eq),0.98935,R,ugm-3,0.9,R,ugm-3,0.4,R,ugm-3
112,05-01-2019,17:00,0.113344,R,mgm-3,17.275,R,ugm-3 (FIDAS),2.0659,R,ugm-3,35.71686,R,ugm-3,38.88453,R,ugm-3,35.12432,R,ugm-3,13.679,R,ugm-3 (Ref.eq),0.60883,R,ugm-3,1.1,R,ugm-3,0.5,R,ugm-3
113,05-01-2019,18:00,0.162752,R,mgm-3,20.475,R,ugm-3 (FIDAS),1.92342,R,ugm-3,46.47464,R,ugm-3,49.42384,R,ugm-3,21.9527,R,ugm-3,16.675,R,ugm-3 (Ref.eq),0.91325,R,ugm-3,1.3,R,ugm-3,0.8,R,ugm-3
114,05-01-2019,19:00,0.197626,R,mgm-3,23.1,R,ugm-3 (FIDAS),2.52894,R,ugm-3,56.14097,R,ugm-3,60.01863,R,ugm-3,11.72474,R,ugm-3,19.151,R,ugm-3 (Ref.eq),0.98935,R,ugm-3,1.8,R,ugm-3,1.0,R,ugm-3
115,05-01-2019,20:00,0.220877,R,mgm-3,22.375,R,ugm-3 (FIDAS),2.84951,R,ugm-3,59.08858,R,ugm-3,63.45777,R,ugm-3,10.07829,R,ugm-3,18.797,R,ugm-3 (Ref.eq),1.36987,R,ugm-3,1.7,R,ugm-3,1.2,R,ugm-3
116,05-01-2019,21:00,0.220877,R,mgm-3,23.675,R,ugm-3 (FIDAS),1.92342,R,ugm-3,58.28976,R,ugm-3,61.23897,R,ugm-3,10.52732,R,ugm-3,19.646,R,ugm-3 (Ref.eq),1.21767,R,ugm-3,1.6,R,ugm-3,1.2,R,ugm-3
117,05-01-2019,22:00,0.244127,R,mgm-3,24.625,R,ugm-3 (FIDAS),4.02494,R,ugm-3,60.89184,R,ugm-3,67.06333,R,ugm-3,7.9828,R,ugm-3,20.472,R,ugm-3 (Ref.eq),1.29377,R,ugm-3,1.7,R,ugm-3,1.4,R,ugm-3
118,05-01-2019,23:00,0.223783,R,mgm-3,23.925,R,ugm-3 (FIDAS),3.52627,R,ugm-3,61.15722,R,ugm-3,66.5641,R,ugm-3,8.23226,R,ugm-3,20.118,R,ugm-3 (Ref.eq),1.06546,R,ugm-3,1.7,R,ugm-3,1.3,R,ugm-3
119,05-01-2019,24:00,0.24994,R,mgm-3,29.225,R,ugm-3 (FIDAS),3.9537,R,ugm-3,63.1644,R,ugm-3,69.22666,R,ugm-3,4.34065,R,ugm-3,25.33,R,ugm-3 (Ref.eq),1.59818,R,ugm-3,1.9,R,ugm-3,1.8,R,ugm-3
120,06-01-2019,01:00,0.162934,R,mgm-3,27.225,R,ugm-3 (FIDAS),1.75644,R,ugm-3,52.24565,R,ugm-3,54.93882,R,ugm-3,10.37764,R,ugm-3,23.09,R,ugm-3 (Ref.eq),0.50716,R,ugm-3,1.7,R,ugm-3,1.5,R,ugm-3
121,06-01-2019,02:00,0.147417,R,mgm-3,25.525,R,ugm-3 (FIDAS),0.6646,R,ugm-3,43.47993,R,ugm-3,44.49897,R,ugm-3,15.49994,R,ugm-3,21.934,R,ugm-3 (Ref.eq),0.50716,R,ugm-3,1.5,R,ugm-3,1.4,R,ugm-3
122,06-01-2019,03:00,0.133839,R,mgm-3,23.6,R,ugm-3 (FIDAS),1.24612,R,ugm-3,45.73504,R,ugm-3,47.64573,R,ugm-3,14.31915,R,ugm-3,20.212,R,ugm-3 (Ref.eq),0.60859,R,ugm-3,1.4,R,ugm-3,1.1,R,ugm-3
123,06-01-2019,04:00,0.107654,R,mgm-3,21.125,R,ugm-3 (FIDAS),0.78328,R,ugm-3,40.94714,R,ugm-3,42.14815,R,ugm-3,19.50797,R,ugm-3,18.113,R,ugm-3 (Ref.eq),1.52148,R,ugm-3,1.1,R,ugm-3,0.9,R,ugm-3
124,06-01-2019,05:00,0.096015,R,mgm-3,21.3,R,ugm-3 (FIDAS),0.60526,R,ugm-3,36.16676,R,ugm-3,37.09481,R,ugm-3,23.69894,R,ugm-3,17.736,R,ugm-3 (Ref.eq),2.13007,R,ugm-3,1.0,R,ugm-3,0.7,R,ugm-3
125,06-01-2019,06:00,0.084377,R,mgm-3,21.1,R,ugm-3 (FIDAS),1.13931,R,ugm-3,32.96005,R,ugm-3,34.70697,R,ugm-3,20.80517,R,ugm-3,17.925,R,ugm-3 (Ref.eq),2.96689,R,ugm-3,1.0,R,ugm-3,0.8,R,ugm-3
126,06-01-2019,07:00,0.110563,R,mgm-3,21.275,R,ugm-3 (FIDAS),2.42104,R,ugm-3,42.32312,R,ugm-3,46.03533,R,ugm-3,12.02409,R,ugm-3,18.16,R,ugm-3 (Ref.eq),5.55341,R,ugm-3,1.3,R,ugm-3,0.8,R,ugm-3
127,06-01-2019,08:00,0.122201,R,mgm-3,20.95,R,ugm-3 (FIDAS),1.0325,R,ugm-3,37.95504,R,ugm-3,39.53818,R,ugm-3,14.6185,R,ugm-3,17.712,R,ugm-3 (Ref.eq),7.53133,R,ugm-3,1.2,R,ugm-3,0.7,R,ugm-3
128,06-01-2019,09:00,0.122201,R,mgm-3,20.45,R,ugm-3 (FIDAS),2.34983,R,ugm-3,41.48827,R,ugm-3,45.0913,R,ugm-3,11.27571,R,ugm-3,17.005,R,ugm-3 (Ref.eq),6.99882,R,ugm-3,1.2,R,ugm-3,0.7,R,ugm-3
129,06-01-2019,10:00,0.154206,R,mgm-3,19.25,R,ugm-3 (FIDAS),4.73527,R,ugm-3,44.60545,R,ugm-3,51.8661,R,ugm-3,15.06754,R,ugm-3,15.943,R,ugm-3 (Ref.eq),4.48837,R,ugm-3,1.3,R,ugm-3,0.7,R,ugm-3
130,06-01-2019,11:00,0.162934,R,mgm-3,18.7,R,ugm-3 (FIDAS),11.85598,R,ugm-3,42.51664,R,ugm-3,60.69555,R,ugm-3,16.51442,R,ugm-3,14.505,R,ugm-3 (Ref.eq),3.42333,R,ugm-3,1.3,R,ugm-3,0.7,R,ugm-3
131,06-01-2019,12:00,0.145477,R,mgm-3,16.875,R,ugm-3 (FIDAS),5.51855,R,ugm-3,34.35287,R,ugm-3,42.81452,R,ugm-3,25.74453,R,ugm-3,12.076,R,ugm-3 (Ref.eq),3.49941,R,ugm-3,1.1,R,ugm-3,0.4,R,ugm-3
132,06-01-2019,13:00,0.107654,R,mgm-3,14.925,R,ugm-3 (FIDAS),4.09441,R,ugm-3,24.59732,R,ugm-3,30.87532,R,ugm-3,41.41078,R,ugm-3,8.986,R,ugm-3 (Ref.eq),3.65156,R,ugm-3,0.7,R,ugm-3,0.2,R,ugm-3
133,06-01-2019,14:00,0.093106,R,mgm-3,15.45,R,ugm-3 (FIDAS),2.0294,R,ugm-3,20.43351,R,ugm-3,23.54521,R,ugm-3,45.15271,R,ugm-3,8.656,R,ugm-3 (Ref.eq),3.11904,R,ugm-3,0.7,R,ugm-3,0.3,R,ugm-3
134,06-01-2019,15:00,0.101834,R,mgm-3,16.075,R,ugm-3 (FIDAS),1.9582,R,ugm-3,24.70752,R,ugm-3,27.71005,R,ugm-3,40.21336,R,ugm-3,9.599,R,ugm-3 (Ref.eq),3.42333,R,ugm-3,0.8,R,ugm-3,0.4,R,ugm-3
135,06-01-2019,16:00,0.110563,R,mgm-3,17.7,R,ugm-3 (FIDAS),1.88699,R,ugm-3,29.64792,R,ugm-3,32.54126,R,ugm-3,33.62755,R,ugm-3,10.259,R,ugm-3 (Ref.eq),3.34726,R,ugm-3,0.9,R,ugm-3,0.6,R,ugm-3
136,06-01-2019,17:00,0.136749,R,mgm-3,18.375,R,ugm-3 (FIDAS),1.63776,R,ugm-3,33.75065,R,ugm-3,36.26185,R,ugm-3,28.33894,R,ugm-3,10.943,R,ugm-3 (Ref.eq),3.04296,R,ugm-3,1.1,R,ugm-3,0.7,R,ugm-3
137,06-01-2019,18:00,0.142568,R,mgm-3,19.575,R,ugm-3 (FIDAS),1.92259,R,ugm-3,34.92432,R,ugm-3,37.87225,R,ugm-3,24.09808,R,ugm-3,12.995,R,ugm-3 (Ref.eq),3.19511,R,ugm-3,1.2,R,ugm-3,0.9,R,ugm-3
138,06-01-2019,19:00,0.160025,R,mgm-3,22.175,R,ugm-3 (FIDAS),2.77708,R,ugm-3,42.27699,R,ugm-3,46.53511,R,ugm-3,18.26066,R,ugm-3,14.623,R,ugm-3 (Ref.eq),,,,1.4,R,ugm-3,0.9,R,ugm-3
139,06-01-2019,20:00,0.203669,R,mgm-3,25.275,R,ugm-3 (FIDAS),5.66096,R,ugm-3,51.34916,R,ugm-3,60.02918,R,ugm-3,7.08474,R,ugm-3,17.547,R,ugm-3 (Ref.eq),,,,1.8,R,ugm-3,1.3,R,ugm-3
140,06-01-2019,21:00,0.19203,R,mgm-3,25.0,R,ugm-3 (FIDAS),4.13001,R,ugm-3,50.14259,R,ugm-3,56.47519,R,ugm-3,8.48173,R,ugm-3,15.778,R,ugm-3 (Ref.eq),2.89082,R,ugm-3,1.8,R,ugm-3,1.2,R,ugm-3
141,06-01-2019,22:00,0.171664,R,mgm-3,24.675,R,ugm-3 (FIDAS),1.63776,R,ugm-3,47.24472,R,ugm-3,49.75592,R,ugm-3,10.72689,R,ugm-3,15.425,R,ugm-3 (Ref.eq),2.28222,R,ugm-3,1.7,R,ugm-3,1.2,R,ugm-3
142,06-01-2019,23:00,0.180392,R,mgm-3,25.4,R,ugm-3 (FIDAS),2.31423,R,ugm-3,47.15151,R,ugm-3,50.69995,R,ugm-3,10.12818,R,ugm-3,15.943,R,ugm-3 (Ref.eq),3.27119,R,ugm-3,1.6,R,ugm-3,1.3,R,ugm-3
143,06-01-2019,24:00,0.194939,R,mgm-3,24.075,R,ugm-3 (FIDAS),5.23372,R,ugm-3,52.33744,R,ugm-3,60.36237,R,ugm-3,5.38839,R,ugm-3,15.094,R,ugm-3 (Ref.eq),3.04296,R,ugm-3,1.5,R,ugm-3,1.4,R,ugm-3
144,07-01-2019,01:00,0.252445,R,mgm-3,22.975,R,ugm-3 (FIDAS),3.60626,R,ugm-3,50.58157,R,ugm-3,56.11109,R,ugm-3,6.78538,R,ugm-3,14.693,R,ugm-3 (Ref.eq),1.21671,R,ugm-3,1.7,R,ugm-3,1.2,R,ugm-3
145,07-01-2019,02:00,0.233026,R,mgm-3,20.65,R,ugm-3 (FIDAS),2.75215,R,ugm-3,50.18636,R,ugm-3,54.40626,R,ugm-3,4.72316,R,ugm-3,13.467,R,ugm-3 (Ref.eq),1.21671,R,ugm-3,1.5,R,ugm-3,0.9,R,ugm-3
146,07-01-2019,03:00,0.218462,R,mgm-3,18.225,R,ugm-3 (FIDAS),3.06058,R,ugm-3,46.72999,R,ugm-3,51.42281,R,ugm-3,9.03054,R,ugm-3,11.274,R,ugm-3 (Ref.eq),1.82506,R,ugm-3,1.4,R,ugm-3,0.7,R,ugm-3
147,07-01-2019,04:00,0.15438,R,mgm-3,12.4,R,ugm-3 (FIDAS),3.34529,R,ugm-3,47.90562,R,ugm-3,53.03499,R,ugm-3,13.77033,R,ugm-3,7.665,R,ugm-3 (Ref.eq),1.29275,R,ugm-3,1.2,R,ugm-3,0.4,R,ugm-3
148,07-01-2019,05:00,0.13399,R,mgm-3,13.925,R,ugm-3 (FIDAS),0.42706,R,ugm-3,21.4709,R,ugm-3,22.12571,R,ugm-3,39.81422,R,ugm-3,7.854,R,ugm-3 (Ref.eq),0.98857,R,ugm-3,0.5,R,ugm-3,0.4,R,ugm-3
149,07-01-2019,06:00,0.125252,R,mgm-3,17.1,R,ugm-3 (FIDAS),0.35588,R,ugm-3,24.47083,R,ugm-3,25.0165,R,ugm-3,39.46497,R,ugm-3,9.646,R,ugm-3 (Ref.eq),1.21671,R,ugm-3,0.7,R,ugm-3,0.2,R,ugm-3
150,07-01-2019,07:00,0.139816,R,mgm-3,17.275,R,ugm-3 (FIDAS),1.45911,R,ugm-3,33.28616,R,ugm-3,35.52344,R,ugm-3,30.43443,R,ugm-3,9.976,R,ugm-3 (Ref.eq),0.60835,R,ugm-3,0.7,R,ugm-3,0.3,R,ugm-3
151,07-01-2019,08:00,0.15438,R,mgm-3,17.0,R,ugm-3 (FIDAS),3.3097,R,ugm-3,42.84571,R,ugm-3,47.9205,R,ugm-3,24.29765,R,ugm-3,9.458,R,ugm-3 (Ref.eq),1.36879,R,ugm-3,0.8,R,ugm-3,0.2,R,ugm-3
152,07-01-2019,09:00,0.224288,R,mgm-3,17.35,R,ugm-3 (FIDAS),8.32762,R,ugm-3,52.88558,R,ugm-3,65.65443,R,ugm-3,18.06109,R,ugm-3,9.811,R,ugm-3 (Ref.eq),0.83649,R,ugm-3,1.1,R,ugm-3,0.3,R,ugm-3
153,07-01-2019,10:00,0.198072,R,mgm-3,21.3,R,ugm-3 (FIDAS),7.68704,R,ugm-3,55.3132,R,ugm-3,67.09982,R,ugm-3,17.86152,R,ugm-3,10.731,R,ugm-3 (Ref.eq),0.98857,R,ugm-3,1.3,R,ugm-3,0.3,R,ugm-3
154,07-01-2019,11:00,0.163118,R,mgm-3,18.65,R,ugm-3 (FIDAS),5.76528,R,ugm-3,43.30555,R,ugm-3,52.14551,R,ugm-3,28.53851,R,ugm-3,9.835,R,ugm-3 (Ref.eq),1.36879,R,ugm-3,1.0,R,ugm-3,0.3,R,ugm-3
155,07-01-2019,12:00,0.139816,R,mgm-3,17.0,R,ugm-3 (FIDAS),4.37734,R,ugm-3,32.59188,R,ugm-3,39.30371,R,ugm-3,35.52346,R,ugm-3,9.67,R,ugm-3 (Ref.eq),0.98857,R,ugm-3,0.9,R,ugm-3,0.3,R,ugm-3
156,07-01-2019,13:00,0.151467,R,mgm-3,17.55,R,ugm-3 (FIDAS),4.23499,R,ugm-3,34.75588,R,ugm-3,41.24944,R,ugm-3,34.47572,R,ugm-3,11.344,R,ugm-3 (Ref.eq),0.91253,R,ugm-3,0.9,R,ugm-3,0.3,R,ugm-3
157,07-01-2019,14:00,0.157293,R,mgm-3,12.475,R,ugm-3 (FIDAS),2.20646,R,ugm-3,31.75109,R,ugm-3,35.13429,R,ugm-3,39.31529,R,ugm-3,8.184,R,ugm-3 (Ref.eq),1.14066,R,ugm-3,0.8,R,ugm-3,0.2,R,ugm-3
158,07-01-2019,15:00,0.157293,R,mgm-3,8.875,R,ugm-3 (FIDAS),1.60147,R,ugm-3,31.40012,R,ugm-3,33.85567,R,ugm-3,39.2654,R,ugm-3,5.873,R,ugm-3 (Ref.eq),0.76044,R,ugm-3,0.8,R,ugm-3,0.1,R,ugm-3
159,07-01-2019,16:00,0.160206,R,mgm-3,7.05,R,ugm-3 (FIDAS),1.45911,R,ugm-3,36.17696,R,ugm-3,38.41423,R,ugm-3,34.72518,R,ugm-3,4.67,R,ugm-3 (Ref.eq),0.91253,R,ugm-3,0.9,R,ugm-3,0.3,R,ugm-3
160,07-01-2019,17:00,0.186421,R,mgm-3,8.225,R,ugm-3 (FIDAS),2.13529,R,ugm-3,42.53394,R,ugm-3,45.808,R,ugm-3,27.19141,R,ugm-3,5.613,R,ugm-3 (Ref.eq),0.6844,R,ugm-3,1.1,R,ugm-3,0.3,R,ugm-3
161,07-01-2019,18:00,0.166031,R,mgm-3,12.2,R,ugm-3 (FIDAS),1.35235,R,ugm-3,40.45448,R,ugm-3,42.52806,R,ugm-3,32.23056,R,ugm-3,7.594,R,ugm-3 (Ref.eq),1.21671,R,ugm-3,1.1,R,ugm-3,0.2,R,ugm-3
162,07-01-2019,19:00,0.131077,R,mgm-3,12.3,R,ugm-3 (FIDAS),0.49823,R,ugm-3,21.91768,R,ugm-3,22.68163,R,ugm-3,48.79487,R,ugm-3,7.382,R,ugm-3 (Ref.eq),0.60835,R,ugm-3,0.6,R,ugm-3,0.2,R,ugm-3
163,07-01-2019,20:00,0.128164,R,mgm-3,11.7,R,ugm-3 (FIDAS),0.605,R,ugm-3,19.58588,R,ugm-3,20.51353,R,ugm-3,50.89035,R,ugm-3,6.934,R,ugm-3 (Ref.eq),0.30418,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
164,07-01-2019,21:00,0.125252,R,mgm-3,11.225,R,ugm-3 (FIDAS),0.39147,R,ugm-3,17.96756,R,ugm-3,18.56781,R,ugm-3,50.5411,R,ugm-3,6.627,R,ugm-3 (Ref.eq),0.38022,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
165,07-01-2019,22:00,0.125252,R,mgm-3,9.95,R,ugm-3 (FIDAS),0.24912,R,ugm-3,18.74175,R,ugm-3,19.12373,R,ugm-3,45.55185,R,ugm-3,5.826,R,ugm-3 (Ref.eq),0.30418,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
166,07-01-2019,23:00,0.13399,R,mgm-3,6.45,R,ugm-3 (FIDAS),0.64059,R,ugm-3,22.19974,R,ugm-3,23.18196,R,ugm-3,42.15916,R,ugm-3,4.481,R,ugm-3 (Ref.eq),0.38022,R,ugm-3,0.5,R,ugm-3,0.1,R,ugm-3
167,07-01-2019,24:00,0.087385,R,mgm-3,8.925,R,ugm-3 (FIDAS),0.46265,R,ugm-3,12.74394,R,ugm-3,13.45332,R,ugm-3,60.22025,R,ugm-3,4.693,R,ugm-3 (Ref.eq),0.60835,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
168,08-01-2019,01:00,0.089427,R,mgm-3,13.0,R,ugm-3 (FIDAS),0.61659,R,ugm-3,16.56681,R,ugm-3,17.51224,R,ugm-3,60.00405,R,ugm-3,5.59,R,ugm-3 (Ref.eq),1.41893,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
169,08-01-2019,02:00,0.085538,R,mgm-3,10.2,R,ugm-3 (FIDAS),0.33201,R,ugm-3,20.11975,R,ugm-3,20.62883,R,ugm-3,55.08132,R,ugm-3,5.024,R,ugm-3 (Ref.eq),1.72299,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
170,08-01-2019,03:00,0.081651,R,mgm-3,9.925,R,ugm-3 (FIDAS),0.42687,R,ugm-3,20.77199,R,ugm-3,21.42652,R,ugm-3,54.33293,R,ugm-3,4.859,R,ugm-3 (Ref.eq),1.74833,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
171,08-01-2019,04:00,0.078735,R,mgm-3,10.9,R,ugm-3 (FIDAS),0.71146,R,ugm-3,21.3374,R,ugm-3,22.42828,R,ugm-3,53.58455,R,ugm-3,5.047,R,ugm-3 (Ref.eq),2.05238,R,ugm-3,0.4,R,ugm-3,0.0,R,ugm-3
172,08-01-2019,05:00,0.087483,R,mgm-3,9.725,R,ugm-3 (FIDAS),0.42687,R,ugm-3,24.66773,R,ugm-3,25.32225,R,ugm-3,47.09852,R,ugm-3,4.929,R,ugm-3 (Ref.eq),1.67231,R,ugm-3,0.3,R,ugm-3,0.1,R,ugm-3
173,08-01-2019,06:00,0.096232,R,mgm-3,11.05,R,ugm-3 (FIDAS),0.92489,R,ugm-3,28.02245,R,ugm-3,29.4406,R,ugm-3,44.95314,R,ugm-3,4.764,R,ugm-3 (Ref.eq),1.97637,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
174,08-01-2019,07:00,0.084567,R,mgm-3,9.025,R,ugm-3 (FIDAS),1.35176,R,ugm-3,16.0703,R,ugm-3,18.14298,R,ugm-3,57.42627,R,ugm-3,4.623,R,ugm-3 (Ref.eq),1.44427,R,ugm-3,0.3,R,ugm-3,0.0,R,ugm-3
175,08-01-2019,08:00,0.104979,R,mgm-3,8.85,R,ugm-3 (FIDAS),2.41895,R,ugm-3,25.28637,R,ugm-3,28.99537,R,ugm-3,46.49981,R,ugm-3,4.835,R,ugm-3 (Ref.eq),1.36825,R,ugm-3,0.5,R,ugm-3,0.0,R,ugm-3
176,08-01-2019,09:00,0.15747,R,mgm-3,11.825,R,ugm-3 (FIDAS),3.23712,R,ugm-3,33.60423,R,ugm-3,38.56774,R,ugm-3,38.31744,R,ugm-3,5.637,R,ugm-3 (Ref.eq),1.0642,R,ugm-3,0.7,R,ugm-3,0.0,R,ugm-3
177,08-01-2019,10:00,0.116644,R,mgm-3,17.775,R,ugm-3 (FIDAS),3.77071,R,ugm-3,29.55818,R,ugm-3,35.33985,R,ugm-3,44.15486,R,ugm-3,8.019,R,ugm-3 (Ref.eq),1.14021,R,ugm-3,0.7,R,ugm-3,0.0,R,ugm-3
