,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Ozone,status.4,unit.4,PM<sub>2.5</sub> particulate matter (Hourly measured),status.5,unit.5
131,06-01-2019,12:00,19.005,R,ugm-3 (FIDAS),12.14091,R,ugm-3,37.53721,R,ugm-3,56.15301,R,ugm-3,23.00044,R,ugm-3,12.731,R,ugm-3 (Ref.eq)
132,06-01-2019,13:00,17.33,R,ugm-3 (FIDAS),11.40136,R,ugm-3,32.05953,R,ugm-3,49.54137,R,ugm-3,30.88346,R,ugm-3,9.197,R,ugm-3 (Ref.eq)
133,06-01-2019,14:00,20.243,R,ugm-3 (FIDAS),8.68969,R,ugm-3,30.01896,R,ugm-3,43.34296,R,ugm-3,34.77507,R,ugm-3,9.974,R,ugm-3 (Ref.eq)
134,06-01-2019,15:00,19.668,R,ugm-3 (FIDAS),11.2781,R,ugm-3,41.01813,R,ugm-3,58.31097,R,ugm-3,20.55571,R,ugm-3,10.403,R,ugm-3 (Ref.eq)
135,06-01-2019,16:00,19.05,R,ugm-3 (FIDAS),9.1519,R,ugm-3,44.27825,R,ugm-3,58.31097,R,ugm-3,15.76603,R,ugm-3,10.026,R,ugm-3 (Ref.eq)
136,06-01-2019,17:00,20.763,R,ugm-3 (FIDAS),18.70439,R,ugm-3,55.34323,R,ugm-3,84.0229,R,ugm-3,3.89162,R,ugm-3,11.717,R,ugm-3 (Ref.eq)
137,06-01-2019,18:00,22.405,R,ugm-3 (FIDAS),20.83059,R,ugm-3,61.22002,R,ugm-3,93.15982,R,ugm-3,3.04344,R,ugm-3,12.323,R,ugm-3 (Ref.eq)
138,06-01-2019,19:00,24.543,R,ugm-3 (FIDAS),29.70516,R,ugm-3,61.98366,R,ugm-3,107.53095,R,ugm-3,2.14538,R,ugm-3,14.087,R,ugm-3 (Ref.eq)
139,06-01-2019,20:00,26.625,R,ugm-3 (FIDAS),12.35661,R,ugm-3,55.25074,R,ugm-3,74.19727,R,ugm-3,9.72904,R,ugm-3,14.738,R,ugm-3 (Ref.eq)
140,06-01-2019,21:00,25.47,R,ugm-3 (FIDAS),4.6838,R,ugm-3,44.51761,R,ugm-3,51.69934,R,ugm-3,14.6185,R,ugm-3,15.012,R,ugm-3 (Ref.eq)
141,06-01-2019,22:00,25.873,R,ugm-3 (FIDAS),6.34778,R,ugm-3,38.52264,R,ugm-3,48.25577,R,ugm-3,15.71614,R,ugm-3,15.627,R,ugm-3 (Ref.eq)
142,06-01-2019,23:00,24.5,R,ugm-3 (FIDAS),13.12697,R,ugm-3,46.67735,R,ugm-3,66.80509,R,ugm-3,4.73979,R,ugm-3,15.151,R,ugm-3 (Ref.eq)
143,06-01-2019,24:00,23.04,R,ugm-3 (FIDAS),18.92009,R,ugm-3,50.14559,R,ugm-3,79.156,R,ugm-3,1.64645,R,ugm-3,14.618,R,ugm-3 (Ref.eq)
144,07-01-2019,01:00,22.85,R,ugm-3 (FIDAS),3.69774,R,ugm-3,44.65212,R,ugm-3,50.32191,R,ugm-3,4.52359,R,ugm-3,14.71,R,ugm-3 (Ref.eq)
145,07-01-2019,02:00,22.3,R,ugm-3 (FIDAS),0.69846,R,ugm-3,28.74263,R,ugm-3,29.81359,R,ugm-3,17.42911,R,ugm-3,14.571,R,ugm-3 (Ref.eq)
146,07-01-2019,03:00,21.52,R,ugm-3 (FIDAS),1.17095,R,ugm-3,25.66123,R,ugm-3,27.45666,R,ugm-3,14.36904,R,ugm-3,14.002,R,ugm-3 (Ref.eq)
147,07-01-2019,04:00,21.29,R,ugm-3 (FIDAS),0.58548,R,ugm-3,24.81421,R,ugm-3,25.71193,R,ugm-3,17.91141,R,ugm-3,14.123,R,ugm-3 (Ref.eq)
148,07-01-2019,05:00,17.35,R,ugm-3 (FIDAS),0.6471,R,ugm-3,17.92442,R,ugm-3,18.91663,R,ugm-3,35.62325,R,ugm-3,9.875,R,ugm-3 (Ref.eq)
149,07-01-2019,06:00,18.608,R,ugm-3 (FIDAS),0.95525,R,ugm-3,28.05811,R,ugm-3,29.5228,R,ugm-3,30.78367,R,ugm-3,10.672,R,ugm-3 (Ref.eq)
150,07-01-2019,07:00,17.325,R,ugm-3 (FIDAS),3.88263,R,ugm-3,48.08768,R,ugm-3,54.04096,R,ugm-3,16.76388,R,ugm-3,10.184,R,ugm-3 (Ref.eq)
151,07-01-2019,08:00,17.198,R,ugm-3 (FIDAS),7.82688,R,ugm-3,60.95654,R,ugm-3,72.95759,R,ugm-3,12.87227,R,ugm-3,9.66,R,ugm-3 (Ref.eq)
152,07-01-2019,09:00,18.438,R,ugm-3 (FIDAS),1.84887,R,ugm-3,29.67233,R,ugm-3,32.50722,R,ugm-3,40.86196,R,ugm-3,10.127,R,ugm-3 (Ref.eq)
153,07-01-2019,10:00,16.75,R,ugm-3 (FIDAS),2.49597,R,ugm-3,29.00151,R,ugm-3,32.82862,R,ugm-3,35.82282,R,ugm-3,9.173,R,ugm-3 (Ref.eq)
154,07-01-2019,11:00,18.275,R,ugm-3 (FIDAS),2.21864,R,ugm-3,20.33574,R,ugm-3,23.73762,R,ugm-3,40.46282,R,ugm-3,10.038,R,ugm-3 (Ref.eq)
155,07-01-2019,12:00,17.193,R,ugm-3 (FIDAS),2.00294,R,ugm-3,17.59023,R,ugm-3,20.66137,R,ugm-3,41.76002,R,ugm-3,11.035,R,ugm-3 (Ref.eq)
156,07-01-2019,13:00,14.143,R,ugm-3 (FIDAS),2.00294,R,ugm-3,19.15132,R,ugm-3,22.22245,R,ugm-3,43.60605,R,ugm-3,9.889,R,ugm-3 (Ref.eq)
157,07-01-2019,14:00,9.526,R,ugm-3 (FIDAS),1.07851,R,ugm-3,16.94155,R,ugm-3,18.59523,R,ugm-3,48.34583,R,ugm-3,6.729,R,ugm-3 (Ref.eq)
158,07-01-2019,15:00,6.162,R,ugm-3 (FIDAS),1.14014,R,ugm-3,16.98479,R,ugm-3,18.73297,R,ugm-3,47.39788,R,ugm-3,4.522,R,ugm-3 (Ref.eq)
159,07-01-2019,16:00,6.472,R,ugm-3 (FIDAS),1.50991,R,ugm-3,19.26449,R,ugm-3,21.57965,R,ugm-3,44.40433,R,ugm-3,4.84,R,ugm-3 (Ref.eq)
160,07-01-2019,17:00,9.312,R,ugm-3 (FIDAS),0.86281,R,ugm-3,19.38433,R,ugm-3,20.70728,R,ugm-3,44.10497,R,ugm-3,6.513,R,ugm-3 (Ref.eq)
161,07-01-2019,18:00,12.51,R,ugm-3 (FIDAS),1.14014,R,ugm-3,23.5046,R,ugm-3,25.25278,R,ugm-3,42.6082,R,ugm-3,8.059,R,ugm-3 (Ref.eq)
162,07-01-2019,19:00,11.908,R,ugm-3 (FIDAS),1.20177,R,ugm-3,20.24203,R,ugm-3,22.08471,R,ugm-3,48.14626,R,ugm-3,6.947,R,ugm-3 (Ref.eq)
163,07-01-2019,20:00,11.613,R,ugm-3 (FIDAS),0.80118,R,ugm-3,17.87183,R,ugm-3,19.10029,R,ugm-3,46.00089,R,ugm-3,6.914,R,ugm-3 (Ref.eq)
164,07-01-2019,21:00,10.508,R,ugm-3 (FIDAS),1.01688,R,ugm-3,20.89283,R,ugm-3,22.45202,R,ugm-3,43.00734,R,ugm-3,6.656,R,ugm-3 (Ref.eq)
165,07-01-2019,22:00,8.207,R,ugm-3 (FIDAS),0.83199,R,ugm-3,15.89619,R,ugm-3,17.17189,R,ugm-3,45.60175,R,ugm-3,5.018,R,ugm-3 (Ref.eq)
166,07-01-2019,23:00,6.189,R,ugm-3 (FIDAS),1.14014,R,ugm-3,16.34199,R,ugm-3,18.09018,R,ugm-3,44.05508,R,ugm-3,4.442,R,ugm-3 (Ref.eq)
167,07-01-2019,24:00,9.277,R,ugm-3 (FIDAS),1.44828,R,ugm-3,13.34423,R,ugm-3,15.5649,R,ugm-3,55.231,R,ugm-3,4.832,R,ugm-3 (Ref.eq)
168,08-01-2019,01:00,10.226,R,ugm-3 (FIDAS),1.02715,R,ugm-3,11.5259,R,ugm-3,13.10084,R,ugm-3,60.20362,R,ugm-3,5.076,R,ugm-3 (Ref.eq)
169,08-01-2019,02:00,9.602,R,ugm-3 (FIDAS),1.15041,R,ugm-3,12.31641,R,ugm-3,14.08034,R,ugm-3,60.80233,R,ugm-3,4.684,R,ugm-3 (Ref.eq)
170,08-01-2019,03:00,8.532,R,ugm-3 (FIDAS),0.80118,R,ugm-3,5.24544,R,ugm-3,6.4739,R,ugm-3,65.80821,R,ugm-3,4.439,R,ugm-3 (Ref.eq)
171,08-01-2019,04:00,8.849,R,ugm-3 (FIDAS),1.07851,R,ugm-3,10.37582,R,ugm-3,12.02951,R,ugm-3,56.72777,R,ugm-3,4.731,R,ugm-3 (Ref.eq)
172,08-01-2019,05:00,9.063,R,ugm-3 (FIDAS),0.80118,R,ugm-3,6.53104,R,ugm-3,7.75949,R,ugm-3,61.91659,R,ugm-3,4.493,R,ugm-3 (Ref.eq)
173,08-01-2019,06:00,8.962,R,ugm-3 (FIDAS),1.20177,R,ugm-3,9.54403,R,ugm-3,11.38671,R,ugm-3,55.82971,R,ugm-3,4.494,R,ugm-3 (Ref.eq)
174,08-01-2019,07:00,9.722,R,ugm-3 (FIDAS),6.03964,R,ugm-3,29.53681,R,ugm-3,38.79746,R,ugm-3,37.2697,R,ugm-3,4.654,R,ugm-3 (Ref.eq)
175,08-01-2019,08:00,10.786,R,ugm-3 (FIDAS),10.66181,R,ugm-3,44.5802,R,ugm-3,60.92808,R,ugm-3,22.6512,R,ugm-3,5.019,R,ugm-3 (Ref.eq)
176,08-01-2019,09:00,11.503,R,ugm-3 (FIDAS),14.20548,R,ugm-3,48.3754,R,ugm-3,70.15683,R,ugm-3,22.6013,R,ugm-3,5.356,R,ugm-3 (Ref.eq)
177,08-01-2019,10:00,16.868,R,ugm-3 (FIDAS),12.17172,R,ugm-3,38.68373,R,ugm-3,57.34678,R,ugm-3,33.37808,R,ugm-3,7.245,R,ugm-3 (Ref.eq)
178,08-01-2019,11:00,21.865,R,ugm-3 (FIDAS),8.10421,R,ugm-3,24.94784,R,ugm-3,37.37412,R,ugm-3,43.10712,R,ugm-3,10.255,R,ugm-3 (Ref.eq)
179,08-01-2019,12:00,25.005,R,ugm-3 (FIDAS),7.33385,R,ugm-3,18.78278,R,ugm-3,30.02786,R,ugm-3,46.99874,R,ugm-3,12.092,R,ugm-3 (Ref.eq)
180,08-01-2019,13:00,20.868,R,ugm-3 (FIDAS),6.25534,R,ugm-3,20.43647,R,ugm-3,30.02786,R,ugm-3,47.64734,R,ugm-3,10.828,R,ugm-3 (Ref.eq)
181,08-01-2019,14:00,20.81,R,ugm-3 (FIDAS),5.60824,R,ugm-3,20.189,R,ugm-3,28.78817,R,ugm-3,48.89465,R,ugm-3,10.278,R,ugm-3 (Ref.eq)
182,08-01-2019,15:00,19.425,R,ugm-3 (FIDAS),6.3786,R,ugm-3,22.86458,R,ugm-3,32.64496,R,ugm-3,46.79917,R,ugm-3,9.606,R,ugm-3 (Ref.eq)
183,08-01-2019,16:00,20.09,R,ugm-3 (FIDAS),8.75131,R,ugm-3,33.55168,R,ugm-3,46.97018,R,ugm-3,34.02669,R,ugm-3,9.507,R,ugm-3 (Ref.eq)
184,08-01-2019,17:00,25.875,R,ugm-3 (FIDAS),19.19742,R,ugm-3,63.58644,R,ugm-3,93.02207,R,ugm-3,10.27786,R,ugm-3,12.229,R,ugm-3 (Ref.eq)
185,08-01-2019,18:00,29.863,R,ugm-3 (FIDAS),10.78507,R,ugm-3,52.51801,R,ugm-3,69.05489,R,ugm-3,19.20861,R,ugm-3,16.576,R,ugm-3 (Ref.eq)
186,08-01-2019,19:00,28.63,R,ugm-3 (FIDAS),11.0624,R,ugm-3,54.29666,R,ugm-3,71.25877,R,ugm-3,18.01119,R,ugm-3,16.203,R,ugm-3 (Ref.eq)
187,08-01-2019,20:00,29.03,R,ugm-3 (FIDAS),10.93914,R,ugm-3,54.16425,R,ugm-3,70.93737,R,ugm-3,14.6684,R,ugm-3,16.953,R,ugm-3 (Ref.eq)
188,08-01-2019,21:00,23.188,R,ugm-3 (FIDAS),7.98095,R,ugm-3,41.34453,R,ugm-3,53.58182,R,ugm-3,23.74883,R,ugm-3,13.226,R,ugm-3 (Ref.eq)
189,08-01-2019,22:00,21.528,R,ugm-3 (FIDAS),6.19371,R,ugm-3,40.04448,R,ugm-3,49.54137,R,ugm-3,18.6598,R,ugm-3,12.936,R,ugm-3 (Ref.eq)
190,08-01-2019,23:00,21.835,R,ugm-3 (FIDAS),4.8995,R,ugm-3,39.50363,R,ugm-3,47.01609,R,ugm-3,17.06324,R,ugm-3,13.078,R,ugm-3 (Ref.eq)
191,08-01-2019,24:00,18.748,R,ugm-3 (FIDAS),4.4681,R,ugm-3,37.54799,R,ugm-3,44.39899,R,ugm-3,19.60775,R,ugm-3,11.892,R,ugm-3 (Ref.eq)
192,09-01-2019,01:00,14.598,R,ugm-3 (FIDAS),2.21864,R,ugm-3,31.92142,R,ugm-3,35.32329,R,ugm-3,23.74883,R,ugm-3,9.43,R,ugm-3 (Ref.eq)
193,09-01-2019,02:00,11.97,R,ugm-3 (FIDAS),4.23186,R,ugm-3,31.46694,R,ugm-3,37.9557,R,ugm-3,27.80675,R,ugm-3,7.842,R,ugm-3 (Ref.eq)
194,09-01-2019,03:00,9.958,R,ugm-3 (FIDAS),1.17095,R,ugm-3,21.3453,R,ugm-3,23.14073,R,ugm-3,31.2826,R,ugm-3,6.845,R,ugm-3 (Ref.eq)
195,09-01-2019,04:00,9.142,R,ugm-3 (FIDAS),0.67792,R,ugm-3,13.1021,R,ugm-3,14.14156,R,ugm-3,44.45422,R,ugm-3,6.016,R,ugm-3 (Ref.eq)
196,09-01-2019,05:00,9.6,R,ugm-3 (FIDAS),0.98606,R,ugm-3,13.13467,R,ugm-3,14.64662,R,ugm-3,45.30239,R,ugm-3,5.923,R,ugm-3 (Ref.eq)
197,09-01-2019,06:00,10.503,R,ugm-3 (FIDAS),1.50991,R,ugm-3,16.92287,R,ugm-3,19.23803,R,ugm-3,44.25465,R,ugm-3,5.882,R,ugm-3 (Ref.eq)
198,09-01-2019,07:00,11.384,R,ugm-3 (FIDAS),3.38959,R,ugm-3,26.85078,R,ugm-3,32.04808,R,ugm-3,34.17636,R,ugm-3,5.893,R,ugm-3 (Ref.eq)
199,09-01-2019,08:00,11.077,R,ugm-3 (FIDAS),7.39548,R,ugm-3,41.32396,R,ugm-3,52.66353,R,ugm-3,23.05034,R,ugm-3,5.788,R,ugm-3 (Ref.eq)
200,09-01-2019,09:00,9.312,R,ugm-3 (FIDAS),8.81294,R,ugm-3,38.41592,R,ugm-3,51.92891,R,ugm-3,27.64045,R,ugm-3,5.266,R,ugm-3 (Ref.eq)
201,09-01-2019,10:00,10.389,R,ugm-3 (FIDAS),6.31697,R,ugm-3,30.85631,R,ugm-3,40.5422,R,ugm-3,38.51701,R,ugm-3,5.46,R,ugm-3 (Ref.eq)
202,09-01-2019,11:00,12.048,R,ugm-3 (FIDAS),7.48792,R,ugm-3,24.42355,R,ugm-3,35.90487,R,ugm-3,42.40863,R,ugm-3,5.869,R,ugm-3 (Ref.eq)
203,09-01-2019,12:00,12.45,R,ugm-3 (FIDAS),7.95014,R,ugm-3,25.82688,R,ugm-3,38.01692,R,ugm-3,43.85551,R,ugm-3,5.934,R,ugm-3 (Ref.eq)
204,09-01-2019,13:00,13.793,R,ugm-3 (FIDAS),6.77919,R,ugm-3,23.58187,R,ugm-3,33.97647,R,ugm-3,47.74712,R,ugm-3,5.833,R,ugm-3 (Ref.eq)
205,09-01-2019,14:00,13.953,R,ugm-3 (FIDAS),6.53267,R,ugm-3,21.43457,R,ugm-3,31.45119,R,ugm-3,48.19616,R,ugm-3,6.838,R,ugm-3 (Ref.eq)
206,09-01-2019,15:00,13.84,R,ugm-3 (FIDAS),5.39253,R,ugm-3,27.49869,R,ugm-3,35.76713,R,ugm-3,44.70368,R,ugm-3,6.58,R,ugm-3 (Ref.eq)
207,09-01-2019,16:00,13.638,R,ugm-3 (FIDAS),5.82394,R,ugm-3,32.71422,R,ugm-3,41.64414,R,ugm-3,44.00519,R,ugm-3,6.185,R,ugm-3 (Ref.eq)
208,09-01-2019,17:00,15.618,R,ugm-3 (FIDAS),5.82394,R,ugm-3,36.15778,R,ugm-3,45.0877,R,ugm-3,37.9183,R,ugm-3,6.998,R,ugm-3 (Ref.eq)
209,09-01-2019,18:00,16.715,R,ugm-3 (FIDAS),10.50774,R,ugm-3,52.62185,R,ugm-3,68.73349,R,ugm-3,20.05679,R,ugm-3,8.644,R,ugm-3 (Ref.eq)
210,09-01-2019,19:00,14.05,R,ugm-3 (FIDAS),12.01765,R,ugm-3,54.39304,R,ugm-3,72.81985,R,ugm-3,17.16302,R,ugm-3,8.352,R,ugm-3 (Ref.eq)
211,09-01-2019,20:00,12.01,R,ugm-3 (FIDAS),6.50186,R,ugm-3,40.62802,R,ugm-3,50.5974,R,ugm-3,27.34109,R,ugm-3,7.516,R,ugm-3 (Ref.eq)
212,09-01-2019,21:00,12.775,R,ugm-3 (FIDAS),6.25534,R,ugm-3,45.45968,R,ugm-3,55.05107,R,ugm-3,20.50582,R,ugm-3,8.503,R,ugm-3 (Ref.eq)
213,09-01-2019,22:00,13.415,R,ugm-3 (FIDAS),3.91344,R,ugm-3,34.35802,R,ugm-3,40.35854,R,ugm-3,29.43658,R,ugm-3,9.402,R,ugm-3 (Ref.eq)
214,09-01-2019,23:00,13.955,R,ugm-3 (FIDAS),3.29715,R,ugm-3,25.06413,R,ugm-3,30.11968,R,ugm-3,34.77507,R,ugm-3,10.16,R,ugm-3 (Ref.eq)
215,09-01-2019,24:00,15.755,R,ugm-3 (FIDAS),2.83493,R,ugm-3,30.27244,R,ugm-3,34.61927,R,ugm-3,28.18926,R,ugm-3,11.418,R,ugm-3 (Ref.eq)
216,10-01-2019,01:00,17.605,R,ugm-3 (FIDAS),2.75276,R,ugm-3,34.59192,R,ugm-3,38.81277,R,ugm-3,18.22739,R,ugm-3,12.998,R,ugm-3 (Ref.eq)
217,10-01-2019,02:00,20.91,R,ugm-3 (FIDAS),2.67059,R,ugm-3,39.43177,R,ugm-3,43.52662,R,ugm-3,14.36904,R,ugm-3,16.26,R,ugm-3 (Ref.eq)
218,10-01-2019,03:00,22.088,R,ugm-3 (FIDAS),2.52679,R,ugm-3,41.7184,R,ugm-3,45.59275,R,ugm-3,6.33635,R,ugm-3,17.453,R,ugm-3 (Ref.eq)
219,10-01-2019,04:00,23.275,R,ugm-3 (FIDAS),23.48064,R,ugm-3,48.34116,R,ugm-3,84.3443,R,ugm-3,2.09549,R,ugm-3,19.201,R,ugm-3 (Ref.eq)
220,10-01-2019,05:00,27.513,R,ugm-3 (FIDAS),12.14091,R,ugm-3,48.05155,R,ugm-3,66.66735,R,ugm-3,3.44258,R,ugm-3,22.738,R,ugm-3 (Ref.eq)
221,10-01-2019,06:00,32.67,R,ugm-3 (FIDAS),13.55837,R,ugm-3,47.76061,R,ugm-3,68.54983,R,ugm-3,3.64215,R,ugm-3,27.427,R,ugm-3 (Ref.eq)
222,10-01-2019,07:00,35.98,R,ugm-3 (FIDAS),20.61489,R,ugm-3,51.3119,R,ugm-3,82.92096,R,ugm-3,3.29291,R,ugm-3,30.394,R,ugm-3 (Ref.eq)
223,10-01-2019,08:00,36.638,R,ugm-3 (FIDAS),45.79032,R,ugm-3,58.71609,R,ugm-3,128.92694,R,ugm-3,1.19742,R,ugm-3,29.172,R,ugm-3 (Ref.eq)
224,10-01-2019,09:00,37.205,R,ugm-3 (FIDAS),61.78304,R,ugm-3,60.27351,R,ugm-3,155.00618,R,ugm-3,1.29721,R,ugm-3,28.814,R,ugm-3 (Ref.eq)
225,10-01-2019,10:00,34.043,R,ugm-3 (FIDAS),78.63856,R,ugm-3,61.97722,R,ugm-3,182.55467,R,ugm-3,1.79613,R,ugm-3,27.168,R,ugm-3 (Ref.eq)
226,10-01-2019,11:00,41.31,R,ugm-3 (FIDAS),73.67743,R,ugm-3,65.0846,R,ugm-3,178.05508,R,ugm-3,2.89377,R,ugm-3,31.727,R,ugm-3 (Ref.eq)
227,10-01-2019,12:00,36.295,R,ugm-3 (FIDAS),55.49689,R,ugm-3,60.45383,R,ugm-3,145.54786,R,ugm-3,4.98925,R,ugm-3,28.245,R,ugm-3 (Ref.eq)
228,10-01-2019,13:00,38.223,R,ugm-3 (FIDAS),48.90259,R,ugm-3,58.44361,R,ugm-3,133.42653,R,ugm-3,6.73549,R,ugm-3,28.271,R,ugm-3 (Ref.eq)
229,10-01-2019,14:00,33.6,R,ugm-3 (FIDAS),18.36543,R,ugm-3,49.25132,R,ugm-3,77.41126,R,ugm-3,16.21506,R,ugm-3,23.668,R,ugm-3 (Ref.eq)
230,10-01-2019,15:00,31.013,R,ugm-3 (FIDAS),24.31263,R,ugm-3,57.07474,R,ugm-3,94.35358,R,ugm-3,11.12603,R,ugm-3,18.833,R,ugm-3 (Ref.eq)
231,10-01-2019,16:00,29.178,R,ugm-3 (FIDAS),19.93697,R,ugm-3,57.08052,R,ugm-3,87.65012,R,ugm-3,7.93291,R,ugm-3,20.071,R,ugm-3 (Ref.eq)
232,10-01-2019,17:00,32.863,R,ugm-3 (FIDAS),22.00154,R,ugm-3,59.83782,R,ugm-3,93.57304,R,ugm-3,3.44258,R,ugm-3,23.316,R,ugm-3 (Ref.eq)
233,10-01-2019,18:00,29.173,R,ugm-3 (FIDAS),17.99566,R,ugm-3,60.88361,R,ugm-3,88.47657,R,ugm-3,2.24516,R,ugm-3,22.491,R,ugm-3 (Ref.eq)
234,10-01-2019,19:00,27.7,R,ugm-3 (FIDAS),26.3772,R,ugm-3,58.59235,R,ugm-3,99.03683,R,ugm-3,0.74839,R,ugm-3,21.156,R,ugm-3 (Ref.eq)
235,10-01-2019,20:00,27.563,R,ugm-3 (FIDAS),37.71693,R,ugm-3,57.78002,R,ugm-3,115.61184,R,ugm-3,0.44903,R,ugm-3,22.109,R,ugm-3 (Ref.eq)
236,10-01-2019,21:00,31.07,R,ugm-3 (FIDAS),35.43666,R,ugm-3,57.05229,R,ugm-3,111.38773,R,ugm-3,0.74839,R,ugm-3,23.535,R,ugm-3 (Ref.eq)
237,10-01-2019,22:00,29.03,R,ugm-3 (FIDAS),38.67218,R,ugm-3,52.64219,R,ugm-3,111.9387,R,ugm-3,0.74839,R,ugm-3,23.554,R,ugm-3 (Ref.eq)
238,10-01-2019,23:00,25.308,R,ugm-3 (FIDAS),42.7705,R,ugm-3,49.9854,R,ugm-3,115.56592,R,ugm-3,0.94796,R,ugm-3,22.696,R,ugm-3 (Ref.eq)
239,10-01-2019,24:00,20.538,R,ugm-3 (FIDAS),5.23846,R,ugm-3,34.34657,R,ugm-3,42.37876,R,ugm-3,15.71614,R,ugm-3,18.566,R,ugm-3 (Ref.eq)
240,11-01-2019,01:00,19.888,R,ugm-3 (FIDAS),2.75276,R,ugm-3,31.89829,R,ugm-3,36.11913,R,ugm-3,13.63728,R,ugm-3,17.776,R,ugm-3 (Ref.eq)
241,11-01-2019,02:00,18.765,R,ugm-3 (FIDAS),8.95674,R,ugm-3,41.24106,R,ugm-3,54.97455,R,ugm-3,8.71456,R,ugm-3,16.502,R,ugm-3 (Ref.eq)
242,11-01-2019,03:00,18.595,R,ugm-3 (FIDAS),1.38665,R,ugm-3,24.73361,R,ugm-3,26.85978,R,ugm-3,23.15012,R,ugm-3,16.443,R,ugm-3 (Ref.eq)
243,11-01-2019,04:00,18.335,R,ugm-3 (FIDAS),1.01688,R,ugm-3,23.87725,R,ugm-3,25.43644,R,ugm-3,25.44518,R,ugm-3,16.217,R,ugm-3 (Ref.eq)
244,11-01-2019,05:00,19.76,R,ugm-3 (FIDAS),1.04769,R,ugm-3,24.24323,R,ugm-3,25.84967,R,ugm-3,21.90281,R,ugm-3,17.267,R,ugm-3 (Ref.eq)
245,11-01-2019,06:00,20.635,R,ugm-3 (FIDAS),3.51285,R,ugm-3,31.2532,R,ugm-3,36.63949,R,ugm-3,16.51442,R,ugm-3,17.991,R,ugm-3 (Ref.eq)
246,11-01-2019,07:00,21.075,R,ugm-3 (FIDAS),16.08516,R,ugm-3,43.93218,R,ugm-3,68.59575,R,ugm-3,4.54022,R,ugm-3,18.526,R,ugm-3 (Ref.eq)
247,11-01-2019,08:00,22.06,R,ugm-3 (FIDAS),26.5929,R,ugm-3,52.98149,R,ugm-3,93.7567,R,ugm-3,1.89592,R,ugm-3,18.689,R,ugm-3 (Ref.eq)
248,11-01-2019,09:00,24.925,R,ugm-3 (FIDAS),65.54241,R,ugm-3,59.05472,R,ugm-3,159.55168,R,ugm-3,1.09764,R,ugm-3,19.566,R,ugm-3 (Ref.eq)
249,11-01-2019,10:00,25.965,R,ugm-3 (FIDAS),70.96576,R,ugm-3,55.51411,R,ugm-3,164.32675,R,ugm-3,2.79398,R,ugm-3,19.651,R,ugm-3 (Ref.eq)
250,11-01-2019,11:00,22.1,R,ugm-3 (FIDAS),28.44177,R,ugm-3,48.67734,R,ugm-3,92.28745,R,ugm-3,9.62925,R,ugm-3,16.58,R,ugm-3 (Ref.eq)
251,11-01-2019,12:00,23.05,R,ugm-3 (FIDAS),14.42118,R,ugm-3,38.21903,R,ugm-3,60.3312,R,ugm-3,17.9613,R,ugm-3,15.92,R,ugm-3 (Ref.eq)
252,11-01-2019,13:00,22.63,R,ugm-3 (FIDAS),17.53344,R,ugm-3,38.40569,R,ugm-3,65.28993,R,ugm-3,19.50797,R,ugm-3,15.057,R,ugm-3 (Ref.eq)
253,11-01-2019,14:00,23.95,R,ugm-3 (FIDAS),17.99566,R,ugm-3,42.65569,R,ugm-3,70.24865,R,ugm-3,19.45808,R,ugm-3,15.205,R,ugm-3 (Ref.eq)
254,11-01-2019,15:00,24.78,R,ugm-3 (FIDAS),38.76462,R,ugm-3,48.91914,R,ugm-3,108.3574,R,ugm-3,10.32775,R,ugm-3,16.222,R,ugm-3 (Ref.eq)
255,11-01-2019,16:00,27.813,R,ugm-3 (FIDAS),53.77128,R,ugm-3,63.37521,R,ugm-3,145.82335,R,ugm-3,5.08904,R,ugm-3,17.106,R,ugm-3 (Ref.eq)
256,11-01-2019,17:00,23.588,R,ugm-3 (FIDAS),62.3377,R,ugm-3,71.77394,R,ugm-3,167.35709,R,ugm-3,1.14753,R,ugm-3,13.599,R,ugm-3 (Ref.eq)
257,11-01-2019,18:00,18.575,R,ugm-3 (FIDAS),53.43232,R,ugm-3,75.83262,R,ugm-3,157.76103,R,ugm-3,0.79828,R,ugm-3,11.55,R,ugm-3 (Ref.eq)
258,11-01-2019,19:00,16.275,R,ugm-3 (FIDAS),38.61055,R,ugm-3,73.76537,R,ugm-3,132.96739,R,ugm-3,1.04774,R,ugm-3,10.724,R,ugm-3 (Ref.eq)
259,11-01-2019,20:00,16.238,R,ugm-3 (FIDAS),37.99426,R,ugm-3,68.69558,R,ugm-3,126.95263,R,ugm-3,2.14538,R,ugm-3,12.333,R,ugm-3 (Ref.eq)
260,11-01-2019,21:00,13.745,R,ugm-3 (FIDAS),6.07045,R,ugm-3,46.75328,R,ugm-3,56.06118,R,ugm-3,24.597,R,ugm-3,9.563,R,ugm-3 (Ref.eq)
261,11-01-2019,22:00,13.86,R,ugm-3 (FIDAS),1.44828,R,ugm-3,43.23434,R,ugm-3,45.45501,R,ugm-3,24.94625,R,ugm-3,8.682,R,ugm-3 (Ref.eq)
