,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5,PM<sub>2.5</sub> particulate matter (Hourly measured),status.6,unit.6,Volatile PM<sub>10</sub> (Hourly measured),status.7,unit.7,Volatile PM<sub>2.5</sub> (Hourly measured),status.8,unit.8
2524,16-04-2019,05:00,61.3,R,ugm-3 (TEOM FDMS),8.34356,R,ugm-3,41.01764,R,ugm-3,53.81093,R,ugm-3,45.5,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3 (TEOM FDMS),54.0,R,ugm-3 (TEOM FDMS),15.8,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS)
2525,16-04-2019,06:00,64.6,R,ugm-3 (TEOM FDMS),47.37692,R,ugm-3,55.11433,R,ugm-3,127.75793,R,ugm-3,49.6,R,ugm-3 (TEOM FDMS),41.9,R,ugm-3 (TEOM FDMS),55.9,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS)
2526,16-04-2019,07:00,65.9,R,ugm-3 (TEOM FDMS),73.38707,R,ugm-3,65.54416,R,ugm-3,178.06942,R,ugm-3,50.8,R,ugm-3 (TEOM FDMS),38.7,R,ugm-3 (TEOM FDMS),54.9,R,ugm-3 (TEOM FDMS),15.1,R,ugm-3 (TEOM FDMS),16.2,R,ugm-3 (TEOM FDMS)
2527,16-04-2019,08:00,69.2,R,ugm-3 (TEOM FDMS),92.10566,R,ugm-3,71.32071,R,ugm-3,212.54742,R,ugm-3,55.7,R,ugm-3 (TEOM FDMS),39.9,R,ugm-3 (TEOM FDMS),54.0,R,ugm-3 (TEOM FDMS),13.5,R,ugm-3 (TEOM FDMS),14.1,R,ugm-3 (TEOM FDMS)
2528,16-04-2019,09:00,72.1,R,ugm-3 (TEOM FDMS),143.40043,R,ugm-3,85.37608,R,ugm-3,305.25367,R,ugm-3,59.4,R,ugm-3 (TEOM FDMS),42.5,R,ugm-3 (TEOM FDMS),55.4,R,ugm-3 (TEOM FDMS),12.7,R,ugm-3 (TEOM FDMS),12.9,R,ugm-3 (TEOM FDMS)
2529,16-04-2019,10:00,73.0,R,ugm-3 (TEOM FDMS),120.98164,R,ugm-3,89.40355,R,ugm-3,274.90614,R,ugm-3,59.2,R,ugm-3 (TEOM FDMS),43.6,R,ugm-3 (TEOM FDMS),57.2,R,ugm-3 (TEOM FDMS),13.8,R,ugm-3 (TEOM FDMS),13.6,R,ugm-3 (TEOM FDMS)
2530,16-04-2019,11:00,73.0,R,ugm-3 (TEOM FDMS),139.55514,R,ugm-3,102.68829,R,ugm-3,316.66985,R,ugm-3,58.3,R,ugm-3 (TEOM FDMS),41.0,R,ugm-3 (TEOM FDMS),54.6,R,ugm-3 (TEOM FDMS),14.7,R,ugm-3 (TEOM FDMS),13.6,R,ugm-3 (TEOM FDMS)
2531,16-04-2019,12:00,59.5,R,ugm-3 (TEOM FDMS),75.0195,R,ugm-3,78.35831,R,ugm-3,193.38661,R,ugm-3,47.0,R,ugm-3 (TEOM FDMS),33.5,R,ugm-3 (TEOM FDMS),46.3,R,ugm-3 (TEOM FDMS),12.5,R,ugm-3 (TEOM FDMS),12.8,R,ugm-3 (TEOM FDMS)
2532,16-04-2019,13:00,59.7,R,ugm-3 (TEOM FDMS),84.59646,R,ugm-3,79.2205,R,ugm-3,208.93326,R,ugm-3,48.1,R,ugm-3 (TEOM FDMS),30.5,R,ugm-3 (TEOM FDMS),41.3,R,ugm-3 (TEOM FDMS),11.6,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS)
2533,16-04-2019,14:00,54.1,R,ugm-3 (TEOM FDMS),60.32758,R,ugm-3,67.44023,R,ugm-3,159.94122,R,ugm-3,43.5,R,ugm-3 (TEOM FDMS),27.6,R,ugm-3 (TEOM FDMS),37.1,R,ugm-3 (TEOM FDMS),10.6,R,ugm-3 (TEOM FDMS),9.5,R,ugm-3 (TEOM FDMS)
2534,16-04-2019,15:00,52.3,R,ugm-3 (TEOM FDMS),88.44175,R,ugm-3,87.43692,R,ugm-3,223.04572,R,ugm-3,41.9,R,ugm-3 (TEOM FDMS),25.8,R,ugm-3 (TEOM FDMS),36.1,R,ugm-3 (TEOM FDMS),10.4,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS)
2535,16-04-2019,16:00,64.3,R,ugm-3 (TEOM FDMS),37.18326,R,ugm-3,61.33608,R,ugm-3,118.34962,R,ugm-3,56.8,R,ugm-3 (TEOM FDMS),45.0,R,ugm-3 (TEOM FDMS),54.5,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS),9.5,R,ugm-3 (TEOM FDMS)
2536,16-04-2019,17:00,57.1,R,ugm-3 (TEOM FDMS),44.58364,R,ugm-3,71.27242,R,ugm-3,139.63304,R,ugm-3,44.6,R,ugm-3 (TEOM FDMS),38.0,R,ugm-3 (TEOM FDMS),50.6,R,ugm-3 (TEOM FDMS),12.5,R,ugm-3 (TEOM FDMS),12.6,R,ugm-3 (TEOM FDMS)
2537,16-04-2019,18:00,48.8,R,ugm-3 (TEOM FDMS),80.53351,R,ugm-3,92.6786,R,ugm-3,216.16159,R,ugm-3,35.7,R,ugm-3 (TEOM FDMS),29.1,R,ugm-3 (TEOM FDMS),41.1,R,ugm-3 (TEOM FDMS),13.1,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS)
2538,16-04-2019,19:00,58.1,R,ugm-3 (TEOM FDMS),82.71009,R,ugm-3,96.8564,R,ugm-3,223.67676,R,ugm-3,45.8,R,ugm-3 (TEOM FDMS),27.7,R,ugm-3 (TEOM FDMS),36.9,R,ugm-3 (TEOM FDMS),12.3,R,ugm-3 (TEOM FDMS),9.2,R,ugm-3 (TEOM FDMS)
2539,16-04-2019,20:00,53.6,R,ugm-3 (TEOM FDMS),67.87306,R,ugm-3,84.89872,R,ugm-3,188.96929,R,ugm-3,44.7,R,ugm-3 (TEOM FDMS),27.8,R,ugm-3 (TEOM FDMS),36.9,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS)
2540,16-04-2019,21:00,45.2,R,ugm-3 (TEOM FDMS),43.67673,R,ugm-3,74.84297,R,ugm-3,141.81302,R,ugm-3,35.3,R,ugm-3 (TEOM FDMS),27.0,R,ugm-3 (TEOM FDMS),35.7,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS)
2541,16-04-2019,22:00,57.5,R,ugm-3 (TEOM FDMS),46.21608,R,ugm-3,81.33292,R,ugm-3,152.19658,R,ugm-3,44.6,R,ugm-3 (TEOM FDMS),30.6,R,ugm-3 (TEOM FDMS),39.1,R,ugm-3 (TEOM FDMS),12.9,R,ugm-3 (TEOM FDMS),8.5,R,ugm-3 (TEOM FDMS)
2542,16-04-2019,23:00,55.8,R,ugm-3 (TEOM FDMS),38.41666,R,ugm-3,77.63047,R,ugm-3,136.53519,R,ugm-3,45.8,R,ugm-3 (TEOM FDMS),31.8,R,ugm-3 (TEOM FDMS),40.9,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS)
2543,16-04-2019,24:00,57.3,R,ugm-3 (TEOM FDMS),30.14565,R,ugm-3,67.53751,R,ugm-3,113.7602,R,ugm-3,46.0,R,ugm-3 (TEOM FDMS),33.0,R,ugm-3 (TEOM FDMS),44.0,R,ugm-3 (TEOM FDMS),11.3,R,ugm-3 (TEOM FDMS),11.0,R,ugm-3 (TEOM FDMS)
2544,17-04-2019,01:00,57.5,R,ugm-3 (TEOM FDMS),17.25035,R,ugm-3,66.36071,R,ugm-3,92.81087,R,ugm-3,45.2,R,ugm-3 (TEOM FDMS),33.0,R,ugm-3 (TEOM FDMS),44.2,R,ugm-3 (TEOM FDMS),12.3,R,ugm-3 (TEOM FDMS),11.2,R,ugm-3 (TEOM FDMS)
2545,17-04-2019,02:00,54.1,R,ugm-3 (TEOM FDMS),5.57244,R,ugm-3,45.83828,R,ugm-3,54.38257,R,ugm-3,42.7,R,ugm-3 (TEOM FDMS),32.3,R,ugm-3 (TEOM FDMS),42.0,R,ugm-3 (TEOM FDMS),11.4,R,ugm-3 (TEOM FDMS),9.7,R,ugm-3 (TEOM FDMS)
2546,17-04-2019,03:00,49.8,R,ugm-3 (TEOM FDMS),3.48883,R,ugm-3,31.69818,R,ugm-3,37.04765,R,ugm-3,38.1,R,ugm-3 (TEOM FDMS),27.6,R,ugm-3 (TEOM FDMS),38.1,R,ugm-3 (TEOM FDMS),11.7,R,ugm-3 (TEOM FDMS),10.5,R,ugm-3 (TEOM FDMS)
2547,17-04-2019,04:00,47.7,R,ugm-3 (TEOM FDMS),5.7057,R,ugm-3,27.14848,R,ugm-3,35.8971,R,ugm-3,36.9,R,ugm-3 (TEOM FDMS),26.6,R,ugm-3 (TEOM FDMS),38.4,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS),11.8,R,ugm-3 (TEOM FDMS)
2548,17-04-2019,05:00,52.9,R,ugm-3 (TEOM FDMS),26.92944,R,ugm-3,45.92031,R,ugm-3,87.21154,R,ugm-3,41.1,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3 (TEOM FDMS),37.2,R,ugm-3 (TEOM FDMS),11.8,R,ugm-3 (TEOM FDMS),9.2,R,ugm-3 (TEOM FDMS)
2549,17-04-2019,06:00,55.2,R,ugm-3 (TEOM FDMS),57.89284,R,ugm-3,47.80226,R,ugm-3,136.57005,R,ugm-3,44.3,R,ugm-3 (TEOM FDMS),26.2,R,ugm-3 (TEOM FDMS),36.4,R,ugm-3 (TEOM FDMS),10.9,R,ugm-3 (TEOM FDMS),10.2,R,ugm-3 (TEOM FDMS)
2550,17-04-2019,07:00,56.7,R,ugm-3 (TEOM FDMS),122.1092,R,ugm-3,64.73853,R,ugm-3,251.97002,R,ugm-3,44.6,R,ugm-3 (TEOM FDMS),28.3,R,ugm-3 (TEOM FDMS),39.1,R,ugm-3 (TEOM FDMS),12.1,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS)
2551,17-04-2019,08:00,60.2,R,ugm-3 (TEOM FDMS),146.49469,R,ugm-3,76.41882,R,ugm-3,301.04089,R,ugm-3,46.9,R,ugm-3 (TEOM FDMS),31.0,R,ugm-3 (TEOM FDMS),42.8,R,ugm-3 (TEOM FDMS),13.3,R,ugm-3 (TEOM FDMS),11.8,R,ugm-3 (TEOM FDMS)
2552,17-04-2019,09:00,64.8,R,ugm-3 (TEOM FDMS),129.23223,R,ugm-3,71.65018,R,ugm-3,269.80351,R,ugm-3,52.9,R,ugm-3 (TEOM FDMS),33.3,R,ugm-3 (TEOM FDMS),46.0,R,ugm-3 (TEOM FDMS),11.9,R,ugm-3 (TEOM FDMS),12.7,R,ugm-3 (TEOM FDMS)
2553,17-04-2019,10:00,53.9,R,ugm-3 (TEOM FDMS),108.58996,R,ugm-3,76.03323,R,ugm-3,242.53552,R,ugm-3,42.4,R,ugm-3 (TEOM FDMS),25.7,R,ugm-3 (TEOM FDMS),36.5,R,ugm-3 (TEOM FDMS),11.5,R,ugm-3 (TEOM FDMS),10.8,R,ugm-3 (TEOM FDMS)
2554,17-04-2019,11:00,56.3,R,ugm-3 (TEOM FDMS),77.33582,R,ugm-3,69.53466,R,ugm-3,188.1146,R,ugm-3,42.3,R,ugm-3 (TEOM FDMS),27.0,R,ugm-3 (TEOM FDMS),39.0,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS),12.0,R,ugm-3 (TEOM FDMS)
2555,17-04-2019,12:00,62.1,R,ugm-3 (TEOM FDMS),74.50115,R,ugm-3,82.22258,R,ugm-3,196.45608,R,ugm-3,47.8,R,ugm-3 (TEOM FDMS),34.4,R,ugm-3 (TEOM FDMS),48.4,R,ugm-3 (TEOM FDMS),14.3,R,ugm-3 (TEOM FDMS),14.0,R,ugm-3 (TEOM FDMS)
2556,17-04-2019,13:00,63.0,R,ugm-3 (TEOM FDMS),62.10852,R,ugm-3,74.24399,R,ugm-3,169.47572,R,ugm-3,48.9,R,ugm-3 (TEOM FDMS),31.6,R,ugm-3 (TEOM FDMS),44.6,R,ugm-3 (TEOM FDMS),14.1,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS)
2557,17-04-2019,14:00,60.4,R,ugm-3 (TEOM FDMS),52.73228,R,ugm-3,77.63296,R,ugm-3,158.48799,R,ugm-3,47.6,R,ugm-3 (TEOM FDMS),31.5,R,ugm-3 (TEOM FDMS),45.1,R,ugm-3 (TEOM FDMS),12.8,R,ugm-3 (TEOM FDMS),13.6,R,ugm-3 (TEOM FDMS)
2558,17-04-2019,15:00,62.9,R,ugm-3 (TEOM FDMS),59.928,R,ugm-3,82.01702,R,ugm-3,173.90533,R,ugm-3,49.7,R,ugm-3 (TEOM FDMS),32.3,R,ugm-3 (TEOM FDMS),45.2,R,ugm-3 (TEOM FDMS),13.2,R,ugm-3 (TEOM FDMS),12.9,R,ugm-3 (TEOM FDMS)
2559,17-04-2019,16:00,72.8,R,ugm-3 (TEOM FDMS),72.2116,R,ugm-3,92.57893,R,ugm-3,203.30184,R,ugm-3,59.8,R,ugm-3 (TEOM FDMS),35.3,R,ugm-3 (TEOM FDMS),47.9,R,ugm-3 (TEOM FDMS),13.0,R,ugm-3 (TEOM FDMS),12.6,R,ugm-3 (TEOM FDMS)
2560,17-04-2019,17:00,78.2,R,ugm-3 (TEOM FDMS),60.50947,R,ugm-3,85.26742,R,ugm-3,178.04731,R,ugm-3,65.7,R,ugm-3 (TEOM FDMS),41.8,R,ugm-3 (TEOM FDMS),54.3,R,ugm-3 (TEOM FDMS),12.5,R,ugm-3 (TEOM FDMS),12.5,R,ugm-3 (TEOM FDMS)
2561,17-04-2019,18:00,75.6,R,ugm-3 (TEOM FDMS),83.25957,R,ugm-3,85.36107,R,ugm-3,213.02397,R,ugm-3,61.3,R,ugm-3 (TEOM FDMS),45.9,R,ugm-3 (TEOM FDMS),61.5,R,ugm-3 (TEOM FDMS),14.3,R,ugm-3 (TEOM FDMS),15.6,R,ugm-3 (TEOM FDMS)
2562,17-04-2019,19:00,72.2,R,ugm-3 (TEOM FDMS),49.06173,R,ugm-3,81.36265,R,ugm-3,156.58959,R,ugm-3,56.1,R,ugm-3 (TEOM FDMS),44.6,R,ugm-3 (TEOM FDMS),60.1,R,ugm-3 (TEOM FDMS),16.1,R,ugm-3 (TEOM FDMS),15.5,R,ugm-3 (TEOM FDMS)
2563,17-04-2019,20:00,78.3,R,ugm-3 (TEOM FDMS),40.92112,R,ugm-3,80.95861,R,ugm-3,143.70345,R,ugm-3,60.3,R,ugm-3 (TEOM FDMS),45.7,R,ugm-3 (TEOM FDMS),62.9,R,ugm-3 (TEOM FDMS),18.0,R,ugm-3 (TEOM FDMS),17.2,R,ugm-3 (TEOM FDMS)
2564,17-04-2019,21:00,64.5,R,ugm-3 (TEOM FDMS),28.38312,R,ugm-3,58.36085,R,ugm-3,101.88103,R,ugm-3,47.1,R,ugm-3 (TEOM FDMS),38.3,R,ugm-3 (TEOM FDMS),56.5,R,ugm-3 (TEOM FDMS),17.4,R,ugm-3 (TEOM FDMS),18.2,R,ugm-3 (TEOM FDMS)
2565,17-04-2019,22:00,67.8,R,ugm-3 (TEOM FDMS),24.67623,R,ugm-3,52.13649,R,ugm-3,89.97286,R,ugm-3,51.8,R,ugm-3 (TEOM FDMS),45.3,R,ugm-3 (TEOM FDMS),64.1,R,ugm-3 (TEOM FDMS),16.0,R,ugm-3 (TEOM FDMS),18.8,R,ugm-3 (TEOM FDMS)
2566,17-04-2019,23:00,82.6,R,ugm-3 (TEOM FDMS),13.48289,R,ugm-3,41.68623,R,ugm-3,62.3597,R,ugm-3,63.1,R,ugm-3 (TEOM FDMS),55.6,R,ugm-3 (TEOM FDMS),77.8,R,ugm-3 (TEOM FDMS),19.5,R,ugm-3 (TEOM FDMS),22.2,R,ugm-3 (TEOM FDMS)
2567,17-04-2019,24:00,87.9,R,ugm-3 (TEOM FDMS),11.59311,R,ugm-3,38.08326,R,ugm-3,55.85911,R,ugm-3,64.5,R,ugm-3 (TEOM FDMS),55.9,R,ugm-3 (TEOM FDMS),79.2,R,ugm-3 (TEOM FDMS),23.4,R,ugm-3 (TEOM FDMS),23.3,R,ugm-3 (TEOM FDMS)
2568,18-04-2019,01:00,93.0,R,ugm-3 (TEOM FDMS),5.04853,R,ugm-3,34.10138,R,ugm-3,41.84236,R,ugm-3,67.7,R,ugm-3 (TEOM FDMS),61.7,R,ugm-3 (TEOM FDMS),87.8,R,ugm-3 (TEOM FDMS),25.3,R,ugm-3 (TEOM FDMS),26.1,R,ugm-3 (TEOM FDMS)
2569,18-04-2019,02:00,96.5,R,ugm-3 (TEOM FDMS),4.32038,R,ugm-3,32.29506,R,ugm-3,38.91955,R,ugm-3,70.2,R,ugm-3 (TEOM FDMS),61.4,R,ugm-3 (TEOM FDMS),88.3,R,ugm-3 (TEOM FDMS),26.3,R,ugm-3 (TEOM FDMS),26.9,R,ugm-3 (TEOM FDMS)
2570,18-04-2019,03:00,93.2,R,ugm-3 (TEOM FDMS),5.78882,R,ugm-3,36.23522,R,ugm-3,45.1113,R,ugm-3,65.3,R,ugm-3 (TEOM FDMS),58.6,R,ugm-3 (TEOM FDMS),86.3,R,ugm-3 (TEOM FDMS),27.9,R,ugm-3 (TEOM FDMS),27.7,R,ugm-3 (TEOM FDMS)
2571,18-04-2019,04:00,87.8,R,ugm-3 (TEOM FDMS),9.90289,R,ugm-3,42.90666,R,ugm-3,58.09089,R,ugm-3,58.5,R,ugm-3 (TEOM FDMS),54.1,R,ugm-3 (TEOM FDMS),82.6,R,ugm-3 (TEOM FDMS),29.3,R,ugm-3 (TEOM FDMS),28.5,R,ugm-3 (TEOM FDMS)
2572,18-04-2019,05:00,83.7,R,ugm-3 (TEOM FDMS),16.67472,R,ugm-3,42.0417,R,ugm-3,67.60925,R,ugm-3,55.4,R,ugm-3 (TEOM FDMS),49.9,R,ugm-3 (TEOM FDMS),79.1,R,ugm-3 (TEOM FDMS),28.3,R,ugm-3 (TEOM FDMS),29.2,R,ugm-3 (TEOM FDMS)
2573,18-04-2019,06:00,74.0,R,ugm-3 (TEOM FDMS),57.59697,R,ugm-3,48.05813,R,ugm-3,136.37225,R,ugm-3,46.9,R,ugm-3 (TEOM FDMS),39.2,R,ugm-3 (TEOM FDMS),65.5,R,ugm-3 (TEOM FDMS),27.1,R,ugm-3 (TEOM FDMS),26.3,R,ugm-3 (TEOM FDMS)
2574,18-04-2019,07:00,94.9,R,ugm-3 (TEOM FDMS),76.96586,R,ugm-3,54.87549,R,ugm-3,172.88817,R,ugm-3,67.5,R,ugm-3 (TEOM FDMS),40.9,R,ugm-3 (TEOM FDMS),66.3,R,ugm-3 (TEOM FDMS),27.4,R,ugm-3 (TEOM FDMS),25.4,R,ugm-3 (TEOM FDMS)
2575,18-04-2019,08:00,63.6,R,ugm-3 (TEOM FDMS),79.07751,R,ugm-3,51.63768,R,ugm-3,172.88817,R,ugm-3,38.5,R,ugm-3 (TEOM FDMS),29.2,R,ugm-3 (TEOM FDMS),54.9,R,ugm-3 (TEOM FDMS),25.1,R,ugm-3 (TEOM FDMS),25.7,R,ugm-3 (TEOM FDMS)
2576,18-04-2019,09:00,57.3,R,ugm-3 (TEOM FDMS),61.20133,R,ugm-3,46.05043,R,ugm-3,139.89116,R,ugm-3,35.1,R,ugm-3 (TEOM FDMS),25.1,R,ugm-3 (TEOM FDMS),46.2,R,ugm-3 (TEOM FDMS),22.2,R,ugm-3 (TEOM FDMS),21.1,R,ugm-3 (TEOM FDMS)
2577,18-04-2019,10:00,55.3,R,ugm-3 (TEOM FDMS),45.10913,R,ugm-3,40.38139,R,ugm-3,109.54776,R,ugm-3,34.4,R,ugm-3 (TEOM FDMS),22.9,R,ugm-3 (TEOM FDMS),43.6,R,ugm-3 (TEOM FDMS),20.9,R,ugm-3 (TEOM FDMS),20.7,R,ugm-3 (TEOM FDMS)
2578,18-04-2019,11:00,42.0,R,ugm-3 (TEOM FDMS),53.11882,R,ugm-3,54.52071,R,ugm-3,135.96844,R,ugm-3,20.1,R,ugm-3 (TEOM FDMS),13.5,R,ugm-3 (TEOM FDMS),32.6,R,ugm-3 (TEOM FDMS),21.9,R,ugm-3 (TEOM FDMS),19.1,R,ugm-3 (TEOM FDMS)
2579,18-04-2019,12:00,33.0,R,ugm-3 (TEOM FDMS),46.31058,R,ugm-3,56.71062,R,ugm-3,127.71919,R,ugm-3,18.0,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS),20.9,R,ugm-3 (TEOM FDMS),15.0,R,ugm-3 (TEOM FDMS),13.1,R,ugm-3 (TEOM FDMS)
2580,18-04-2019,13:00,33.9,R,ugm-3 (TEOM FDMS),34.04119,R,ugm-3,49.79499,R,ugm-3,101.99075,R,ugm-3,19.4,R,ugm-3 (TEOM FDMS),9.9,R,ugm-3 (TEOM FDMS),21.7,R,ugm-3 (TEOM FDMS),14.5,R,ugm-3 (TEOM FDMS),11.8,R,ugm-3 (TEOM FDMS)
2581,18-04-2019,14:00,33.8,R,ugm-3 (TEOM FDMS),47.69408,R,ugm-3,68.03038,R,ugm-3,141.16028,R,ugm-3,23.8,R,ugm-3 (TEOM FDMS),15.8,R,ugm-3 (TEOM FDMS),26.1,R,ugm-3 (TEOM FDMS),10.0,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS)
2582,18-04-2019,15:00,44.7,R,ugm-3 (TEOM FDMS),34.29605,R,ugm-3,66.36422,R,ugm-3,118.95075,R,ugm-3,33.2,R,ugm-3 (TEOM FDMS),20.9,R,ugm-3 (TEOM FDMS),31.1,R,ugm-3 (TEOM FDMS),11.5,R,ugm-3 (TEOM FDMS),10.2,R,ugm-3 (TEOM FDMS)
2583,18-04-2019,16:00,43.9,R,ugm-3 (TEOM FDMS),24.46597,R,ugm-3,62.34237,R,ugm-3,99.85633,R,ugm-3,34.6,R,ugm-3 (TEOM FDMS),21.4,R,ugm-3 (TEOM FDMS),30.7,R,ugm-3 (TEOM FDMS),9.3,R,ugm-3 (TEOM FDMS),9.3,R,ugm-3 (TEOM FDMS)
2584,18-04-2019,17:00,42.8,R,ugm-3 (TEOM FDMS),28.07033,R,ugm-3,71.8144,R,ugm-3,114.85497,R,ugm-3,32.5,R,ugm-3 (TEOM FDMS),20.4,R,ugm-3 (TEOM FDMS),28.6,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS),8.2,R,ugm-3 (TEOM FDMS)
2585,18-04-2019,18:00,46.6,R,ugm-3 (TEOM FDMS),50.60669,R,ugm-3,84.50484,R,ugm-3,162.10069,R,ugm-3,38.6,R,ugm-3 (TEOM FDMS),27.1,R,ugm-3 (TEOM FDMS),36.9,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),9.8,R,ugm-3 (TEOM FDMS)
2586,18-04-2019,19:00,46.3,R,ugm-3 (TEOM FDMS),34.47808,R,ugm-3,73.98822,R,ugm-3,126.85388,R,ugm-3,37.5,R,ugm-3 (TEOM FDMS),23.8,R,ugm-3 (TEOM FDMS),33.6,R,ugm-3 (TEOM FDMS),8.8,R,ugm-3 (TEOM FDMS),9.8,R,ugm-3 (TEOM FDMS)
2587,18-04-2019,20:00,41.1,R,ugm-3 (TEOM FDMS),22.93685,R,ugm-3,65.03311,R,ugm-3,100.20245,R,ugm-3,32.0,R,ugm-3 (TEOM FDMS),19.9,R,ugm-3 (TEOM FDMS),28.6,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS)
2588,18-04-2019,21:00,38.1,R,ugm-3 (TEOM FDMS),20.60675,R,ugm-3,70.68261,R,ugm-3,102.27919,R,ugm-3,30.1,R,ugm-3 (TEOM FDMS),20.7,R,ugm-3 (TEOM FDMS),28.2,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS)
2589,18-04-2019,22:00,38.8,R,ugm-3 (TEOM FDMS),11.61405,R,ugm-3,58.10823,R,ugm-3,75.91619,R,ugm-3,32.3,R,ugm-3 (TEOM FDMS),21.3,R,ugm-3 (TEOM FDMS),28.5,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS)
2590,18-04-2019,23:00,37.7,R,ugm-3 (TEOM FDMS),13.43444,R,ugm-3,58.25905,R,ugm-3,78.85823,R,ugm-3,29.3,R,ugm-3 (TEOM FDMS),20.1,R,ugm-3 (TEOM FDMS),27.6,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),7.5,R,ugm-3 (TEOM FDMS)
2591,18-04-2019,24:00,35.1,R,ugm-3 (TEOM FDMS),8.0461,R,ugm-3,43.96541,R,ugm-3,56.30259,R,ugm-3,27.8,R,ugm-3 (TEOM FDMS),19.4,R,ugm-3 (TEOM FDMS),27.0,R,ugm-3 (TEOM FDMS),7.3,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS)
2592,19-04-2019,01:00,34.9,R,ugm-3 (TEOM FDMS),2.52882,R,ugm-3,29.98216,R,ugm-3,33.85963,R,ugm-3,27.9,R,ugm-3 (TEOM FDMS),20.1,R,ugm-3 (TEOM FDMS),25.8,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
2593,19-04-2019,02:00,35.2,R,ugm-3 (TEOM FDMS),2.38293,R,ugm-3,28.27764,R,ugm-3,31.93141,R,ugm-3,27.5,R,ugm-3 (TEOM FDMS),20.3,R,ugm-3 (TEOM FDMS),28.0,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS)
2594,19-04-2019,03:00,38.7,R,ugm-3 (TEOM FDMS),1.89661,R,ugm-3,21.67677,R,ugm-3,24.58487,R,ugm-3,30.1,R,ugm-3 (TEOM FDMS),20.0,R,ugm-3 (TEOM FDMS),27.2,R,ugm-3 (TEOM FDMS),8.6,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS)
2595,19-04-2019,04:00,39.9,R,ugm-3 (TEOM FDMS),2.77198,R,ugm-3,20.97088,R,ugm-3,25.22118,R,ugm-3,30.8,R,ugm-3 (TEOM FDMS),21.4,R,ugm-3 (TEOM FDMS),28.6,R,ugm-3 (TEOM FDMS),9.1,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS)
2596,19-04-2019,05:00,41.5,R,ugm-3 (TEOM FDMS),2.26135,R,ugm-3,22.27445,R,ugm-3,25.7418,R,ugm-3,33.1,R,ugm-3 (TEOM FDMS),25.0,R,ugm-3 (TEOM FDMS),33.6,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),8.6,R,ugm-3 (TEOM FDMS)
