,Date,time,Nitric oxide,status,unit,Nitrogen dioxide,status.1,unit.1,Nitrogen oxides as nitrogen dioxide,status.2,unit.2,Non-volatile PM<sub>2.5</sub> (Hourly measured),status.3,unit.3,PM<sub>2.5</sub> particulate matter (Hourly measured),status.4,unit.4,Volatile PM<sub>2.5</sub> (Hourly measured),status.5,unit.5
7484,08-11-2019,21:00,2.54786,R,ugm-3,25.72664,R,ugm-3,29.6333,R,ugm-3,9.0,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
7485,08-11-2019,22:00,2.08783,R,ugm-3,28.93776,R,ugm-3,32.13906,R,ugm-3,7.8,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS)
7486,08-11-2019,23:00,1.87551,R,ugm-3,30.5162,R,ugm-3,33.39193,R,ugm-3,8.6,R,ugm-3 (TEOM FDMS),9.4,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
7487,08-11-2019,24:00,1.48625,R,ugm-3,30.4049,R,ugm-3,32.68379,R,ugm-3,8.8,R,ugm-3 (TEOM FDMS),8.9,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
7488,09-11-2019,01:00,1.7479,R,ugm-3,33.30575,R,ugm-3,35.98582,R,ugm-3,7.3,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
7489,09-11-2019,02:00,1.48808,R,ugm-3,34.57652,R,ugm-3,36.85821,R,ugm-3,8.7,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
7490,09-11-2019,03:00,1.45265,R,ugm-3,31.19584,R,ugm-3,33.4232,R,ugm-3,7.2,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
7491,09-11-2019,04:00,4.03906,R,ugm-3,34.59079,R,ugm-3,40.78393,R,ugm-3,8.1,R,ugm-3 (TEOM FDMS),8.1,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
7492,09-11-2019,05:00,3.36589,R,ugm-3,28.31677,R,ugm-3,33.47772,R,ugm-3,11.0,R,ugm-3 (TEOM FDMS),13.3,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS)
7493,09-11-2019,06:00,2.05496,R,ugm-3,23.6749,R,ugm-3,26.82579,R,ugm-3,11.8,R,ugm-3 (TEOM FDMS),14.7,R,ugm-3 (TEOM FDMS),6.9,R,ugm-3 (TEOM FDMS)
7494,09-11-2019,07:00,3.2596,R,ugm-3,25.31735,R,ugm-3,30.31533,R,ugm-3,13.1,R,ugm-3 (TEOM FDMS),14.8,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
7495,09-11-2019,08:00,8.397,R,ugm-3,30.30776,R,ugm-3,43.18299,R,ugm-3,12.5,R,ugm-3 (TEOM FDMS),15.3,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS)
7496,09-11-2019,09:00,16.01453,R,ugm-3,26.37012,R,ugm-3,50.92539,R,ugm-3,9.8,R,ugm-3 (TEOM FDMS),11.9,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS)
7497,09-11-2019,10:00,17.46718,R,ugm-3,24.688,R,ugm-3,51.47063,R,ugm-3,12.6,R,ugm-3 (TEOM FDMS),14.3,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
7498,09-11-2019,11:00,25.36816,R,ugm-3,31.71125,R,ugm-3,70.60855,R,ugm-3,8.1,R,ugm-3 (TEOM FDMS),11.8,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS)
7499,09-11-2019,12:00,12.57779,R,ugm-3,24.33351,R,ugm-3,43.61918,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS)
7500,09-11-2019,13:00,4.07449,R,ugm-3,15.34402,R,ugm-3,21.59149,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS)
7501,09-11-2019,14:00,2.69271,R,ugm-3,17.40821,R,ugm-3,21.53697,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS)
7502,09-11-2019,15:00,3.18874,R,ugm-3,28.20673,R,ugm-3,33.09605,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),8.3,R,ugm-3 (TEOM FDMS),5.7,R,ugm-3 (TEOM FDMS)
7503,09-11-2019,16:00,8.0427,R,ugm-3,30.68745,R,ugm-3,43.01942,R,ugm-3,7.2,R,ugm-3 (TEOM FDMS),8.4,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS)
7504,09-11-2019,17:00,1.55894,R,ugm-3,26.72546,R,ugm-3,29.1158,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
7505,09-11-2019,18:00,1.59437,R,ugm-3,31.95997,R,ugm-3,34.40463,R,ugm-3,6.2,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
7506,09-11-2019,19:00,0.77947,R,ugm-3,18.76061,R,ugm-3,19.95578,R,ugm-3,7.4,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
7507,09-11-2019,20:00,0.77947,R,ugm-3,18.59703,R,ugm-3,19.7922,R,ugm-3,7.9,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
7508,09-11-2019,21:00,0.88576,R,ugm-3,11.45499,R,ugm-3,12.81313,R,ugm-3,7.7,R,ugm-3 (TEOM FDMS),7.4,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
7509,09-11-2019,22:00,0.77947,R,ugm-3,11.2363,R,ugm-3,12.43147,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
7510,09-11-2019,23:00,1.02748,R,ugm-3,13.0915,R,ugm-3,14.66695,R,ugm-3,5.5,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
7511,09-11-2019,24:00,0.42517,R,ugm-3,7.41764,R,ugm-3,8.06955,R,ugm-3,6.5,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),1.8,R,ugm-3 (TEOM FDMS)
7512,10-11-2019,01:00,0.33109,R,ugm-3,9.3886,R,ugm-3,9.89626,R,ugm-3,6.7,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
7513,10-11-2019,02:00,1.20611,R,ugm-3,12.83132,R,ugm-3,14.68067,R,ugm-3,7.1,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
7514,10-11-2019,03:00,0.74495,R,ugm-3,7.64433,R,ugm-3,8.78657,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
7515,10-11-2019,04:00,0.70948,R,ugm-3,8.4082,R,ugm-3,9.49604,R,ugm-3,5.4,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
7516,10-11-2019,05:00,0.60306,R,ugm-3,7.15242,R,ugm-3,8.0771,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
7517,10-11-2019,06:00,0.60306,R,ugm-3,5.95178,R,ugm-3,6.87645,R,ugm-3,8.3,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
7518,10-11-2019,07:00,1.59632,R,ugm-3,11.14151,R,ugm-3,13.58917,R,ugm-3,9.9,R,ugm-3 (TEOM FDMS),8.7,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
7519,10-11-2019,08:00,1.24159,R,ugm-3,9.55701,R,ugm-3,11.46074,R,ugm-3,7.7,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
7520,10-11-2019,09:00,3.19265,R,ugm-3,16.77094,R,ugm-3,21.66626,R,ugm-3,9.2,R,ugm-3 (TEOM FDMS),8.5,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
7521,10-11-2019,10:00,4.96634,R,ugm-3,16.83464,R,ugm-3,24.44959,R,ugm-3,8.9,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
7522,10-11-2019,11:00,3.97307,R,ugm-3,12.73641,R,ugm-3,18.82837,R,ugm-3,8.1,R,ugm-3 (TEOM FDMS),7.0,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
7523,10-11-2019,12:00,3.01528,R,ugm-3,9.67528,R,ugm-3,14.29864,R,ugm-3,8.9,R,ugm-3 (TEOM FDMS),8.2,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
7524,10-11-2019,13:00,2.23485,R,ugm-3,8.63434,R,ugm-3,12.06107,R,ugm-3,8.5,R,ugm-3 (TEOM FDMS),6.2,R,ugm-3 (TEOM FDMS),1.7,R,ugm-3 (TEOM FDMS)
7525,10-11-2019,14:00,2.62507,R,ugm-3,11.25595,R,ugm-3,15.28099,R,ugm-3,6.4,R,ugm-3 (TEOM FDMS),5.3,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
7526,10-11-2019,15:00,2.16391,R,ugm-3,11.74475,R,ugm-3,15.06269,R,ugm-3,6.4,R,ugm-3 (TEOM FDMS),5.9,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
7527,10-11-2019,16:00,4.25686,R,ugm-3,26.92736,R,ugm-3,33.45446,R,ugm-3,7.3,R,ugm-3 (TEOM FDMS),11.1,R,ugm-3 (TEOM FDMS),7.8,R,ugm-3 (TEOM FDMS)
7528,10-11-2019,17:00,29.54973,R,ugm-3,50.14268,R,ugm-3,95.45162,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),15.6,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS)
7529,10-11-2019,18:00,69.42234,R,ugm-3,63.3912,R,ugm-3,169.83731,R,ugm-3,28.9,R,ugm-3 (TEOM FDMS),31.7,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS)
7530,10-11-2019,19:00,88.68465,R,ugm-3,64.03604,R,ugm-3,200.01727,R,ugm-3,25.3,R,ugm-3 (TEOM FDMS),30.1,R,ugm-3 (TEOM FDMS),8.8,R,ugm-3 (TEOM FDMS)
7531,10-11-2019,20:00,53.84932,R,ugm-3,59.32712,R,ugm-3,141.89493,R,ugm-3,24.0,R,ugm-3 (TEOM FDMS),25.5,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS)
7532,10-11-2019,21:00,37.85061,R,ugm-3,56.62522,R,ugm-3,114.66201,R,ugm-3,19.8,R,ugm-3 (TEOM FDMS),22.6,R,ugm-3 (TEOM FDMS),6.8,R,ugm-3 (TEOM FDMS)
7533,10-11-2019,22:00,27.70509,R,ugm-3,51.33384,R,ugm-3,93.81438,R,ugm-3,18.4,R,ugm-3 (TEOM FDMS),18.5,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
7534,10-11-2019,23:00,17.52409,R,ugm-3,46.58802,R,ugm-3,73.45791,R,ugm-3,18.4,R,ugm-3 (TEOM FDMS),24.7,R,ugm-3 (TEOM FDMS),10.3,R,ugm-3 (TEOM FDMS)
7535,10-11-2019,24:00,44.51969,R,ugm-3,42.74291,R,ugm-3,111.00549,R,ugm-3,23.1,R,ugm-3 (TEOM FDMS),25.8,R,ugm-3 (TEOM FDMS),6.7,R,ugm-3 (TEOM FDMS)
7536,11-11-2019,01:00,28.88743,R,ugm-3,38.95653,R,ugm-3,83.24998,R,ugm-3,16.5,R,ugm-3 (TEOM FDMS),19.7,R,ugm-3 (TEOM FDMS),7.2,R,ugm-3 (TEOM FDMS)
7537,11-11-2019,02:00,16.87073,R,ugm-3,36.46013,R,ugm-3,62.32823,R,ugm-3,11.9,R,ugm-3 (TEOM FDMS),15.5,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS)
7538,11-11-2019,03:00,6.21553,R,ugm-3,18.00114,R,ugm-3,27.53149,R,ugm-3,9.3,R,ugm-3 (TEOM FDMS),13.2,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS)
7539,11-11-2019,04:00,4.33312,R,ugm-3,10.23541,R,ugm-3,16.87943,R,ugm-3,7.8,R,ugm-3 (TEOM FDMS),11.4,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS)
7540,11-11-2019,05:00,2.80587,R,ugm-3,7.49694,R,ugm-3,11.79921,R,ugm-3,5.7,R,ugm-3 (TEOM FDMS),9.4,R,ugm-3 (TEOM FDMS),7.7,R,ugm-3 (TEOM FDMS)
7541,11-11-2019,06:00,4.19105,R,ugm-3,11.65502,R,ugm-3,18.0812,R,ugm-3,1.7,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),7.9,R,ugm-3 (TEOM FDMS)
7542,11-11-2019,07:00,5.29208,R,ugm-3,24.77042,R,ugm-3,32.88483,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),6.4,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS)
7543,11-11-2019,08:00,2.13104,R,ugm-3,18.47359,R,ugm-3,21.74114,R,ugm-3,3.2,R,ugm-3 (TEOM FDMS),1.5,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS)
7544,11-11-2019,09:00,3.33863,R,ugm-3,22.79471,R,ugm-3,27.91387,R,ugm-3,3.0,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
7545,11-11-2019,10:00,18.07832,R,ugm-3,25.59524,R,ugm-3,53.31495,R,ugm-3,5.8,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
7546,11-11-2019,11:00,5.22105,R,ugm-3,17.45021,R,ugm-3,25.4557,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
7547,11-11-2019,12:00,4.26208,R,ugm-3,15.86155,R,ugm-3,22.39665,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
7548,11-11-2019,13:00,4.12001,R,ugm-3,14.49523,R,ugm-3,20.81249,R,ugm-3,4.0,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS),4.1,R,ugm-3 (TEOM FDMS)
7549,11-11-2019,14:00,3.80036,R,ugm-3,13.72897,R,ugm-3,19.5561,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),5.1,R,ugm-3 (TEOM FDMS)
7550,11-11-2019,15:00,9.27003,R,ugm-3,19.54501,R,ugm-3,33.75885,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS)
7551,11-11-2019,16:00,5.75381,R,ugm-3,20.83952,R,ugm-3,29.6619,R,ugm-3,4.3,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
7552,11-11-2019,17:00,1.81138,R,ugm-3,21.80427,R,ugm-3,24.58169,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
7553,11-11-2019,18:00,2.16656,R,ugm-3,28.14255,R,ugm-3,31.46456,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS)
7554,11-11-2019,19:00,1.74035,R,ugm-3,27.04803,R,ugm-3,29.71653,R,ugm-3,5.1,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
7555,11-11-2019,20:00,1.66932,R,ugm-3,26.44681,R,ugm-3,29.00639,R,ugm-3,7.6,R,ugm-3 (TEOM FDMS),5.5,R,ugm-3 (TEOM FDMS),1.9,R,ugm-3 (TEOM FDMS)
7556,11-11-2019,21:00,1.10104,R,ugm-3,24.47761,R,ugm-3,26.16584,R,ugm-3,8.9,R,ugm-3 (TEOM FDMS),8.5,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
7557,11-11-2019,22:00,0.74586,R,ugm-3,16.44592,R,ugm-3,17.58956,R,ugm-3,7.0,R,ugm-3 (TEOM FDMS),8.0,R,ugm-3 (TEOM FDMS),5.0,R,ugm-3 (TEOM FDMS)
7558,11-11-2019,23:00,0.67483,R,ugm-3,12.8949,R,ugm-3,13.92962,R,ugm-3,6.7,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS)
7559,11-11-2019,24:00,0.60379,R,ugm-3,9.45313,R,ugm-3,10.37894,R,ugm-3,5.2,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
7560,12-11-2019,01:00,0.3319,R,ugm-3,6.70845,R,ugm-3,7.21736,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
7561,12-11-2019,02:00,0.32005,R,ugm-3,5.46906,R,ugm-3,5.95979,R,ugm-3,4.4,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
7562,12-11-2019,03:00,0.35561,R,ugm-3,5.19582,R,ugm-3,5.74108,R,ugm-3,4.9,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS)
7563,12-11-2019,04:00,3.73389,R,ugm-3,7.99871,R,ugm-3,13.72392,R,ugm-3,4.6,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS)
7564,12-11-2019,05:00,0.71122,R,ugm-3,6.50958,R,ugm-3,7.6001,R,ugm-3,2.0,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS)
7565,12-11-2019,06:00,0.8179,R,ugm-3,9.62662,R,ugm-3,10.88072,R,ugm-3,5.6,R,ugm-3 (TEOM FDMS),5.8,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
7566,12-11-2019,07:00,1.99141,R,ugm-3,17.50509,R,ugm-3,20.55854,R,ugm-3,2.9,R,ugm-3 (TEOM FDMS),1.6,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
7567,12-11-2019,08:00,2.59594,R,ugm-3,22.70198,R,ugm-3,26.68236,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
7568,12-11-2019,09:00,11.47429,R,ugm-3,19.36797,R,ugm-3,36.96163,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),2.0,R,ugm-3 (TEOM FDMS),1.3,R,ugm-3 (TEOM FDMS)
7569,12-11-2019,10:00,7.78782,R,ugm-3,20.04487,R,ugm-3,31.98603,R,ugm-3,13.0,R,ugm-3 (TEOM FDMS),12.1,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS)
7570,12-11-2019,11:00,3.84057,R,ugm-3,12.48267,R,ugm-3,18.37146,R,ugm-3,5.0,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
7571,12-11-2019,12:00,3.09379,R,ugm-3,9.74565,R,ugm-3,14.4894,R,ugm-3,3.9,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS)
7572,12-11-2019,13:00,2.09809,R,ugm-3,11.27237,R,ugm-3,14.4894,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS),4.2,R,ugm-3 (TEOM FDMS)
7573,12-11-2019,14:00,2.20477,R,ugm-3,12.42104,R,ugm-3,15.80164,R,ugm-3,3.4,R,ugm-3 (TEOM FDMS),2.1,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
7574,12-11-2019,15:00,3.37828,R,ugm-3,13.79295,R,ugm-3,18.97291,R,ugm-3,4.2,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
7575,12-11-2019,16:00,2.98711,R,ugm-3,19.42302,R,ugm-3,24.00319,R,ugm-3,5.1,R,ugm-3 (TEOM FDMS),4.3,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
7576,12-11-2019,17:00,1.99141,R,ugm-3,28.44049,R,ugm-3,31.49393,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS)
7577,12-11-2019,18:00,2.48926,R,ugm-3,32.10596,R,ugm-3,35.92277,R,ugm-3,5.6,R,ugm-3 (TEOM FDMS),2.8,R,ugm-3 (TEOM FDMS),1.2,R,ugm-3 (TEOM FDMS)
7578,12-11-2019,19:00,2.38258,R,ugm-3,37.95594,R,ugm-3,41.60917,R,ugm-3,5.9,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
7579,12-11-2019,20:00,2.24033,R,ugm-3,33.41715,R,ugm-3,36.85228,R,ugm-3,6.1,R,ugm-3 (TEOM FDMS),5.4,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
7580,12-11-2019,21:00,1.77804,R,ugm-3,30.46263,R,ugm-3,33.18892,R,ugm-3,6.6,R,ugm-3 (TEOM FDMS),4.8,R,ugm-3 (TEOM FDMS),2.2,R,ugm-3 (TEOM FDMS)
7581,12-11-2019,22:00,1.31575,R,ugm-3,25.157,R,ugm-3,27.17445,R,ugm-3,6.7,R,ugm-3 (TEOM FDMS),6.0,R,ugm-3 (TEOM FDMS),3.3,R,ugm-3 (TEOM FDMS)
7582,12-11-2019,23:00,1.35131,R,ugm-3,25.75859,R,ugm-3,27.83058,R,ugm-3,6.1,R,ugm-3 (TEOM FDMS),5.6,R,ugm-3 (TEOM FDMS),3.5,R,ugm-3 (TEOM FDMS)
7583,12-11-2019,24:00,0.8179,R,ugm-3,23.62393,R,ugm-3,24.87802,R,ugm-3,5.5,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),3.0,R,ugm-3 (TEOM FDMS)
7584,13-11-2019,01:00,0.47465,R,ugm-3,19.43799,R,ugm-3,20.16577,R,ugm-3,6.4,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS),2.5,R,ugm-3 (TEOM FDMS)
7585,13-11-2019,02:00,0.42718,R,ugm-3,11.9486,R,ugm-3,12.60361,R,ugm-3,6.0,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
7586,13-11-2019,03:00,0.32039,R,ugm-3,9.37244,R,ugm-3,9.86369,R,ugm-3,3.8,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS),2.9,R,ugm-3 (TEOM FDMS)
7587,13-11-2019,04:00,0.46278,R,ugm-3,12.16801,R,ugm-3,12.8776,R,ugm-3,3.7,R,ugm-3 (TEOM FDMS),4.6,R,ugm-3 (TEOM FDMS),4.9,R,ugm-3 (TEOM FDMS)
7588,13-11-2019,05:00,1.17475,R,ugm-3,16.11778,R,ugm-3,17.91904,R,ugm-3,3.1,R,ugm-3 (TEOM FDMS),3.1,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
7589,13-11-2019,06:00,3.31066,R,ugm-3,25.66556,R,ugm-3,30.74184,R,ugm-3,4.5,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),3.9,R,ugm-3 (TEOM FDMS)
7590,13-11-2019,07:00,5.23298,R,ugm-3,32.36255,R,ugm-3,40.38634,R,ugm-3,3.6,R,ugm-3 (TEOM FDMS),2.3,R,ugm-3 (TEOM FDMS),2.7,R,ugm-3 (TEOM FDMS)
7591,13-11-2019,08:00,7.86726,R,ugm-3,36.7623,R,ugm-3,48.82527,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),4.0,R,ugm-3 (TEOM FDMS)
7592,13-11-2019,09:00,14.63097,R,ugm-3,38.11826,R,ugm-3,60.5521,R,ugm-3,5.3,R,ugm-3 (TEOM FDMS),4.5,R,ugm-3 (TEOM FDMS),3.2,R,ugm-3 (TEOM FDMS)
7593,13-11-2019,10:00,24.06457,R,ugm-3,40.64108,R,ugm-3,77.53957,R,ugm-3,7.9,R,ugm-3 (TEOM FDMS),6.5,R,ugm-3 (TEOM FDMS),2.6,R,ugm-3 (TEOM FDMS)
7594,13-11-2019,11:00,14.16819,R,ugm-3,28.90935,R,ugm-3,50.63361,R,ugm-3,6.7,R,ugm-3 (TEOM FDMS),6.3,R,ugm-3 (TEOM FDMS),3.6,R,ugm-3 (TEOM FDMS)
7595,13-11-2019,12:00,10.78634,R,ugm-3,24.66949,R,ugm-3,41.20831,R,ugm-3,6.4,R,ugm-3 (TEOM FDMS),7.6,R,ugm-3 (TEOM FDMS),5.2,R,ugm-3 (TEOM FDMS)
7596,13-11-2019,13:00,7.0129,R,ugm-3,18.39973,R,ugm-3,29.15269,R,ugm-3,6.7,R,ugm-3 (TEOM FDMS),6.1,R,ugm-3 (TEOM FDMS),3.4,R,ugm-3 (TEOM FDMS)
7597,13-11-2019,14:00,4.48541,R,ugm-3,18.27488,R,ugm-3,25.15241,R,ugm-3,2.1,R,ugm-3 (TEOM FDMS),4.7,R,ugm-3 (TEOM FDMS),6.6,R,ugm-3 (TEOM FDMS)
7598,13-11-2019,15:00,7.90286,R,ugm-3,30.67991,R,ugm-3,42.79746,R,ugm-3,4.7,R,ugm-3 (TEOM FDMS),4.4,R,ugm-3 (TEOM FDMS),3.7,R,ugm-3 (TEOM FDMS)
