,Date,time,PM<sub>10</sub> particulate matter (Hourly measured),status,unit,Nitric oxide,status.1,unit.1,Nitrogen dioxide,status.2,unit.2,Nitrogen oxides as nitrogen dioxide,status.3,unit.3,Non-volatile PM<sub>10</sub> (Hourly measured),status.4,unit.4,Volatile PM<sub>10</sub> (Hourly measured),status.5,unit.5
6272,19-09-2019,09:00,,,,119.49441,R,ugm-3,92.75111,R,ugm-3,275.97331,R,ugm-3,,,,,,
6273,19-09-2019,10:00,,,,88.89301,R,ugm-3,86.52105,R,ugm-3,222.82177,R,ugm-3,,,,,,
6274,19-09-2019,11:00,,,,47.2223,R,ugm-3,64.52958,R,ugm-3,136.93609,R,ugm-3,,,,,,
6275,19-09-2019,12:00,,,,52.74003,R,ugm-3,66.19474,R,ugm-3,147.06165,R,ugm-3,,,,,,
6276,19-09-2019,13:00,27.054,R,ugm-3 (Ref.eq),37.40547,R,ugm-3,50.58976,R,ugm-3,107.94402,R,ugm-3,,,,,,
6277,19-09-2019,14:00,30.918,R,ugm-3 (Ref.eq),11.78019,R,ugm-3,26.77587,R,ugm-3,44.83857,R,ugm-3,,,,,,
6278,19-09-2019,15:00,38.648,R,ugm-3 (Ref.eq),36.15298,R,ugm-3,63.80646,R,ugm-3,119.24026,R,ugm-3,,,,,,
6279,19-09-2019,16:00,36.716,R,ugm-3 (Ref.eq),23.42497,R,ugm-3,44.37723,R,ugm-3,80.29501,R,ugm-3,,,,,,
6280,19-09-2019,17:00,34.783,R,ugm-3 (Ref.eq),26.91163,R,ugm-3,47.66328,R,ugm-3,88.9272,R,ugm-3,,,,,,
6281,19-09-2019,18:00,18.358,R,ugm-3 (Ref.eq),28.53648,R,ugm-3,48.7362,R,ugm-3,92.49153,R,ugm-3,,,,,,
6282,19-09-2019,19:00,22.223,R,ugm-3 (Ref.eq),42.99091,R,ugm-3,69.02896,R,ugm-3,134.94743,R,ugm-3,,,,,,
6283,19-09-2019,20:00,34.783,R,ugm-3 (Ref.eq),25.55759,R,ugm-3,62.98986,R,ugm-3,102.17761,R,ugm-3,,,,,,
6284,19-09-2019,21:00,27.054,R,ugm-3 (Ref.eq),21.76626,R,ugm-3,58.23853,R,ugm-3,91.613,R,ugm-3,,,,,,
6285,19-09-2019,22:00,30.918,R,ugm-3 (Ref.eq),19.70134,R,ugm-3,48.07117,R,ugm-3,78.27947,R,ugm-3,,,,,,
6286,19-09-2019,23:00,31.885,R,ugm-3 (Ref.eq),19.12588,R,ugm-3,49.24707,R,ugm-3,78.57301,R,ugm-3,,,,,,
6287,19-09-2019,24:00,29.952,R,ugm-3 (Ref.eq),18.88892,R,ugm-3,50.54045,R,ugm-3,79.50306,R,ugm-3,,,,,,
6288,20-09-2019,01:00,27.054,R,ugm-3 (Ref.eq),11.25132,R,ugm-3,54.65539,R,ugm-3,71.90717,R,ugm-3,,,,,,
6289,20-09-2019,02:00,36.716,R,ugm-3 (Ref.eq),16.44771,R,ugm-3,63.13698,R,ugm-3,88.35645,R,ugm-3,,,,,,
6290,20-09-2019,03:00,32.851,R,ugm-3 (Ref.eq),31.58503,R,ugm-3,75.90487,R,ugm-3,124.33458,R,ugm-3,,,,,,
6291,20-09-2019,04:00,36.716,R,ugm-3 (Ref.eq),33.00839,R,ugm-3,80.10169,R,ugm-3,130.71385,R,ugm-3,,,,,,
6292,20-09-2019,05:00,33.817,R,ugm-3 (Ref.eq),54.9688,R,ugm-3,79.9728,R,ugm-3,164.25712,R,ugm-3,,,,,,
6293,20-09-2019,06:00,41.547,R,ugm-3 (Ref.eq),133.01636,R,ugm-3,102.45562,R,ugm-3,306.4112,R,ugm-3,,,,,,
6294,20-09-2019,07:00,48.31,R,ugm-3 (Ref.eq),150.97781,R,ugm-3,96.2345,R,ugm-3,327.73058,R,ugm-3,,,,,,
6295,20-09-2019,08:00,57.972,R,ugm-3 (Ref.eq),123.73064,R,ugm-3,91.70538,R,ugm-3,281.42304,R,ugm-3,,,,,,
6296,20-09-2019,09:00,32.851,R,ugm-3 (Ref.eq),38.83739,R,ugm-3,57.17498,R,ugm-3,116.72481,R,ugm-3,,,,,,
6297,20-09-2019,10:00,31.885,R,ugm-3 (Ref.eq),32.9745,R,ugm-3,48.33742,R,ugm-3,98.89762,R,ugm-3,,,,,,
6298,20-09-2019,11:00,34.783,R,ugm-3 (Ref.eq),33.99119,R,ugm-3,51.49781,R,ugm-3,103.6169,R,ugm-3,,,,,,
6299,20-09-2019,12:00,31.885,R,ugm-3 (Ref.eq),28.56887,R,ugm-3,41.85891,R,ugm-3,85.6639,R,ugm-3,,,,,,
6300,20-09-2019,13:00,33.817,R,ugm-3 (Ref.eq),30.33112,R,ugm-3,41.30727,R,ugm-3,87.81434,R,ugm-3,,,,,,
6301,20-09-2019,14:00,44.445,R,ugm-3 (Ref.eq),28.80609,R,ugm-3,48.89434,R,ugm-3,93.06306,R,ugm-3,,,,,,
6302,20-09-2019,15:00,40.58,R,ugm-3 (Ref.eq),25.92548,R,ugm-3,45.47667,R,ugm-3,85.22852,R,ugm-3,,,,,,
6303,20-09-2019,16:00,39.614,R,ugm-3 (Ref.eq),20.94372,R,ugm-3,43.9013,R,ugm-3,76.01457,R,ugm-3,,,,,,
6304,20-09-2019,17:00,41.547,R,ugm-3 (Ref.eq),17.72422,R,ugm-3,51.07094,R,ugm-3,78.24769,R,ugm-3,,,,,,
6305,20-09-2019,18:00,38.648,R,ugm-3 (Ref.eq),17.62255,R,ugm-3,43.66385,R,ugm-3,70.68472,R,ugm-3,,,,,,
6306,20-09-2019,19:00,34.783,R,ugm-3 (Ref.eq),17.4531,R,ugm-3,44.31011,R,ugm-3,71.07116,R,ugm-3,,,,,,
6307,20-09-2019,20:00,36.716,R,ugm-3 (Ref.eq),17.24977,R,ugm-3,55.55222,R,ugm-3,82.00149,R,ugm-3,,,,,,
6308,20-09-2019,21:00,44.445,R,ugm-3 (Ref.eq),19.11369,R,ugm-3,56.67924,R,ugm-3,85.98649,R,ugm-3,,,,,,
6309,20-09-2019,22:00,42.513,R,ugm-3 (Ref.eq),16.5042,R,ugm-3,45.53569,R,ugm-3,70.84178,R,ugm-3,,,,,,
6310,20-09-2019,23:00,42.513,R,ugm-3 (Ref.eq),17.85978,R,ugm-3,50.43554,R,ugm-3,77.82015,R,ugm-3,,,,,,
6311,20-09-2019,24:00,32.851,R,ugm-3 (Ref.eq),12.40356,R,ugm-3,47.65912,R,ugm-3,66.67765,R,ugm-3,,,,,,
6312,21-09-2019,01:00,30.918,R,ugm-3 (Ref.eq),12.48548,R,ugm-3,48.64879,R,ugm-3,67.79292,R,ugm-3,,,,,,
6313,21-09-2019,02:00,35.749,R,ugm-3 (Ref.eq),14.24973,R,ugm-3,50.7029,R,ugm-3,72.55218,R,ugm-3,,,,,,
6314,21-09-2019,03:00,34.783,R,ugm-3 (Ref.eq),10.95872,R,ugm-3,43.38164,R,ugm-3,60.18478,R,ugm-3,,,,,,
6315,21-09-2019,04:00,35.749,R,ugm-3 (Ref.eq),15.57292,R,ugm-3,48.17558,R,ugm-3,72.05372,R,ugm-3,,,,,,
6316,21-09-2019,05:00,33.817,R,ugm-3 (Ref.eq),12.85869,R,ugm-3,56.55037,R,ugm-3,76.26675,R,ugm-3,,,,,,
6317,21-09-2019,06:00,33.817,R,ugm-3 (Ref.eq),22.32458,R,ugm-3,60.0917,R,ugm-3,94.32225,R,ugm-3,,,,,,
6318,21-09-2019,07:00,33.817,R,ugm-3 (Ref.eq),31.72262,R,ugm-3,59.20159,R,ugm-3,107.84226,R,ugm-3,,,,,,
6319,21-09-2019,08:00,36.716,R,ugm-3 (Ref.eq),28.83874,R,ugm-3,51.79788,R,ugm-3,96.01666,R,ugm-3,,,,,,
6320,21-09-2019,09:00,35.749,R,ugm-3 (Ref.eq),36.84573,R,ugm-3,46.82725,R,ugm-3,103.32326,R,ugm-3,,,,,,
6321,21-09-2019,10:00,29.952,R,ugm-3 (Ref.eq),31.72262,R,ugm-3,42.24141,R,ugm-3,90.88207,R,ugm-3,,,,,,
6322,21-09-2019,11:00,32.851,R,ugm-3 (Ref.eq),35.76004,R,ugm-3,55.77823,R,ugm-3,110.60953,R,ugm-3,,,,,,
6323,21-09-2019,12:00,28.02,R,ugm-3 (Ref.eq),30.60299,R,ugm-3,49.13826,R,ugm-3,96.0622,R,ugm-3,,,,,,
6324,21-09-2019,13:00,35.749,R,ugm-3 (Ref.eq),28.63517,R,ugm-3,48.77625,R,ugm-3,92.6829,R,ugm-3,,,,,,
6325,21-09-2019,14:00,39.614,R,ugm-3 (Ref.eq),28.19411,R,ugm-3,58.76635,R,ugm-3,101.99671,R,ugm-3,,,,,,
6326,21-09-2019,15:00,43.479,R,ugm-3 (Ref.eq),28.0584,R,ugm-3,51.41595,R,ugm-3,94.43823,R,ugm-3,,,,,,
6327,21-09-2019,16:00,40.58,R,ugm-3 (Ref.eq),24.49597,R,ugm-3,48.04955,R,ugm-3,85.60951,R,ugm-3,,,,,,
6328,21-09-2019,17:00,42.513,R,ugm-3 (Ref.eq),27.78698,R,ugm-3,54.76472,R,ugm-3,97.37082,R,ugm-3,,,,,,
6329,21-09-2019,18:00,45.411,R,ugm-3 (Ref.eq),36.06539,R,ugm-3,71.14674,R,ugm-3,126.44623,R,ugm-3,,,,,,
6330,21-09-2019,19:00,52.175,R,ugm-3 (Ref.eq),35.5904,R,ugm-3,89.78633,R,ugm-3,144.35752,R,ugm-3,,,,,,
6331,21-09-2019,20:00,56.04,R,ugm-3 (Ref.eq),42.68134,R,ugm-3,92.14771,R,ugm-3,157.59151,R,ugm-3,,,,,,
6332,21-09-2019,21:00,55.073,R,ugm-3 (Ref.eq),23.13885,R,ugm-3,92.83954,R,ugm-3,128.31861,R,ugm-3,,,,,,
6333,21-09-2019,22:00,54.107,R,ugm-3 (Ref.eq),23.78348,R,ugm-3,78.4232,R,ugm-3,114.89069,R,ugm-3,,,,,,
6334,21-09-2019,23:00,52.175,R,ugm-3 (Ref.eq),26.46379,R,ugm-3,76.91199,R,ugm-3,117.48923,R,ugm-3,,,,,,
6335,21-09-2019,24:00,58.938,R,ugm-3 (Ref.eq),31.14584,R,ugm-3,80.84659,R,ugm-3,128.60288,R,ugm-3,,,,,,
6336,22-09-2019,01:00,57.006,R,ugm-3 (Ref.eq),28.26,R,ugm-3,77.58294,R,ugm-3,120.91433,R,ugm-3,,,,,,
6337,22-09-2019,02:00,45.411,R,ugm-3 (Ref.eq),18.61356,R,ugm-3,67.05726,R,ugm-3,95.59764,R,ugm-3,,,,,,
6338,22-09-2019,03:00,42.513,R,ugm-3 (Ref.eq),17.79836,R,ugm-3,62.40146,R,ugm-3,89.69191,R,ugm-3,,,,,,
6339,22-09-2019,04:00,38.648,R,ugm-3 (Ref.eq),21.43276,R,ugm-3,60.89763,R,ugm-3,93.76074,R,ugm-3,,,,,,
6340,22-09-2019,05:00,28.02,R,ugm-3 (Ref.eq),24.7275,R,ugm-3,55.01321,R,ugm-3,92.92818,R,ugm-3,,,,,,
6341,22-09-2019,06:00,37.682,R,ugm-3 (Ref.eq),23.74247,R,ugm-3,51.86609,R,ugm-3,88.27071,R,ugm-3,,,,,,
6342,22-09-2019,07:00,32.851,R,ugm-3 (Ref.eq),17.62853,R,ugm-3,38.96535,R,ugm-3,65.99539,R,ugm-3,,,,,,
6343,22-09-2019,08:00,18.358,R,ugm-3 (Ref.eq),10.15594,R,ugm-3,28.20192,R,ugm-3,43.77414,R,ugm-3,,,,,,
6344,22-09-2019,09:00,19.324,R,ugm-3 (Ref.eq),13.68844,R,ugm-3,32.85285,R,ugm-3,53.84149,R,ugm-3,,,,,,
6345,22-09-2019,10:00,21.256,R,ugm-3 (Ref.eq),1.63038,R,ugm-3,12.18111,R,ugm-3,14.681,R,ugm-3,,,,,,
6346,22-09-2019,11:00,17.392,R,ugm-3 (Ref.eq),1.42659,R,ugm-3,10.61158,R,ugm-3,12.79898,R,ugm-3,,,,,,
6347,22-09-2019,12:00,18.358,R,ugm-3 (Ref.eq),2.24178,R,ugm-3,15.16327,R,ugm-3,18.60061,R,ugm-3,,,,,,
6348,22-09-2019,13:00,8.696,R,ugm-3 (Ref.eq),2.34368,R,ugm-3,14.35513,R,ugm-3,17.94872,R,ugm-3,,,,,,
6349,22-09-2019,14:00,5.797,R,ugm-3 (Ref.eq),3.05697,R,ugm-3,17.5009,R,ugm-3,22.18819,R,ugm-3,,,,,,
6350,22-09-2019,15:00,7.73,R,ugm-3 (Ref.eq),2.13988,R,ugm-3,14.62281,R,ugm-3,17.90391,R,ugm-3,,,,,,
6351,22-09-2019,16:00,10.628,R,ugm-3 (Ref.eq),1.83418,R,ugm-3,14.34809,R,ugm-3,17.16046,R,ugm-3,,,,,,
6352,22-09-2019,17:00,14.493,R,ugm-3 (Ref.eq),1.86815,R,ugm-3,13.26851,R,ugm-3,16.13297,R,ugm-3,,,,,,
6353,22-09-2019,18:00,17.392,R,ugm-3 (Ref.eq),1.93608,R,ugm-3,14.08059,R,ugm-3,17.0492,R,ugm-3,,,,,,
6354,22-09-2019,19:00,20.29,R,ugm-3 (Ref.eq),1.63038,R,ugm-3,14.18405,R,ugm-3,16.68393,R,ugm-3,,,,,,
6355,22-09-2019,20:00,14.493,R,ugm-3 (Ref.eq),1.80022,R,ugm-3,18.61827,R,ugm-3,21.37856,R,ugm-3,,,,,,
6356,22-09-2019,21:00,16.425,R,ugm-3 (Ref.eq),1.56245,R,ugm-3,18.61498,R,ugm-3,21.01071,R,ugm-3,,,,,,
6357,22-09-2019,22:00,19.324,R,ugm-3 (Ref.eq),1.59642,R,ugm-3,22.56106,R,ugm-3,25.00887,R,ugm-3,,,,,,
6358,22-09-2019,23:00,21.256,R,ugm-3 (Ref.eq),1.42659,R,ugm-3,22.61304,R,ugm-3,24.80044,R,ugm-3,,,,,,
6359,22-09-2019,24:00,14.493,R,ugm-3 (Ref.eq),1.66435,R,ugm-3,21.75302,R,ugm-3,24.30499,R,ugm-3,,,,,,
6360,23-09-2019,01:00,17.392,R,ugm-3 (Ref.eq),2.13097,R,ugm-3,15.00043,R,ugm-3,18.26787,R,ugm-3,,,,,,
6361,23-09-2019,02:00,11.594,R,ugm-3 (Ref.eq),1.22417,R,ugm-3,11.53383,R,ugm-3,13.41087,R,ugm-3,,,,,,
6362,23-09-2019,03:00,10.628,R,ugm-3 (Ref.eq),1.15616,R,ugm-3,7.51991,R,ugm-3,9.29267,R,ugm-3,,,,,,
6363,23-09-2019,04:00,9.662,R,ugm-3 (Ref.eq),0.23803,R,ugm-3,5.45642,R,ugm-3,5.8214,R,ugm-3,,,,,,
6364,23-09-2019,05:00,11.594,R,ugm-3 (Ref.eq),2.34633,R,ugm-3,8.61594,R,ugm-3,12.21359,R,ugm-3,,,,,,
6365,23-09-2019,06:00,14.493,R,ugm-3 (Ref.eq),3.26446,R,ugm-3,17.80771,R,ugm-3,22.81314,R,ugm-3,,,,,,
6366,23-09-2019,07:00,19.324,R,ugm-3 (Ref.eq),6.01884,R,ugm-3,23.62219,R,ugm-3,32.85095,R,ugm-3,,,,,,
6367,23-09-2019,08:00,16.425,R,ugm-3 (Ref.eq),4.55664,R,ugm-3,16.04377,R,ugm-3,23.03052,R,ugm-3,,,,,,
6368,23-09-2019,09:00,13.527,R,ugm-3 (Ref.eq),6.22287,R,ugm-3,16.76818,R,ugm-3,26.30978,R,ugm-3,,,,,,
6369,23-09-2019,10:00,13.527,R,ugm-3 (Ref.eq),3.80853,R,ugm-3,11.76872,R,ugm-3,17.60839,R,ugm-3,,,,,,
6370,23-09-2019,11:00,14.493,R,ugm-3 (Ref.eq),3.91055,R,ugm-3,11.60847,R,ugm-3,17.60456,R,ugm-3,,,,,,
6371,23-09-2019,12:00,14.493,R,ugm-3 (Ref.eq),2.8564,R,ugm-3,10.13681,R,ugm-3,14.51656,R,ugm-3,,,,,,
6372,23-09-2019,13:00,12.561,R,ugm-3 (Ref.eq),2.07429,R,ugm-3,8.56064,R,ugm-3,11.74117,R,ugm-3,,,,,,
6373,23-09-2019,14:00,13.527,R,ugm-3 (Ref.eq),2.1423,R,ugm-3,9.15595,R,ugm-3,12.44077,R,ugm-3,,,,,,
6374,23-09-2019,15:00,18.358,R,ugm-3 (Ref.eq),1.83626,R,ugm-3,11.36676,R,ugm-3,14.18232,R,ugm-3,,,,,,
6375,23-09-2019,16:00,16.425,R,ugm-3 (Ref.eq),2.44834,R,ugm-3,15.69635,R,ugm-3,19.45042,R,ugm-3,,,,,,
6376,23-09-2019,17:00,17.392,R,ugm-3 (Ref.eq),2.51635,R,ugm-3,15.5897,R,ugm-3,19.44806,R,ugm-3,,,,,,
6377,23-09-2019,18:00,16.425,R,ugm-3 (Ref.eq),1.87026,R,ugm-3,12.50272,R,ugm-3,15.37042,R,ugm-3,,,,,,
6378,23-09-2019,19:00,14.493,R,ugm-3 (Ref.eq),1.22417,R,ugm-3,9.25347,R,ugm-3,11.1305,R,ugm-3,,,,,,
6379,23-09-2019,20:00,12.561,R,ugm-3 (Ref.eq),1.19017,R,ugm-3,8.28094,R,ugm-3,10.10584,R,ugm-3,,,,,,
6380,23-09-2019,21:00,7.73,R,ugm-3 (Ref.eq),0.85012,R,ugm-3,10.43771,R,ugm-3,11.74121,R,ugm-3,,,,,,
6381,23-09-2019,22:00,5.797,R,ugm-3 (Ref.eq),1.08815,R,ugm-3,8.92847,R,ugm-3,10.59694,R,ugm-3,,,,,,
6382,23-09-2019,23:00,4.831,R,ugm-3 (Ref.eq),0.64609,R,ugm-3,9.57129,R,ugm-3,10.56195,R,ugm-3,,,,,,
6383,23-09-2019,24:00,9.662,R,ugm-3 (Ref.eq),0.95213,R,ugm-3,6.87417,R,ugm-3,8.33408,R,ugm-3,,,,,,
6384,24-09-2019,01:00,8.696,R,ugm-3 (Ref.eq),0.40852,R,ugm-3,5.97695,R,ugm-3,6.60334,R,ugm-3,,,,,,
6385,24-09-2019,02:00,6.763,R,ugm-3 (Ref.eq),0.68086,R,ugm-3,4.37854,R,ugm-3,5.42251,R,ugm-3,,,,,,
6386,24-09-2019,03:00,8.696,R,ugm-3 (Ref.eq),0.74895,R,ugm-3,4.91911,R,ugm-3,6.06748,R,ugm-3,,,,,,
6387,24-09-2019,04:00,8.696,R,ugm-3 (Ref.eq),1.53194,R,ugm-3,4.65692,R,ugm-3,7.00586,R,ugm-3,,,,,,
6388,24-09-2019,05:00,5.797,R,ugm-3 (Ref.eq),1.42981,R,ugm-3,6.11357,R,ugm-3,8.30592,R,ugm-3,,,,,,
6389,24-09-2019,06:00,4.831,R,ugm-3 (Ref.eq),5.65117,R,ugm-3,16.46504,R,ugm-3,25.13004,R,ugm-3,,,,,,
6390,24-09-2019,07:00,8.696,R,ugm-3 (Ref.eq),2.24685,R,ugm-3,14.38139,R,ugm-3,17.82651,R,ugm-3,,,,,,
6391,24-09-2019,08:00,6.763,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,
6392,24-09-2019,09:00,5.797,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,
6393,24-09-2019,10:00,12.561,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,
6394,24-09-2019,11:00,8.696,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,
6395,24-09-2019,12:00,4.831,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,
6396,24-09-2019,13:00,13.527,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,
6397,24-09-2019,14:00,16.425,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,
6398,24-09-2019,15:00,14.493,R,ugm-3 (Ref.eq),,,,,,,,,,,,,,,
6399,24-09-2019,16:00,10.628,R,ugm-3 (Ref.eq),6.77459,R,ugm-3,16.80537,R,ugm-3,27.19293,R,ugm-3,,,,,,
6400,24-09-2019,17:00,8.696,R,ugm-3 (Ref.eq),6.60437,R,ugm-3,25.33662,R,ugm-3,35.46319,R,ugm-3,,,,,,
6401,24-09-2019,18:00,14.493,R,ugm-3 (Ref.eq),9.60017,R,ugm-3,29.6326,R,ugm-3,44.35266,R,ugm-3,,,,,,
6402,24-09-2019,19:00,28.02,R,ugm-3 (Ref.eq),4.01709,R,ugm-3,26.23146,R,ugm-3,32.39092,R,ugm-3,,,,,,
6403,24-09-2019,20:00,27.054,R,ugm-3 (Ref.eq),3.13197,R,ugm-3,29.62627,R,ugm-3,34.42856,R,ugm-3,,,,,,
6404,24-09-2019,21:00,27.054,R,ugm-3 (Ref.eq),3.94901,R,ugm-3,26.07051,R,ugm-3,32.12557,R,ugm-3,,,,,,
6405,24-09-2019,22:00,18.358,R,ugm-3 (Ref.eq),3.77879,R,ugm-3,19.42637,R,ugm-3,25.22044,R,ugm-3,,,,,,
6406,24-09-2019,23:00,10.628,R,ugm-3 (Ref.eq),2.65537,R,ugm-3,20.28043,R,ugm-3,24.35193,R,ugm-3,,,,,,
6407,24-09-2019,24:00,10.628,R,ugm-3 (Ref.eq),1.63407,R,ugm-3,16.43619,R,ugm-3,18.94173,R,ugm-3,,,,,,
6408,25-09-2019,01:00,10.628,R,ugm-3 (Ref.eq),1.49959,R,ugm-3,13.89459,R,ugm-3,16.19393,R,ugm-3,,,,,,
6409,25-09-2019,02:00,20.29,R,ugm-3 (Ref.eq),1.97673,R,ugm-3,16.14641,R,ugm-3,19.17735,R,ugm-3,,,,,,
6410,25-09-2019,03:00,16.425,R,ugm-3 (Ref.eq),2.18122,R,ugm-3,11.77723,R,ugm-3,15.12172,R,ugm-3,,,,,,
6411,25-09-2019,04:00,13.527,R,ugm-3 (Ref.eq),1.60183,R,ugm-3,9.50758,R,ugm-3,11.96369,R,ugm-3,,,,,,
6412,25-09-2019,05:00,7.73,R,ugm-3 (Ref.eq),1.90857,R,ugm-3,11.34464,R,ugm-3,14.27107,R,ugm-3,,,,,,
6413,25-09-2019,06:00,6.763,R,ugm-3 (Ref.eq),2.86285,R,ugm-3,15.66833,R,ugm-3,20.05798,R,ugm-3,,,,,,
6414,25-09-2019,07:00,6.763,R,ugm-3 (Ref.eq),3.74897,R,ugm-3,20.74747,R,ugm-3,26.49581,R,ugm-3,,,,,,
6415,25-09-2019,08:00,15.459,R,ugm-3 (Ref.eq),3.85122,R,ugm-3,21.18054,R,ugm-3,27.08565,R,ugm-3,,,,,,
6416,25-09-2019,09:00,11.594,R,ugm-3 (Ref.eq),4.8055,R,ugm-3,18.0027,R,ugm-3,25.37103,R,ugm-3,,,,,,
6417,25-09-2019,10:00,9.662,R,ugm-3 (Ref.eq),5.65754,R,ugm-3,18.22444,R,ugm-3,26.89922,R,ugm-3,,,,,,
6418,25-09-2019,11:00,9.662,R,ugm-3 (Ref.eq),4.43061,R,ugm-3,15.6266,R,ugm-3,22.42009,R,ugm-3,,,,,,
6419,25-09-2019,12:00,4.831,R,ugm-3 (Ref.eq),6.33917,R,ugm-3,15.20705,R,ugm-3,24.92698,R,ugm-3,,,,,,
6420,25-09-2019,13:00,12.561,R,ugm-3 (Ref.eq),3.95346,R,ugm-3,13.08763,R,ugm-3,19.14952,R,ugm-3,,,,,,
6421,25-09-2019,14:00,10.628,R,ugm-3 (Ref.eq),5.5553,R,ugm-3,13.74571,R,ugm-3,22.26372,R,ugm-3,,,,,,
6422,25-09-2019,15:00,11.594,R,ugm-3 (Ref.eq),3.34,R,ugm-3,11.4652,R,ugm-3,16.58645,R,ugm-3,,,,,,
6423,25-09-2019,16:00,8.696,R,ugm-3 (Ref.eq),4.63509,R,ugm-3,13.52503,R,ugm-3,20.63208,R,ugm-3,,,,,,
6424,25-09-2019,17:00,9.662,R,ugm-3 (Ref.eq),2.35163,R,ugm-3,13.78135,R,ugm-3,17.38713,R,ugm-3,,,,,,
6425,25-09-2019,18:00,11.594,R,ugm-3 (Ref.eq),3.37408,R,ugm-3,18.64718,R,ugm-3,23.82069,R,ugm-3,,,,,,
6426,25-09-2019,19:00,12.561,R,ugm-3 (Ref.eq),3.71489,R,ugm-3,18.59592,R,ugm-3,24.29201,R,ugm-3,,,,,,
6427,25-09-2019,20:00,8.696,R,ugm-3 (Ref.eq),2.48796,R,ugm-3,20.04676,R,ugm-3,23.86158,R,ugm-3,,,,,,
6428,25-09-2019,21:00,12.561,R,ugm-3 (Ref.eq),3.5104,R,ugm-3,20.86366,R,ugm-3,26.2462,R,ugm-3,,,,,,
6429,25-09-2019,22:00,19.324,R,ugm-3 (Ref.eq),1.90857,R,ugm-3,15.72481,R,ugm-3,18.65124,R,ugm-3,,,,,,
6430,25-09-2019,23:00,15.459,R,ugm-3 (Ref.eq),1.90857,R,ugm-3,15.45534,R,ugm-3,18.38177,R,ugm-3,,,,,,
6431,25-09-2019,24:00,14.493,R,ugm-3 (Ref.eq),1.39735,R,ugm-3,11.18667,R,ugm-3,13.32923,R,ugm-3,,,,,,
6432,26-09-2019,01:00,9.662,R,ugm-3 (Ref.eq),1.22832,R,ugm-3,12.0149,R,ugm-3,13.8983,R,ugm-3,,,,,,
6433,26-09-2019,02:00,13.527,R,ugm-3 (Ref.eq),1.00085,R,ugm-3,7.91484,R,ugm-3,9.44946,R,ugm-3,,,,,,
6434,26-09-2019,03:00,10.628,R,ugm-3 (Ref.eq),0.98948,R,ugm-3,8.95804,R,ugm-3,10.47522,R,ugm-3,,,,,,
6435,26-09-2019,04:00,7.73,R,ugm-3 (Ref.eq),0.98948,R,ugm-3,9.4439,R,ugm-3,10.96108,R,ugm-3,,,,,,
6436,26-09-2019,05:00,4.831,R,ugm-3 (Ref.eq),2.32016,R,ugm-3,10.36498,R,ugm-3,13.92251,R,ugm-3,,,,,,
6437,26-09-2019,06:00,7.73,R,ugm-3 (Ref.eq),4.23088,R,ugm-3,19.16488,R,ugm-3,25.65214,R,ugm-3,,,,,,
6438,26-09-2019,07:00,9.662,R,ugm-3 (Ref.eq),3.61672,R,ugm-3,20.72857,R,ugm-3,26.27413,R,ugm-3,,,,,,
6439,26-09-2019,08:00,9.662,R,ugm-3 (Ref.eq),3.71908,R,ugm-3,18.89498,R,ugm-3,24.59749,R,ugm-3,,,,,,
6440,26-09-2019,09:00,9.662,R,ugm-3 (Ref.eq),5.22036,R,ugm-3,20.19466,R,ugm-3,28.19909,R,ugm-3,,,,,,
6441,26-09-2019,10:00,12.561,R,ugm-3 (Ref.eq),12.69264,R,ugm-3,24.31652,R,ugm-3,43.77829,R,ugm-3,,,,,,
6442,26-09-2019,11:00,17.392,R,ugm-3 (Ref.eq),3.54848,R,ugm-3,17.54734,R,ugm-3,22.98826,R,ugm-3,,,,,,
6443,26-09-2019,12:00,9.662,R,ugm-3 (Ref.eq),3.5826,R,ugm-3,13.71656,R,ugm-3,19.2098,R,ugm-3,,,,,,
6444,26-09-2019,13:00,12.561,R,ugm-3 (Ref.eq),2.18368,R,ugm-3,11.33875,R,ugm-3,14.68701,R,ugm-3,,,,,,
6445,26-09-2019,14:00,15.459,R,ugm-3 (Ref.eq),2.42252,R,ugm-3,12.04136,R,ugm-3,15.75584,R,ugm-3,,,,,,
6446,26-09-2019,15:00,16.425,R,ugm-3 (Ref.eq),2.62724,R,ugm-3,12.9598,R,ugm-3,16.98818,R,ugm-3,,,,,,
6447,26-09-2019,16:00,26.087,R,ugm-3 (Ref.eq),3.82144,R,ugm-3,15.44619,R,ugm-3,21.30564,R,ugm-3,,,,,,
6448,26-09-2019,17:00,12.561,R,ugm-3 (Ref.eq),4.53796,R,ugm-3,17.49954,R,ugm-3,24.45765,R,ugm-3,,,,,,
6449,26-09-2019,18:00,28.02,R,ugm-3 (Ref.eq),2.42252,R,ugm-3,16.90075,R,ugm-3,20.61523,R,ugm-3,,,,,,
6450,26-09-2019,19:00,23.189,R,ugm-3 (Ref.eq),2.49076,R,ugm-3,16.09183,R,ugm-3,19.91094,R,ugm-3,,,,,,
